areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00020597,80.3,14.7,2.5,1.2,1.2
E00020624,74.7,17,4.2,1.9,2.3
E00020626,76.6,17.5,4.8,0.3,0.8
E00020627,78.1,16.7,3.5,0.9,0.9
E00020628,69.2,17.6,5,6.9,1.3
E00020629,86.1,13.3,0,0.6,0
E00020665,80.7,17,1.1,0.8,0.3
E00020698,75,22.1,1.6,1,0.3
E00020702,69.5,25.5,2.6,2.1,0.3
E00020703,69.6,27.6,1.7,1.1,0
E00020704,69.7,21.1,5.1,1.3,2.8
E00020705,74.2,22.7,1.4,1.4,0.3
E00020706,79.6,17.5,1.5,0,1.5
E00020707,73.4,23,2.3,0.8,0.5
E00154956,82.7,10.8,5,0.7,0.7
E00154957,79.3,13.7,3.9,1.7,1.4
E00154958,81.5,15.4,3,0,0
E00154959,75.4,13.9,5.5,2.6,2.6
E00154960,78.2,10.5,4.2,4.6,2.5
E00154961,76.6,17.6,3.4,2.1,0.3
E00154962,88.3,8.4,1,1,1.3
E00154963,76.9,12.8,2.7,4.7,3
E00154964,85.4,10.7,1.8,1.8,0.3
E00154965,83.6,10.7,3.2,0.3,2.1
E00154966,77.8,14.3,1.6,2.9,3.4
E00154967,78.3,16.2,2.8,1.4,1.4
E00154968,80.2,15.9,3.2,0.8,0
E00154969,81,15.1,1.9,1.9,0.3
E00154970,85.6,10.8,0,1.7,1.9
E00154971,86.3,11.1,2.6,0,0
E00154972,85.2,10.2,1.6,3,0
E00155007,74,16,4.1,4.1,1.9
E00155008,76.1,16.7,2.7,2.4,2.1
E00155017,87.9,9.3,1.4,0.5,0.8
E00155021,87.2,9.8,2.7,0.3,0
E00155022,85.1,11,2.9,0.5,0.5
E00155023,65.5,13.7,8.6,6.1,6.1
E00155052,77.9,17.3,1.7,2.6,0.5
E00155053,84.8,12.8,0.7,0.5,1.2
E00155054,81.3,12.1,5,1.3,0.3
E00155055,83,14,2,0.5,0.5
E00155107,82.1,13.2,1.6,2.5,0.5
E00155108,72.9,10.3,5,5.7,6.1
E00155111,69.8,14.5,4.8,8.9,2
E00155113,67.2,22.1,5.4,3.4,2
E00155114,66.9,17.9,8.1,3.4,3.7
E00155115,75.3,14.9,3.4,2.9,3.5
E00155119,61.2,18.5,5.4,3,11.9
E00155120,70.3,15.9,5.8,5.1,2.9
E00155125,84.9,6.5,4.3,1.4,2.9
E00155155,88.4,9.2,1.7,0.7,0
E00155864,87.9,8.6,1,0,2.4
E00155865,92.7,6.2,0.8,0.4,0
E00155866,90.7,9,0,0.3,0
E00155867,90.5,9.5,0,0,0
E00155868,93.4,6.4,0,0.3,0
E00155869,87.2,9.4,2.6,0.8,0
E00155870,88.5,11.5,0,0,0
E00155871,90.4,7.1,1.6,0.5,0.3
E00155872,86.7,10.6,2.3,0.3,0
E00155873,87.7,6.8,2.1,1.8,1.6
E00155875,89.3,8.8,0.6,0,1.2
E00155876,88,11.1,0,0.6,0.3
E00155877,91.2,8.8,0,0,0
E00155878,83.8,10.5,4.7,1.1,0
E00155879,86,12.8,0.3,0.9,0
E00155880,94.4,3.6,0.7,0.7,0.7
E00155881,89.5,7,2.3,0.4,0.8
E00155882,87.8,11,1.1,0,0
E00155883,74.6,14.5,4.5,5,1.5
E00155884,92.5,7.5,0,0,0
E00155885,93.5,6.2,0,0,0.3
E00155886,78.2,17,2.6,1.3,0.9
E00155887,88.6,10,1.4,0,0
E00155888,90.4,6.7,1.3,0.3,1.3
E00155899,84.5,9.3,1.6,0.8,3.9
E00155906,90.1,7.9,0.9,1.2,0
E00155908,90.3,9.5,0,0.3,0
E00155910,87.3,10.6,0.6,1.2,0.3
E00156007,82.3,9.8,4.3,2.4,1.2
E00156008,81.1,13.2,2.1,2.7,0.9
E00156009,78.6,16.3,0.8,3.7,0.6
E00156018,90.3,6.3,2.5,0.9,0
E00156019,89.3,8.5,2,0.2,0
E00156020,80.2,16.7,2.2,0.9,0
E00156021,82.3,14.3,1.5,0.9,1.1
E00156022,86.2,9.8,2.2,1.1,0.6
E00156023,78.6,16.8,2.6,0.3,1.7
E00156024,81.5,16,1.2,0.5,0.7
E00156076,77.2,19.4,1.5,1,1
E00156077,89.1,9.8,0.8,0,0.3
E00156078,88.3,10.6,0,0,1.1
E00156079,89.9,9.8,0.3,0,0
E00156080,80.7,13,3.4,2.5,0.3
E00156081,87.2,9.6,1.7,0.5,1
E00156082,85.4,13.4,0.7,0,0.5
E00156083,89.1,8.5,0.8,1.1,0.5
E00156084,86.7,10.3,1.9,0,1.2
E00156085,92.5,5.9,0.8,0.8,0
E00156086,79.7,16.4,1.7,1.7,0.6
E00156087,81.8,13.6,2.8,1.1,0.7
E00156088,86.6,11.2,1.3,0.6,0.3
E00156089,86.9,10.5,2.6,0,0
E00156090,87.9,11,0.7,0,0.4
E00156091,84.4,14.4,1,0.2,0
E00156092,86.3,9.4,2.7,0,1.6
E00156093,84.7,11.6,1.7,0.7,1.3
E00156094,81.5,9.1,1.8,4.3,3.3
E00156095,87.5,10.6,0.6,0,1.4
E00156096,84.6,14.2,1.1,0.2,0
E00156097,81.9,12,2.2,2.4,1.5
E00156098,90.1,6.6,2.1,1.2,0
E00156099,79.1,13.4,2.6,3.5,1.3
E00156100,80.7,13.2,3.8,0.3,2
E00156101,85.6,12.7,0.9,0.6,0.3
E00156102,88.1,7.6,1.4,0.7,2.2
E00156103,87.2,9.8,1.9,1.2,0
E00156104,86.7,9.4,2.9,0.6,0.3
E00156106,87.5,11.7,0,0.7,0
E00156107,86.4,8.9,2,1.3,1.3
E00156234,83.3,15.8,0,0,1
E00156235,90.9,6.4,0,0.3,2.4
E00156236,89.3,8.5,1.6,0.3,0.3
E00156237,90.3,7,1.7,0.7,0.3
E00156248,78.3,18.6,0,1.6,1.6
E00156249,92.1,7.9,0,0,0
E00156250,80,17,1.5,0.4,1.1
E00156251,85.9,9.9,1.8,0.9,1.5
E00156252,91.7,6.7,0.3,0.3,1
E00156253,86.9,7.4,2.6,2.2,1
E00156254,89.8,8.4,0.4,0.4,1.1
E00156256,84.5,11.4,1,1.7,1.3
E00156257,90.4,6.8,0.9,0.6,1.2
E00156258,91.2,7.3,0,0.8,0.8
E00156259,85.7,13.5,0,0,0.8
E00156260,85.8,11.7,2.3,0.3,0
E00156261,89.5,8,0.7,0,1.8
E00156262,88.6,10.4,1,0,0
E00156263,90.1,8.6,0.7,0.7,0
E00156264,88.5,9.5,0.7,1,0.3
E00156265,83.1,13.6,0.9,1.8,0.6
E00156266,84.5,12.9,1.3,1.3,0
E00156267,89.8,9.9,0.4,0,0
E00156268,83.3,11.3,2.7,1.5,1.2
E00156269,86.8,8.8,1.7,2.7,0
E00156270,89.9,8.5,0.3,0.9,0.3
E00156271,93,6.6,0.4,0,0
