areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00020597,29.1,11.7,47.5,11.7
E00020624,28.4,15.3,41.9,14.4
E00020626,24.4,11.6,45.7,18.3
E00020627,25,15.8,42.5,16.7
E00020628,31.9,14.4,41,12.8
E00020629,26.3,9.6,49.1,15
E00020665,27.2,13,49.7,10.1
E00020698,21.2,11.4,56.8,10.6
E00020702,17.9,15.2,55.4,11.4
E00020703,22.8,15.2,52,9.9
E00020704,24.8,13.7,48.4,13.1
E00020705,21.8,17.7,50,10.5
E00020706,25,18.9,47.3,8.8
E00020707,28.9,15.6,48.3,7.2
E00154956,31.3,20.8,45.8,2.1
E00154957,23.1,13.5,55.1,8.3
E00154958,25.7,12.8,55.3,6.1
E00154959,29.5,16.2,39.9,14.5
E00154960,37.2,10.6,42.9,9.3
E00154961,22.8,14.4,53.3,9.6
E00154962,23.6,10.8,58,7.6
E00154963,19.3,13.3,60,7.4
E00154964,24,10.4,59.6,6
E00154965,25.5,14.1,53.1,7.3
E00154966,34.1,20,34.1,11.9
E00154967,21.2,11.4,64.1,3.3
E00154968,18.5,14.6,59.2,7.7
E00154969,22.5,11,59.9,6.6
E00154970,22.5,17.4,49.4,10.7
E00154971,23.4,15,55.1,6.6
E00154972,16.9,18,60.5,4.7
E00155007,38.2,12.1,37,12.7
E00155008,29.2,9.7,49.7,11.4
E00155017,24.4,9.9,53.5,12.2
E00155021,32.5,13.8,43.9,9.8
E00155022,24.2,8.8,54.9,12.1
E00155023,33,15.4,34.6,17
E00155052,30.6,12.4,52.7,4.3
E00155053,22.3,10.6,61.5,5.6
E00155054,15.5,11.9,65.5,7.1
E00155055,25.1,15.6,49.7,9.5
E00155107,21.8,14,55.4,8.8
E00155108,28.8,14.4,47.2,9.6
E00155111,31.5,13.6,41.4,13.6
E00155113,28.9,16.7,40.4,14
E00155114,29,14.3,42,14.7
E00155115,25.6,14.2,47.8,12.3
E00155119,31.7,11.5,36.6,20.2
E00155120,32.1,17.1,35,15.7
E00155125,20.6,13.5,58.2,7.6
E00155155,19.1,18.3,47.4,15.2
E00155864,30.3,10.1,41.2,18.5
E00155865,33.3,18.2,30.3,18.2
E00155866,33.1,18.3,39.6,8.9
E00155867,32.1,15.8,32.1,20
E00155868,31.5,12.3,35.8,20.4
E00155869,24.6,25.4,41.5,8.5
E00155870,26.4,11.6,52.9,9.1
E00155871,30.4,19.4,34,16.2
E00155872,37.5,16.4,23,23
E00155873,31.6,14.7,41.1,12.6
E00155875,23.4,17.7,43.7,15.2
E00155876,19.5,13.3,58.4,8.8
E00155877,21.1,21.1,40,17.8
E00155878,25.9,20.4,33.3,20.4
E00155879,29.6,14.1,40.7,15.6
E00155880,25.2,15.7,38.4,20.8
E00155881,33.6,9.3,38.3,18.7
E00155882,32.6,12,35.9,19.6
E00155883,36.4,17.3,28.9,17.3
E00155884,29.2,11.7,45.5,13.6
E00155885,35.1,10.3,40.8,13.8
E00155886,28,16,38,18
E00155887,27.8,11.1,34.7,26.4
E00155888,23.8,10.6,55,10.6
E00155899,23.2,26.8,30.4,19.6
E00155906,26.4,17.2,33.7,22.7
E00155908,18,14.7,53.3,14
E00155910,31.9,11.7,38,18.4
E00156007,34.6,27.1,16.5,21.8
E00156008,14.3,17.3,57.1,11.3
E00156009,17.1,13.9,60.1,8.9
E00156018,24.7,22.3,37.3,15.7
E00156019,24.6,17,38,20.3
E00156020,18.8,18.8,51.6,10.9
E00156021,21.8,13.1,53.4,11.7
E00156022,19.9,16.1,52.2,11.8
E00156023,13.7,21.1,57.8,7.5
