areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00020597,28.8,21.8,5.9,43.5
E00020624,29.6,38.5,27.4,4.5
E00020626,0,1.6,36.5,61.9
E00020627,1.1,38.2,40.4,20.2
E00020628,23.6,37.4,17.1,22
E00020629,0,3.3,25.8,70.8
E00020665,0.8,2.4,10.2,86.6
E00020698,0.9,6.6,19.8,72.6
E00020702,2.4,5.6,12.1,79.8
E00020703,1.7,5.1,11,82.2
E00020704,0.8,5.1,15.3,78.8
E00020705,0.9,11.4,25.4,62.3
E00020706,0,4.3,9.4,86.3
E00020707,0.8,4.9,13,81.3
E00154956,55.4,12,13.3,19.3
E00154957,14.5,21.7,13,50.7
E00154958,0.8,3,12.9,83.3
E00154959,39.9,37.2,7.4,15.5
E00154960,20.7,27.2,6,46.2
E00154961,8.7,47.2,25.2,18.9
E00154962,3.2,20.2,39.5,37.1
E00154963,19.4,24.8,15.5,40.3
E00154964,0.7,7.2,17.4,74.6
E00154965,0,4.6,19.2,76.2
E00154966,1.1,13.2,30.8,54.9
E00154967,7.7,21.8,11.3,59.2
E00154968,6.3,59.4,9.4,25
E00154969,3.5,26.8,5.6,64.1
E00154970,3.1,28.3,37.8,30.7
E00154971,0,7.4,36.1,56.6
E00154972,0,2.2,23.1,74.6
E00155007,19.1,31.3,38.2,11.5
E00155008,1.5,53.7,30.1,14.7
E00155017,0,5.3,34.4,60.3
E00155021,13.8,15.4,26,44.7
E00155022,19.1,20.4,25.5,35
E00155023,61.6,28.5,5.2,4.7
E00155052,0.8,6,16.5,76.7
E00155053,0,1.4,10.9,87.7
E00155054,0,2.3,8.3,89.4
E00155055,0.8,7.5,15,76.7
E00155107,1.4,31.2,40.4,27
E00155108,7.9,56.7,18.1,17.3
E00155111,35.7,29.4,30.2,4.8
E00155113,21.1,35.6,38.9,4.4
E00155114,38.7,27.7,24.6,8.9
E00155115,15,39.8,36.6,8.5
E00155119,30.1,57.2,10.8,1.8
E00155120,48.1,38.5,8.9,4.4
E00155125,0.8,52.1,37.2,9.9
E00155155,0.6,15.3,40.8,43.3
E00155864,2.6,26.3,8.8,62.3
E00155865,25.8,17.5,36.7,20
E00155866,0.7,7.4,54.1,37.8
E00155867,0,2.3,67.7,30.1
E00155868,7.1,23.6,45.7,23.6
E00155869,5.7,5.7,32.4,56.2
E00155870,0,12.2,15.4,72.4
E00155871,11.2,36.8,38.8,13.2
E00155872,38.9,26.4,25.7,9
E00155873,3.1,27.2,29.6,40.1
E00155875,1.6,7.3,27.6,63.4
E00155876,0,1.8,22.7,75.5
E00155877,19.5,27.4,43.4,9.7
E00155878,14,46.3,28.7,11
E00155879,0.7,25.5,37.6,36.2
E00155880,0.9,14.7,46.6,37.9
E00155881,10.9,46.4,14.5,28.2
E00155882,16.9,48.2,16.3,18.7
E00155883,15.8,39.3,35.5,9.3
E00155884,0,7.5,54.5,38.1
E00155885,0,10.4,47.8,41.8
E00155886,9.5,46,29.9,14.6
E00155887,6,77.6,8.2,8.2
E00155888,0.7,14.9,26.4,58.1
E00155899,5.6,35.2,16.7,42.6
E00155906,3.1,21.3,41.7,33.9
E00155908,12.3,9.6,18.5,59.6
E00155910,2.9,31.4,45.7,20
E00156007,24.1,44,25.9,6
E00156008,1.4,13.8,21,63.8
E00156009,0.9,2.7,5.3,91.2
E00156018,2.3,25.4,55.4,16.9
E00156019,8.8,39.2,31.7,20.3
E00156020,11.2,10.4,6.4,72
E00156021,3,33.8,16.9,46.3
E00156022,0,7.6,16.8,75.6
E00156023,4.8,16.6,21.4,57.2
E00156024,0,4.7,6.7,88.7
E00156076,39.2,2.5,24.2,34.2
E00156077,1.4,11.7,44.1,42.8
E00156078,0,5.3,27.3,67.4
E00156079,0.8,3.8,33.8,61.7
E00156080,0,9.9,22.9,67.2
E00156081,0.7,4,53.7,41.6
E00156082,0,17.1,45.2,37.7
E00156083,0,7.5,26.1,66.4
E00156084,0,6.3,60.8,32.9
E00156085,0.8,14,50.4,34.7
E00156086,2.8,29.2,23.6,44.3
E00156087,0.9,6.5,27.3,65.3
E00156088,2.3,31,43.4,23.3
E00156089,0,5.3,41.4,53.3
E00156090,1.7,4.2,22.5,71.7
E00156091,0,10.9,25.8,63.3
E00156092,8.9,30.6,26.6,33.9
E00156093,3.4,3.4,21.2,72
E00156094,9.6,33.8,25.7,30.9
E00156095,0,18.7,43.9,37.4
E00156096,0,2.4,17,80.6
E00156097,9.2,12.3,38.7,39.9
E00156098,26.4,32.1,35.8,5.7
E00156099,0,47.9,44.9,7.2
E00156100,5,56.7,31.9,6.4
E00156101,1.7,56.7,39.2,2.5
E00156102,26.1,45.9,27,0.9
E00156103,8.8,19.6,57.4,14.2
E00156104,1.9,14.8,51.9,31.5
E00156106,0.9,33.6,53.1,12.4
E00156107,15.2,35.2,40.8,8.8
E00156234,0,6.6,19,74.4
E00156235,0.9,5.4,51.4,42.3
E00156236,0.9,6.1,50.4,42.6
E00156237,0.8,16.7,27.3,55.3
E00156248,30.1,8.7,42.7,18.4
E00156249,0.9,3.6,17,78.6
E00156250,0.9,2.7,5.5,90.9
E00156251,0,2.4,26.4,71.2
E00156252,0.8,3.4,18.6,77.1
E00156253,2.3,29.3,48.9,19.5
E00156254,0,0,11.5,88.5
E00156256,0.7,34.1,20.7,44.4
E00156257,6.2,14,20.9,58.9
E00156258,43.7,23.7,28.1,4.4
E00156259,6.6,23.6,66,3.8
E00156260,2.2,5.1,26.5,66.2
E00156261,6.5,7.2,53.2,33.1
E00156262,10,19.2,51.7,19.2
E00156263,0,16.1,50.8,33.1
E00156264,0.8,23,53.2,23
E00156265,1.6,7.8,57.8,32.8
E00156266,5.4,29.7,27,37.8
E00156267,5.9,11.9,37.3,44.9
E00156268,2.9,32.9,33.6,30.7
E00156269,11,24.4,39.4,25.2
E00156270,5.7,35,45.5,13.8
E00156271,16.4,43.6,34.5,5.5
E00156272,34.7,30.5,26.3,8.5
E00156273,28.7,38,28.7,4.6
E00156274,25.2,19.6,42.1,13.1
E00156275,26.5,41.7,25.8,6.1
E00156276,21.4,31,44.4,3.2
E00156277,0,22.8,55.9,21.3
E00156278,1.8,6.2,40.7,51.3
E00156279,0.7,12.6,32.6,54.1
E00156280,0.9,1.8,42.9,54.5
E00156281,3.1,26.8,43.3,26.8
E00156282,6.7,56,29.9,7.5
E00166066,45.9,42.2,8.1,3.7
E00166068,40.7,57.8,1.5,0
E00170403,1.6,6.3,32.8,59.4
E00170410,0,7.7,50,42.3
E00190477,11.5,33.6,43.4,11.5
E00190505,5.9,31.7,41.6,20.8
E00190518,14.5,23.1,47.9,14.5
