areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00020597,9.4,21,58,11.6
E00020624,6.6,12.7,69.7,11
E00020626,10.4,13.4,62.8,13.4
E00020627,6.5,16.3,69.1,8.1
E00020628,4.3,17.1,68.4,10.2
E00020629,14.4,19.2,61.1,5.4
E00020665,12.3,14.6,55.6,17.5
E00020698,14.3,18,49.6,18
E00020702,10.6,19,50.8,19.6
E00020703,11.2,19.5,47.3,21.9
E00020704,18.1,16.8,49.7,15.5
E00020705,14.5,21.8,46,17.7
E00020706,20.3,15.5,43.2,20.9
E00020707,15,16.1,44.4,24.4
E00154956,13.7,15.7,62.7,7.8
E00154957,11.5,16,59,13.5
E00154958,7.8,21.8,53.1,17.3
E00154959,11.6,19.8,58.7,9.9
E00154960,11.4,15.8,46.9,25.9
E00154961,12.5,18.5,58.3,10.7
E00154962,9.6,17.9,58.3,14.1
E00154963,12.6,21.5,50.4,15.6
E00154964,15.8,21.2,51.6,11.4
E00154965,17.3,17.3,42.9,22.5
E00154966,11.8,16.6,42.8,28.9
E00154967,12.3,15.6,55.9,16.2
E00154968,10.9,18,57.8,13.3
E00154969,11,10.5,63,15.5
E00154970,10.2,14.1,58.8,16.9
E00154971,14.2,25.4,46.7,13.6
E00154972,15.8,14,53.8,16.4
E00155007,11,17.9,59.5,11.6
E00155008,9.4,14.9,69.6,6.1
E00155017,14.5,16.9,55.2,13.4
E00155021,10.3,26.2,46,17.5
E00155022,14.2,13.1,57.9,14.8
E00155023,3.8,15.6,69.4,11.3
E00155052,12.6,17.3,55.5,14.7
E00155053,12.8,14,48.6,24.6
E00155054,14.3,14.3,44.6,26.8
E00155055,13.3,12.2,57.2,17.2
E00155107,13.5,15.1,55.2,16.1
E00155108,11.5,16.4,55.7,16.4
E00155111,9.4,10,71.9,8.8
E00155113,7.8,19,63.8,9.5
E00155114,7.5,16.6,66.8,9.1
E00155115,9.3,17.3,65.1,8.3
E00155119,12.6,12.6,63.2,11.5
E00155120,6.5,17.3,64,12.2
E00155125,8.8,19.4,57.1,14.7
E00155155,14.8,21,45.4,18.8
E00155864,12.6,21,52.9,13.4
E00155865,8.3,17.3,66.9,7.5
E00155866,15.3,21.2,51.8,11.8
E00155867,9.4,16.8,60.7,13.1
E00155868,10.6,21.3,63.1,5
E00155869,12.6,14.3,47.9,25.2
E00155870,15.4,16.3,52,16.3
E00155871,12.8,15.4,60.6,11.2
E00155872,9.9,17.2,62.3,10.6
E00155873,5.2,17.8,56,20.9
E00155875,10.1,19,51.3,19.6
E00155876,11.5,17.7,58.4,12.4
E00155877,9.9,16.5,54.9,18.7
E00155878,15.8,19.2,54.1,11
E00155879,12.4,21.9,59.1,6.6
E00155880,10.8,22.2,53.2,13.9
E00155881,16.7,25.9,47.2,10.2
E00155882,16.5,19.8,49.5,14.3
E00155883,7.5,19.5,62.8,10.2
E00155884,9.7,20.8,53.9,15.6
E00155885,11.6,22,51.4,15
E00155886,12,15,57,16
E00155887,13.9,26.4,52.8,6.9
E00155888,12.5,22.4,46.7,18.4
E00155899,16.1,7.1,57.1,19.6
E00155906,18.6,16.8,55.1,9.6
E00155908,10.7,17.4,47,24.8
E00155910,10.2,21.6,53.3,15
E00156007,10,20.8,57.7,11.5
E00156008,18,13.5,41.4,27.1
E00156009,15.9,17.2,40.1,26.8
E00156018,11.4,18,57.5,13.2
E00156019,15.2,15.5,54.5,14.8
E00156020,13.2,15.5,54.3,17.1
E00156021,12.6,18.4,47.6,21.4
E00156022,13.3,21.5,43,22.2
E00156023,10.3,16,57.7,16
E00156024,13,13,53.4,20.7
E00156076,16.5,16.5,60,7.1
E00156077,12.8,21.9,50.3,15
