areacd,heating_type_3a-001,heating_type_3a-002
E00020597,1.2,98.8
E00020624,0,100
E00020626,0,100
E00020627,0,100
E00020628,0,100
E00020629,0,100
E00020665,0,100
E00020698,0.9,99.1
E00020702,0.8,99.2
E00020703,0.8,99.2
E00020704,0,100
E00020705,0,100
E00020706,0.9,99.1
E00020707,0,100
E00154956,4.8,95.2
E00154957,0.7,99.3
E00154958,0.8,99.2
E00154959,1.3,98.7
E00154960,0.5,99.5
E00154961,1.6,98.4
E00154962,3.3,96.7
E00154963,1.5,98.5
E00154964,0.7,99.3
E00154965,0,100
E00154966,1.1,98.9
E00154967,0.7,99.3
E00154968,0,100
E00154969,0,100
E00154970,1.6,98.4
E00154971,1.6,98.4
E00154972,0.7,99.3
E00155007,5.3,94.7
E00155008,0.7,99.3
E00155017,0,100
E00155021,3.2,96.8
E00155022,0.6,99.4
E00155023,5.2,94.8
E00155052,0,100
E00155053,0,100
E00155054,0.8,99.2
E00155055,0,100
E00155107,2.2,97.8
E00155108,0.8,99.2
E00155111,0,100
E00155113,0,100
E00155114,6.3,93.7
E00155115,0.4,99.6
E00155119,1.2,98.8
E00155120,1.5,98.5
E00155125,2.5,97.5
E00155155,0,100
E00155864,1.8,98.2
E00155865,0.9,99.1
E00155866,0,100
E00155867,0,100
E00155868,1.4,98.6
E00155869,0,100
E00155870,0,100
E00155871,0,100
E00155872,1.4,98.6
E00155873,0.6,99.4
E00155875,0,100
E00155876,0,100
E00155877,2.6,97.4
E00155878,0.7,99.3
E00155879,0.7,99.3
E00155880,0.9,99.1
E00155881,2.7,97.3
E00155882,0,100
E00155883,0,100
E00155884,0,100
E00155885,0,100
E00155886,1.4,98.6
E00155887,0,100
E00155888,0.7,99.3
E00155899,0,100
E00155906,0,100
E00155908,0.7,99.3
E00155910,0,100
E00156007,5.2,94.8
E00156008,0,100
E00156009,0,100
E00156018,0,100
E00156019,0.4,99.6
E00156020,0,100
E00156021,0.5,99.5
E00156022,0,100
E00156023,0,100
E00156024,2,98
E00156076,0.9,99.1
E00156077,0,100
E00156078,0.8,99.2
E00156079,0,100
E00156080,0,100
E00156081,0.7,99.3
E00156082,0.7,99.3
E00156083,0,100
E00156084,1.4,98.6
E00156085,0,100
E00156086,0,100
E00156087,1.4,98.6
E00156088,0.8,99.2
E00156089,0,100
E00156090,0,100
E00156091,0,100
E00156092,3.2,96.8
E00156093,0,100
E00156094,1.5,98.5
E00156095,0,100
E00156096,0.6,99.4
E00156097,1.2,98.8
E00156098,0,100
E00156099,0.6,99.4
E00156100,0.7,99.3
E00156101,1.6,98.4
E00156102,0.9,99.1
E00156103,2,98
E00156104,1.9,98.1
E00156106,6.9,93.1
E00156107,1.6,98.4
E00156234,0.8,99.2
E00156235,0,100
E00156236,0,100
E00156237,0,100
E00156248,1,99
E00156249,0,100
E00156250,0,100
E00156251,0,100
E00156252,0,100
E00156253,0.8,99.2
E00156254,0,100
E00156256,0,100
E00156257,0,100
E00156258,0.7,99.3
E00156259,0.9,99.1
E00156260,0.7,99.3
E00156261,0,100
E00156262,0,100
E00156263,0,100
E00156264,0,100
E00156265,1.6,98.4
E00156266,2,98
E00156267,0.9,99.1
E00156268,0.7,99.3
E00156269,0,100
E00156270,0,100
E00156271,0.9,99.1
E00156272,2.5,97.5
E00156273,1.9,98.1
E00156274,0,100
E00156275,1.5,98.5
E00156276,0,100
E00156277,1.5,98.5
E00156278,0,100
E00156279,0,100
E00156280,0.9,99.1
E00156281,0.8,99.2
E00156282,0.7,99.3
E00166066,2.2,97.8
E00166068,5.1,94.9
E00170403,0,100
E00170410,1.3,98.7
E00190477,1.8,98.2
E00190505,0,100
E00190518,0,100
