areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00024188,9.4,16.5,53.5,20.5
E00024190,3.9,27.3,59.7,9.1
E00024191,18,20.7,53.2,8.1
E00024192,7.7,18.1,65.3,8.9
E00024193,9.8,18.9,58.5,12.8
E00024194,7.8,20.6,61,10.6
E00024195,9.3,20.9,65.1,4.7
E00024196,13.3,15.6,62.5,8.6
E00024197,5.7,20.7,68.6,5
E00024198,8.5,22.5,58.1,10.9
E00024200,10.3,17.4,59.4,12.9
E00024201,8.4,14.8,67.1,9.7
E00024202,7.4,16.7,69.1,6.8
E00024203,5.7,19.1,61.7,13.5
E00024204,10.6,24.8,56.6,8
E00024205,7,17.5,62.2,13.3
E00024206,2.9,19.2,70.2,7.7
E00024207,9.1,25.1,59.4,6.3
E00024208,10.1,18.3,61.9,9.7
E00024210,9.2,18.4,69.1,3.3
E00024211,7.5,21.2,63.7,7.5
E00024212,8.8,15.6,69.4,6.1
E00024213,12,18,65,5
E00024215,8.7,23.6,60.2,7.5
E00024216,11.6,23.2,61.9,3.3
E00024217,8.4,22.7,63.6,5.2
E00024218,6.4,15,70,8.6
E00024219,12.3,16.5,63.5,7.7
E00024220,3.1,22.9,66.7,7.3
E00024221,8.5,11,72.9,7.6
E00024222,6,17.5,66.7,9.8
E00024223,9.4,16.6,65.1,8.9
E00024224,10.5,17.4,59.3,12.8
E00024225,7.2,16.3,64.8,11.7
E00024226,8.4,22.1,59.5,9.9
E00024227,11.8,14.6,61.8,11.8
E00024228,5.1,19.6,60.1,15.2
E00024229,12.4,23,54.9,9.7
E00024452,14.5,30.3,50.3,4.8
E00024465,6.5,27.3,63.3,2.9
E00024469,8.2,36.1,48.1,7.6
E00024475,11.2,28.2,54.3,6.4
E00024478,13.6,21.4,57.1,7.8
E00024479,4.8,22.1,60.6,12.5
E00024481,11.8,19.1,55.1,14
E00024482,9.7,18.2,57.1,14.9
E00024483,10.4,25.4,56.7,7.5
E00024484,10.4,30.5,53.9,5.2
E00024485,9.8,25,57.3,7.9
E00024488,9.7,15,54.9,20.4
E00024489,10.5,17.7,52.4,19.4
E00024490,8.4,24.2,62.1,5.3
E00024491,6.4,20.5,55.8,17.3
E00024492,11.5,26,52.1,10.4
E00024493,12.1,20,60.7,7.1
E00024494,11.3,21.6,53.6,13.4
E00024495,9.1,25.6,62,3.3
E00024496,8.9,22.2,63.3,5.6
E00024497,13.3,26.5,50.4,9.7
E00024498,12.1,28.2,52.3,7.5
E00024499,12.6,31.1,50.5,5.8
E00024500,12.1,31.9,44.7,11.3
E00024501,15.2,23.2,57.6,4
E00024502,14.8,31,48.6,5.6
E00024503,9.2,14.4,69.2,7.2
E00024505,10.8,22.2,60.1,6.9
E00024506,11.8,24.3,58.6,5.3
E00024507,9.8,22.1,59.5,8.6
E00024508,4.6,26.9,60.2,8.3
E00024509,7.2,31.9,56.5,4.3
E00024510,7.6,15.9,70.7,5.7
E00024511,6.5,25.9,63,4.6
E00024512,10.1,27.3,61.6,1
E00024513,7.4,35.2,51.6,5.7
E00024514,11.8,26.9,54.8,6.5
E00024515,7.1,29.4,59.5,4
E00024516,12.7,20.6,61.1,5.6
E00024517,6.1,20.6,67.9,5.3
E00024518,12.5,21.9,51.3,14.4
E00024519,5.3,24,64.7,6
E00024520,10.1,21.3,55,13.6
E00024521,11.1,10.2,67.6,11.1
E00024522,9.1,16.8,67.1,7
E00024523,8.7,23.9,55.1,12.3
