areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00024188,90.3,9.7,0
E00024190,100,0,0
E00024191,98.4,1.6,0
E00024192,90.5,9.5,0
E00024193,98.6,0.7,0.7
E00024194,94.7,5.3,0
E00024195,95.1,4.9,0
E00024196,89.5,10.5,0
E00024197,99.2,0.8,0
E00024198,100,0,0
E00024200,77.6,22.4,0
E00024201,100,0,0
E00024202,98.5,1.5,0
E00024203,98.5,1.5,0
E00024204,100,0,0
E00024205,93.3,6.7,0
E00024206,100,0,0
E00024207,99.3,0.7,0
E00024208,92.7,7.3,0
E00024210,98.5,1.5,0
E00024211,99.3,0.7,0
E00024212,93.7,6.3,0
E00024213,100,0,0
E00024215,88.3,11.7,0
E00024216,98.7,1.3,0
E00024217,99.2,0.8,0
E00024218,91.8,8.2,0
E00024219,93.4,6.6,0
E00024220,81.5,18.5,0
E00024221,77.6,22.4,0
E00024222,94,6,0
E00024223,89.2,10.8,0
E00024224,91,9,0
E00024225,97.4,2.6,0
E00024226,100,0,0
E00024227,89.3,10.7,0
E00024228,99.3,0.7,0
E00024229,79.9,20.1,0
E00024452,96.6,2.8,0.7
E00024465,97.5,2.5,0
E00024469,100,0,0
E00024475,81.4,18.6,0
E00024478,97.9,2.1,0
E00024479,99.1,0.9,0
E00024481,100,0,0
E00024482,98.4,1.6,0
E00024483,100,0,0
E00024484,96.7,3.3,0
E00024485,52,48,0
E00024488,100,0,0
E00024489,97.5,2.5,0
E00024490,100,0,0
E00024491,97.8,2.2,0
E00024492,100,0,0
E00024493,88,12,0
E00024494,100,0,0
E00024495,72.5,27.5,0
E00024496,97.4,2.6,0
E00024497,100,0,0
E00024498,100,0,0
E00024499,99.3,0.7,0
E00024500,100,0,0
E00024501,99.1,0.9,0
E00024502,87.7,12.3,0
E00024503,96.6,3.4,0
E00024505,75.6,24.4,0
E00024506,99.1,0.9,0
E00024507,99.1,0.9,0
E00024508,66.4,33.6,0
E00024509,57.8,42.2,0
E00024510,81.4,18.6,0
E00024511,81.2,18.8,0
E00024512,90.6,9.4,0
E00024513,93.5,6.5,0
E00024514,94,6,0
E00024515,93,7,0
E00024516,89.5,10.5,0
E00024517,84.4,14.8,0.8
E00024518,83.2,16.8,0
E00024519,100,0,0
E00024520,81,19,0
E00024521,65.6,34.4,0
E00024522,100,0,0
E00024523,100,0,0
