areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00024188,87.3,0,12.7,0
E00024190,95.9,0,4.1,0
E00024191,95.9,0,4.1,0
E00024192,89.6,0.2,10,0.2
E00024193,97.2,0,2.8,0
E00024194,92.6,0.4,6.3,0.7
E00024195,94.2,0,5.5,0.4
E00024196,94,0,6,0
E00024197,89.9,0,9.8,0.3
E00024198,96.6,0,3.1,0.3
E00024200,89.1,0,10.9,0
E00024201,93.8,0.3,5.8,0
E00024202,95.7,0.6,3.1,0.6
E00024203,93.9,1,4.2,1
E00024204,94.1,0.4,5.5,0
E00024205,92.7,0.7,6.5,0
E00024206,93.2,0,6.8,0
E00024207,93.7,0.3,6,0
E00024208,91,0.4,8.6,0
E00024210,93.2,0,6.8,0
E00024211,89.9,0,9.1,1
E00024212,92.7,0.4,6.5,0.4
E00024213,93.1,0,6.9,0
E00024215,91.1,0,8.9,0
E00024216,95.7,0,4.3,0
E00024217,92,0,8,0
E00024218,90.1,0,9.9,0
E00024219,91.6,0.9,6.6,0.9
E00024220,88,0,12,0
E00024221,94.5,0,5.5,0
E00024222,86.5,0.5,9.8,3.3
E00024223,88.4,0.2,10.7,0.7
E00024224,93.5,0,6.2,0.3
E00024225,92.2,0,7.4,0.4
E00024226,92.1,0,7.9,0
E00024227,91.2,0.4,7.2,1.2
E00024228,93.9,0,6.1,0
E00024229,94.8,0.3,4.9,0
E00024452,88.3,0,9.4,2.3
E00024465,89.5,0,9.6,0.9
E00024469,92.3,0.3,6.9,0.6
E00024475,91.3,0.8,5.7,2.3
E00024478,92.2,0.3,4.3,3.2
E00024479,92.3,0,7.7,0
E00024481,91.3,1.2,7,0.6
E00024482,93.5,0.6,5.3,0.6
E00024483,92.9,0,7.1,0
E00024484,93.7,1,2.9,2.4
E00024485,92,0,6.4,1.6
E00024488,90.3,0,9.7,0
E00024489,91.9,0.6,5.8,1.6
E00024490,96.1,0,3.9,0
E00024491,88.7,0.6,9.5,1.2
E00024492,92.2,0,7.5,0.3
E00024493,92,0.3,6.9,0.8
E00024494,91,0.4,5.8,2.9
E00024495,87.7,0,9.8,2.5
E00024496,87.6,0,12,0.4
E00024497,92.9,0,6.9,0.3
E00024498,94,0,4.6,1.4
E00024499,95.5,0.5,3.8,0.2
E00024500,85.4,0,12,2.5
E00024501,92.9,0,6.4,0.7
E00024502,92.7,0.2,6.7,0.4
E00024503,90.1,0,8.6,1.2
E00024505,92.7,0.2,6,1.1
E00024506,95,0,5,0
E00024507,95.8,0.6,3.6,0
E00024508,94.5,0,5.5,0
E00024509,95.2,0,4.8,0
E00024510,95,0.3,4,0.6
E00024511,93.4,0.3,6.3,0
E00024512,98.4,0,1.6,0
E00024513,97,0,3,0
E00024514,97,0,3,0
E00024515,96.4,0,3.3,0.3
E00024516,96.9,0.2,2.1,0.7
E00024517,91.2,0,7.4,1.4
E00024518,93.5,0.6,5.7,0.3
E00024519,89.1,0,10.9,0
E00024520,91.1,0,8.6,0.3
E00024521,91,0,9,0
E00024522,91.5,0,7.4,1.1
E00024523,96.8,0.3,2.6,0.3
E00024524,95.8,0,3.8,0.4
E00024525,86.1,0,13.5,0.4
E00024526,91.4,0,8.3,0.3
E00024527,90.6,0,9.4,0
E00024528,88.1,2.2,9.7,0
E00024529,93.2,0,6.5,0.3
E00024530,92.4,0.3,7.4,0
E00024531,95.5,0.6,3.6,0.3
E00024532,93.1,0.3,6.6,0
E00024533,95.1,0,4.6,0.3
E00024536,91.1,0,7.6,1.3
E00024705,91.6,0,8.4,0
E00024706,92.3,0,7.7,0
E00024708,94.9,0.3,3.9,0.9
E00024709,95.8,0.3,3.9,0
E00024710,94.6,0,4,1.3
E00024711,92.1,0.7,7.3,0
E00024712,94.8,0,5.2,0
E00024713,96.5,0,3.5,0
E00024714,90.3,0.3,8.7,0.7
E00024715,95.2,0.3,4.5,0
E00024716,91.9,0,8.1,0
E00024717,88.3,0,11.7,0
E00024718,91.2,0.4,7.9,0.4
E00024719,97.3,0,2.3,0.5
E00024720,96.3,0,3.7,0
E00024721,94.7,0.5,4.8,0
E00024722,94.8,0.8,4.4,0
E00024723,95.5,0,3.1,1.4
E00024724,92.1,0.3,7.4,0.3
E00024725,96.6,0,3.4,0
E00024726,94.7,0.7,4.2,0.4
E00024727,94.8,0,5.2,0
E00024728,85.2,0.8,13.9,0
E00024729,96.7,0.9,2.4,0
E00024730,95.8,0.4,3.9,0
E00024731,93.9,0,5.8,0.3
E00024732,96.9,0,3.1,0
E00024733,94.1,0,5.9,0
E00024734,89.3,0,10.7,0
E00024735,90.4,0.8,8.8,0
E00024736,86.7,0.9,10.6,1.8
E00024737,92.5,0,7.5,0
E00024738,95.7,0,4.3,0
E00024739,89.3,0.4,10.3,0
E00024740,92.1,0,7.1,0.8
E00024741,91.1,0.7,7.9,0.2
E00024742,93.5,0,6.2,0.3
E00024743,91.2,0,8.8,0
E00024744,95.4,0.6,4,0
E00024745,95.8,0.3,3.6,0.3
E00024746,90.7,0,9.3,0
E00024747,92.3,0,7.2,0.4
E00024748,89.2,0.3,9.8,0.7
E00024749,94.5,0.8,4.7,0
E00024750,93.6,0,6,0.5
E00024751,84.4,0,15.3,0.3
E00024752,90.9,0,9.1,0
E00024753,93.2,0,6.8,0
E00024754,92.3,0,7.7,0
E00024755,92.5,0,6,1.4
E00024756,93,0,7,0
E00024757,94.6,0,5.4,0
E00024758,94.9,0,4,1.1
E00024759,93.7,0.2,5.2,0.9
E00024761,93.6,0,6.4,0
E00024762,94.5,0,5.2,0.3
E00024763,89.9,0,9.7,0.4
E00024764,88.6,0.4,11,0
E00024765,95.9,0,3.8,0.2
