areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00152236,23.4,40.3,11.7,24.7
E00152237,18.9,49.1,18.9,13.2
E00152238,23.8,46.9,15.4,14
E00152239,40.1,35.4,14.3,10.2
E00152240,23.4,35.1,22.9,18.5
E00152241,26.9,48.7,10.9,13.4
E00152242,32.2,49.4,9.2,9.2
E00152243,21,45.3,15.5,18.2
E00152267,13.1,43.8,26.2,16.9
E00152268,26.1,38.1,19.4,16.4
E00152269,18.8,48.9,10.5,21.8
E00152270,27.1,39.4,11.7,21.8
E00152324,23.3,32.6,14,30.2
E00152354,20.6,53.8,8.8,16.9
E00152355,38.3,47.7,6.3,7.8
E00152356,53.5,29.2,7.6,9.7
E00152357,31.8,32.5,20.5,15.2
E00152358,51.1,39.7,5.3,3.8
E00152359,44.9,33.9,11.9,9.3
E00152360,44.4,44.4,6.8,4.3
E00152367,14,45.8,12.1,28
E00152368,34.6,37.5,13.8,14.2
E00152369,33.8,49.3,12,4.9
E00152370,31.2,41.6,14.4,12.8
E00152371,19.8,50.5,16.2,13.5
E00152372,24.6,43.9,15.8,15.8
E00152373,21.5,49.7,15.9,12.8
E00152374,34.1,45.2,6.7,14.1
E00152375,40.1,41.8,11.9,6.2
E00152376,28.3,37,12.3,22.5
E00152377,31,47.1,12.9,9
E00152378,48.6,25.2,9,17.1
E00152379,41.7,38,8.3,12
E00152380,28.7,52.2,8.3,10.8
E00152409,33.8,43.2,10.8,12.2
E00152410,21.5,55.9,11.8,10.8
E00152411,33.8,42.4,11.5,12.2
E00152412,25.9,36,15.1,23
E00152413,18.7,55.4,11.5,14.4
E00152414,28.9,49.6,8.1,13.3
E00152415,30.7,50.5,11.9,6.9
E00152416,19.3,51.1,13.6,15.9
E00152417,19.5,47.5,13.6,19.5
E00152432,13,58.4,15.6,13
E00152433,21.6,40.5,17.6,20.3
E00152434,23.6,46,15.5,14.9
E00152435,30.9,40,7.3,21.8
E00152436,31.4,44.7,12.6,11.3
E00152437,28.3,41.7,15.5,14.4
E00152438,14.3,55.4,17.9,12.5
E00152439,21.7,43.3,12.7,22.3
E00152460,19.4,47.8,13.9,18.9
E00152482,28.9,41.3,9.9,19.8
E00152483,22.3,38.4,18.8,20.5
E00152484,25.9,34.5,19,20.7
E00152485,26.2,27,27,19.7
E00152486,15.7,45.7,14.3,24.3
E00152487,18.9,47.2,11.8,22
E00152488,23.6,50,14.2,12.3
E00152490,17.9,48.7,19.7,13.7
E00152491,21.2,37.3,18.6,22.9
E00152492,34.5,40,16.6,9
E00152493,17.6,36.3,17.6,28.6
E00152494,18.8,48.1,16.5,16.5
E00152495,25.9,44.3,12,17.7
E00153085,24.3,46.8,13.5,15.3
E00153086,22.3,45.5,10.7,21.5
E00153087,36.4,32.7,18.7,12.1
E00153088,22.1,51.9,11.5,14.4
E00153089,17.2,42.2,21.9,18.8
E00153090,27.8,43.8,10.7,17.8
E00153091,35.9,35.9,9.9,18.2
E00153092,16.4,46.2,18.1,19.3
E00153101,23.3,47.8,9.5,19.4
E00153103,31.6,40.7,11.3,16.4
E00153104,21.1,46.4,19.9,12.7
E00153105,25.2,50.3,9.9,14.6
E00153106,20.8,49,15.4,14.8
E00153115,16.3,55.8,11.6,16.3
E00153143,28,41,18,13
