areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00152236,93.1,6.9,0,0,0
E00152237,94.9,2.5,0,2.5,0
E00152238,92.2,5.6,1.6,0.6,0
E00152239,96.2,2.8,0,1,0
E00152240,96.5,2.9,0.2,0.4,0
E00152241,94.1,4.3,0.6,0,0.9
E00152242,96.5,3.5,0,0,0
E00152243,95.7,2.5,0.9,0.7,0.2
E00152267,96,2.8,0.6,0,0.6
E00152268,94.7,5,0,0.3,0
E00152269,96.2,2.3,0.3,0,1.2
E00152270,94.2,4.4,0,1.3,0
E00152324,86,7,1.8,1.8,3.5
E00152354,96.1,1.9,0.3,1.4,0.3
E00152355,91,7,0.4,1.2,0.4
E00152356,95.4,4.6,0,0,0
E00152357,95.6,3,0.3,0.3,0.9
E00152358,94.4,3.8,0.5,0.5,0.9
E00152359,94.7,4.4,0.4,0,0.4
E00152360,90,6,0.7,2.5,0.7
E00152367,97.9,1.4,0,0.7,0
E00152368,96,1.8,1.6,0.2,0.4
E00152369,93.3,4.8,0.7,0.4,0.7
E00152370,93.4,6.2,0.4,0,0
E00152371,93.6,5.6,0,0,0.8
E00152372,93.3,6.7,0,0,0
E00152373,95.8,3.9,0.2,0,0
E00152374,95.4,2.8,0.7,0.4,0.7
E00152375,92.8,6,0.3,0.9,0
E00152376,97.5,2.5,0,0,0
E00152377,95.9,2.8,1.3,0,0
E00152378,96.3,2.7,0.5,0,0.5
E00152379,96.2,3.8,0,0,0
E00152380,93.8,5.9,0,0.3,0
E00152409,93.7,6.3,0,0,0
E00152410,93.8,4.7,0.9,0,0.5
E00152411,93.3,5.6,0.7,0,0.4
E00152412,95.6,2.9,1.2,0,0.3
E00152413,92.6,4.8,2.2,0.3,0
E00152414,95.5,3.5,0,0.7,0.3
E00152415,93.4,5.6,0.5,0,0.5
E00152416,93.9,5.6,0.5,0,0
E00152417,97.6,2.4,0,0,0
E00152432,93.4,6.6,0,0,0
E00152433,97.8,0.5,0,0.5,1.1
E00152434,95.5,4.5,0,0,0
E00152435,96.5,2.7,0,0.8,0
E00152436,92.5,5.6,0.6,0.9,0.3
E00152437,96.4,2.9,0.7,0,0
E00152438,96.3,3,0.7,0,0
E00152439,95.9,3.6,0.3,0.3,0
E00152460,95.8,3.5,0.7,0,0
E00152482,93.9,5.4,0,0.4,0.4
E00152483,97,1.5,0.4,1.1,0
E00152484,96,2.6,1.5,0,0
E00152485,95.3,3,1,0.7,0
E00152486,95.1,3.8,1.1,0,0
E00152487,95.5,3.5,1,0,0
E00152488,97,2.1,0.9,0,0
E00152490,94.9,4,1.1,0,0
E00152491,93.8,5.9,0,0.3,0
E00152492,97.6,1.4,0.7,0.3,0
E00152493,95.9,3.3,0.8,0,0
E00152494,96.5,2.5,0.3,0.3,0.3
E00152495,97.3,2.5,0,0.3,0
E00153085,96,2.4,0.4,0.4,0.8
E00153086,96.6,2.4,0,1,0
E00153087,98.2,1.8,0,0,0
E00153088,98.3,0.9,0.4,0,0.4
E00153089,94,5.3,0.7,0,0
E00153090,96,2.4,0,0.8,0.8
E00153091,92.1,6.2,0.7,0.2,0.7
E00153092,96,3.3,0.5,0.2,0
E00153101,95.3,3.9,0.5,0.2,0.2
E00153103,94.7,3.3,0,1.3,0.8
E00153104,97.6,2.4,0,0,0
E00153105,98.8,0.6,0,0.6,0
E00153106,96.5,3.2,0,0,0.3
E00153115,92.9,7.1,0,0,0
E00153143,94.9,4.2,0.7,0.2,0
E00153144,98.5,0.8,0.8,0,0
E00153145,92.8,4.4,0,0,2.8
E00153146,95.2,3.6,0,1.1,0
E00153147,93.4,6.6,0,0,0
E00153148,93.8,4.4,1,0.7,0.2
E00153150,92.9,5,1.3,0.3,0.5
E00153151,95.7,2.8,0.9,0,0.6
E00153152,95.8,3.1,0,0.8,0.4
E00153153,94,3.1,1.3,0.6,0.9
E00153154,93.3,5.2,0.9,0,0.6
E00153156,96.3,3.1,0.2,0,0.4
E00153179,95.5,3.9,0.6,0,0
E00153180,94.5,4.9,0.3,0,0.3
E00153181,94.9,4.7,0,0,0.4
E00153182,98.4,1,0.3,0,0.3
E00153183,95.4,2.8,1.2,0.6,0
E00153184,94.5,4,1.5,0,0
E00153185,95.7,3.2,0.7,0,0.4
E00153202,95.2,3.5,0,0.4,0.9
E00153203,97.9,1.8,0.3,0,0
E00153211,92.3,7.3,0.4,0,0
E00153212,94.5,4.3,0.4,0.8,0
E00153213,96.6,2.3,1.1,0,0
E00153214,95.7,3.6,0.7,0,0
E00153215,97.2,2.4,0.4,0,0
E00153216,94.5,4.2,0.4,0.8,0
E00153217,95.1,2.8,1.5,0,0.6
E00153218,92.4,6.1,0.6,0.6,0.3
E00153219,95.3,3.5,0.4,0.8,0
E00153220,96.1,1.9,1.6,0,0.4
E00153221,94.3,3.1,0.5,0.8,1.3
E00153222,93.2,5.1,1.7,0,0
E00153223,92.5,7.1,0.4,0,0
E00153224,98.4,1.6,0,0,0
E00153225,95.3,2.8,0.2,1.3,0.4
E00153226,94.5,4.6,0.3,0.6,0
E00153227,92.4,4,0.8,1,1.8
E00153228,96.9,2.6,0,0,0.4
E00153230,97.9,1.8,0.3,0,0
E00153239,96.6,2.7,0.7,0,0
E00153240,93.1,6.2,0.5,0.2,0
E00153241,94.1,5.5,0,0.2,0.2
E00153242,89.9,7,2.3,0,0.8
E00153243,95.7,4.3,0,0,0
E00153244,94.4,4.7,0.9,0,0
E00153245,93.2,4.2,1.8,0.9,0
E00153261,98.9,0.8,0,0,0.2
