areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00152236,3.9,15.6,31.2,49.4
E00152237,4.1,20.4,34.7,40.8
E00152238,4.9,16.8,29.4,49
E00152239,24.3,30.4,30.4,14.9
E00152240,2.5,30.3,55.7,11.4
E00152241,5,14.9,46.3,33.9
E00152242,3.5,28.5,32.6,35.5
E00152243,3.3,11.7,42.8,42.2
E00152267,2.3,20.6,39.7,37.4
E00152268,3,26.1,50,20.9
E00152269,1.5,12.8,43.6,42.1
E00152270,3.7,19.7,33.5,43.1
E00152324,0,20.9,20.9,58.1
E00152354,0,24.7,31.6,43.7
E00152355,1.6,34.4,39.1,25
E00152356,37.7,26,26.7,9.6
E00152357,9.2,17.6,47.1,26.1
E00152358,7.6,40.5,28.2,23.7
E00152359,25.4,33.1,30.5,11
E00152360,5.5,31.3,47.9,15.3
E00152367,1.9,8.5,50.9,38.7
E00152368,11.8,37,36.1,15.1
E00152369,7,49.3,33.8,9.9
E00152370,0,17.2,45.1,37.7
E00152371,0,4.5,67.6,27.9
E00152372,3.4,27.1,39,30.5
E00152373,3.1,22.7,33,41.2
E00152374,9.5,27,26.3,37.2
E00152375,11.9,41.2,33.9,13
E00152376,0,19,59.1,21.9
E00152377,9,25.8,40,25.2
E00152378,36,24.3,32.4,7.2
E00152379,11.9,52.3,33.9,1.8
E00152380,1.9,20.9,44.3,32.9
E00152409,10.8,18.9,29.7,40.5
E00152410,3.1,14.6,40.6,41.7
E00152411,5.7,16.4,35.7,42.1
E00152412,8.6,28.1,41,22.3
E00152413,1.4,15,25.7,57.9
E00152414,4.4,27,43.1,25.5
E00152415,5.8,13.5,33.7,47.1
E00152416,1.2,10.5,34.9,53.5
E00152417,2.5,15,43.3,39.2
E00152432,2.6,3.9,46.1,47.4
E00152433,2.7,26.7,40,30.7
E00152434,1.2,20.5,32.3,46
E00152435,8,19.5,56.6,15.9
E00152436,7,21.5,34.2,37.3
E00152437,6.3,22.8,42.3,28.6
E00152438,0,15.5,36.2,48.3
E00152439,5.8,15.4,37.2,41.7
E00152460,1.7,21.7,33.3,43.3
E00152482,4.1,19.8,35.5,40.5
E00152483,1.8,22.3,51.8,24.1
E00152484,1.7,23.7,61.9,12.7
E00152485,0.8,33.1,57,9.1
E00152486,4.2,9.7,41.7,44.4
E00152487,1.6,9.5,37.3,51.6
E00152488,4.8,32.7,47.1,15.4
E00152490,0.9,28.2,17.9,53
E00152491,4.2,13.4,36.1,46.2
E00152492,2.1,36.8,42.4,18.8
E00152493,3.3,23.5,52.5,20.8
E00152494,0.7,14.9,44.8,39.6
E00152495,3.8,24.8,41.4,29.9
E00153085,2.8,10.1,27.5,59.6
E00153086,0.8,23.1,52.1,24
E00153087,11,22.9,53.2,12.8
E00153088,0,46.1,45.1,8.8
E00153089,1.6,8.1,45.2,45.2
E00153090,4.8,22,45.8,27.4
E00153091,10.9,32.3,39.1,17.7
E00153092,1.2,14.6,40.9,43.3
E00153101,3.9,14.7,37.1,44.4
E00153103,8,22.7,35.8,33.5
E00153104,2.4,30.3,39.4,27.9
E00153105,0.7,37.7,51,10.6
E00153106,0.7,11.4,43,45
E00153115,2.1,14.9,29.8,53.2
E00153143,15.9,35.8,37.3,10.9
E00153144,4.4,38.6,50,7
E00153145,6.4,11.3,31.9,50.4
E00153146,5.1,21.9,37.8,35.2
E00153147,11.2,12.9,41.4,34.5
E00153148,2.4,24.9,31.4,41.2
E00153150,15.3,13.6,28.4,42.6
E00153151,25.3,14.7,33.3,26.7
E00153152,3.1,52.3,32.3,12.3
E00153153,16.7,19.6,25.4,38.4
E00153154,5.1,17.6,44.9,32.4
E00153156,5,23.4,32.1,39.4
E00153179,12.8,28.9,50.3,8.1
E00153180,7.2,16.5,26.6,49.6
E00153181,25,29.3,27.9,17.9
E00153182,7.4,30.1,44.2,18.4
E00153183,7.2,24.2,30.7,37.9
E00153184,4,11.2,42.4,42.4
E00153185,5.8,26.7,39.2,28.3
E00153202,2,13.9,32.7,51.5
E00153203,1.4,15.1,47.5,36
E00153211,37.6,24.1,24.1,14.3
E00153212,14.5,40.5,29.8,15.3
E00153213,9.8,38.2,43.1,8.9
E00153214,13.4,19.7,49.6,17.3
E00153215,7.9,13.2,67.5,11.4
E00153216,33.3,23,37.8,5.9
E00153217,4.9,17.5,39.2,38.5
E00153218,9.4,45.6,30,15
E00153219,1.6,55,38,5.4
E00153220,15.2,48.5,25.8,10.6
E00153221,18.2,31.8,36.4,13.6
E00153222,12,51.9,22.6,13.5
E00153223,25.4,32.5,27.8,14.3
E00153224,7.2,29,52.9,10.9
E00153225,2.6,11.1,41.6,44.7
E00153226,10.7,34.3,35.5,19.5
E00153227,8,16.5,30.1,45.5
E00153228,6.2,18.6,43.3,32
E00153230,0,10.9,61.7,27.3
E00153239,12.3,15.8,45.6,26.3
E00153240,2.5,9.6,31.5,56.3
E00153241,8.8,16.6,34.6,40
E00153242,3.5,14,43.9,38.6
E00153243,5.3,21.1,33.1,40.6
E00153244,2.2,11,39,47.8
E00153245,6.8,29.5,45.2,18.5
E00153261,0,13,42.5,44.6
E00153262,5,37,33.2,24.8
E00153263,1,9.9,34.7,54.5
E00153264,0,47.3,32,20.7
E00153266,0,10.2,35,54.7
E00153267,8,35.4,54,2.7
E00153268,3.8,46.6,34.6,15
E00153269,19.7,45.5,29.8,5.1
E00153270,0.7,10.1,73.2,15.9
E00153271,7.9,45.7,33.9,12.6
E00153272,2.3,52.3,36.9,8.5
E00153273,23.7,35.9,36.6,3.8
E00153274,12.1,28,37.9,22
E00153275,50.3,24.5,15.9,9.3
E00153276,34.3,38.5,16.1,11.2
E00153277,8.5,29.7,38.1,23.7
E00153278,1.6,24.6,40.5,33.3
E00153279,22.8,27.2,22.2,27.8
E00153280,2.3,35.6,50.8,11.4
E00153281,1.3,58.2,34.6,5.9
E00153282,0,28,38.6,33.3
E00153283,5.3,42.4,48.5,3.8
E00153285,16.3,50.2,27.4,6
E00153287,10.3,22.2,38.1,29.4
E00153288,7.5,45.9,38.3,8.3
E00153289,12.7,39.9,37.6,9.8
E00153290,4.4,49.6,37,8.9
E00153292,8.8,56.8,29.6,4.8
E00153293,1.5,36.9,51.5,10
E00153294,45,21.5,20.1,13.4
E00153295,11.5,41.2,38.5,8.8
E00153296,8.9,60.9,20.1,10.1
E00153297,1.9,21,44.8,32.4
