areacd,disability_3a-001,disability_3a-002
E00152236,15.4,84.6
E00152237,17.1,82.9
E00152238,17.5,82.5
E00152239,20,80
E00152240,23.5,76.5
E00152241,11.6,88.4
E00152242,17.1,82.9
E00152243,17.3,82.7
E00152267,16.4,83.6
E00152268,16.4,83.6
E00152269,16.6,83.4
E00152270,16.7,83.3
E00152324,18.3,81.7
E00152354,16.7,83.3
E00152355,17.6,82.4
E00152356,24.3,75.7
E00152357,21.6,78.4
E00152358,17.3,82.7
E00152359,22.1,77.9
E00152360,14.9,85.1
E00152367,14.4,85.6
E00152368,13.9,86.1
E00152369,16,84
E00152370,15.9,84.1
E00152371,17.6,82.4
E00152372,13.4,86.6
E00152373,13.6,86.4
E00152374,20.8,79.2
E00152375,16.9,83.1
E00152376,20.7,79.3
E00152377,24.7,75.3
E00152378,30.6,69.4
E00152379,33,67
E00152380,26.8,73.2
E00152409,25.4,74.6
E00152410,12.7,87.3
E00152411,22.2,77.8
E00152412,14.9,85.1
E00152413,12.8,87.2
E00152414,20.1,79.9
E00152415,18,82
E00152416,15.3,84.7
E00152417,13.1,86.9
E00152432,12.1,87.9
E00152433,12.5,87.5
E00152434,12.9,87.1
E00152435,17.3,82.7
E00152436,13.7,86.3
E00152437,14.6,85.4
E00152438,6.8,93.2
E00152439,17,83
E00152460,17.1,82.9
E00152482,20.1,79.9
E00152483,14.1,85.9
E00152484,11.3,88.7
E00152485,14,86
E00152486,9.8,90.2
E00152487,14.6,85.4
E00152488,20,80
E00152490,19,81
E00152491,12.7,87.3
E00152492,18.5,81.5
E00152493,18.8,81.2
E00152494,16.4,83.6
E00152495,20.3,79.7
E00153085,16,84
E00153086,14.3,85.7
E00153087,23.6,76.4
E00153088,22.3,77.7
E00153089,19.3,80.7
E00153090,17.7,82.3
E00153091,15.3,84.7
E00153092,14.7,85.3
E00153101,16.5,83.5
E00153103,17,83
E00153104,18.5,81.5
E00153105,18.7,81.3
E00153106,17.4,82.6
E00153115,21.4,78.6
E00153143,20.9,79.1
E00153144,21.3,78.7
E00153145,16.8,83.2
E00153146,13.4,86.6
E00153147,15.2,84.8
E00153148,9.5,90.5
E00153150,18.1,81.9
E00153151,20.7,79.3
E00153152,20.6,79.4
E00153153,10.7,89.3
E00153154,17.3,82.7
E00153156,15.8,84.2
E00153179,27.8,72.2
E00153180,14.8,85.2
E00153181,29,71
E00153182,17.5,82.5
E00153183,13.5,86.5
E00153184,12.8,87.2
E00153185,21.5,78.5
E00153202,16.7,83.3
E00153203,13.6,86.4
E00153211,23.5,76.5
E00153212,24.3,75.7
E00153213,19.7,80.3
E00153214,17.9,82.1
E00153215,14.2,85.8
E00153216,17.4,82.6
E00153217,13.5,86.5
E00153218,14.6,85.4
E00153219,19.1,80.9
E00153220,21.3,78.7
E00153221,21.4,78.6
E00153222,20.5,79.5
E00153223,19.9,80.1
E00153224,28.9,71.1
E00153225,16.3,83.7
E00153226,22.2,77.8
E00153227,24.5,75.5
E00153228,19.7,80.3
E00153230,12.5,87.5
E00153239,18.5,81.5
E00153240,12.7,87.3
E00153241,15,85
E00153242,20,80
E00153243,14.2,85.8
E00153244,13.7,86.3
E00153245,16.1,83.9
E00153261,15.6,84.4
E00153262,21.9,78.1
E00153263,16,84
E00153264,22.7,77.3
E00153266,15.2,84.8
E00153267,4.5,95.5
E00153268,18.3,81.7
E00153269,13.9,86.1
E00153270,14.5,85.5
E00153271,22.7,77.3
E00153272,18.5,81.5
E00153273,19,81
E00153274,16.5,83.5
E00153275,38.1,61.9
E00153276,14.7,85.3
E00153277,21.7,78.3
E00153278,22,78
E00153279,24.8,75.2
E00153280,21.6,78.4
E00153281,13.5,86.5
E00153282,26.4,73.6
E00153283,26.4,73.6
E00153285,16.5,83.5
E00153287,15.6,84.4
E00153288,18.4,81.6
E00153289,24,76
E00153290,20.1,79.9
E00153292,16.7,83.3
E00153293,13.6,86.4
E00153294,30.9,69.1
E00153295,20.1,79.9
E00153296,15.7,84.3
E00153297,13,87
E00153298,19.1,80.9
E00153299,15.6,84.4
E00153300,11,89
E00153301,25.9,74.1
E00153302,14,86
E00153303,21.8,78.2
E00153304,7.1,92.9
E00153305,14,86
E00153306,26.6,73.4
E00153307,24.8,75.2
E00153308,29,71
E00153309,29.5,70.5
E00153310,21.3,78.7
E00153311,14.8,85.2
E00153312,19.2,80.8
E00153313,24.1,75.9
E00153314,17.7,82.3
E00153315,22.4,77.6
E00153316,14.5,85.5
E00153317,20.4,79.6
E00153318,13.5,86.5
E00153319,12.3,87.7
E00153320,12.1,87.9
E00153321,27.2,72.8
E00153322,15.2,84.8
E00153324,16.9,83.1
E00153325,18.1,81.9
E00153326,24.1,75.9
E00153342,15.2,84.8
E00153343,14,86
E00153344,13.5,86.5
E00153345,10.5,89.5
E00153346,17.6,82.4
E00153347,18,82
E00153348,13.6,86.4
E00153349,9.3,90.7
E00153350,17.1,82.9
E00153351,10.5,89.5
E00153352,21.4,78.6
E00153353,10.2,89.8
E00153354,19.8,80.2
E00153364,17.1,82.9
E00153365,21.8,78.2
E00153366,19.3,80.7
E00153367,15.8,84.2
E00153368,19,81
E00153369,16.7,83.3
E00153370,27,73
E00153380,9.8,90.2
E00153381,23.7,76.3
E00153382,22.1,77.9
E00153383,18.4,81.6
E00153384,19.5,80.5
E00153386,24.5,75.5
E00153387,16.3,83.7
E00153388,16.4,83.6
E00153389,17.3,82.7
E00153390,13,87
E00153391,9.1,90.9
E00153392,14.6,85.4
E00153393,18.2,81.8
E00153394,30.9,69.1
E00153395,21.3,78.7
E00153396,13.4,86.6
E00153397,26.1,73.9
E00153440,22.8,77.2
E00153450,26.9,73.1
E00153451,34.8,65.2
E00153452,32.9,67.1
E00153454,16.6,83.4
E00153455,29.4,70.6
E00153456,31.3,68.8
E00153457,14.3,85.7
E00153458,21.6,78.4
E00153465,13.7,86.3
E00153469,15.3,84.7
E00153545,19.8,80.2
E00153546,12.7,87.3
E00153547,14.7,85.3
E00153551,18.1,81.9
E00153552,23.6,76.4
E00153591,8.8,91.2
E00153592,10.2,89.8
E00153594,8.9,91.1
E00153595,11.6,88.4
E00153596,11.1,88.9
E00153597,11,89
E00153598,11.9,88.1
E00153599,9.9,90.1
E00153600,14.3,85.7
E00153601,11.1,88.9
E00153602,13.2,86.8
E00153603,14.7,85.3
E00153604,15.7,84.3
E00153605,15.5,84.5
E00153606,14,86
E00153607,13.9,86.1
E00153608,18.9,81.1
E00153609,19.8,80.2
E00153611,11.9,88.1
E00153612,21.1,78.9
E00153615,18.5,81.5
E00153634,16.1,83.9
E00153635,24.3,75.7
E00153636,19.8,80.2
E00153640,15.8,84.2
E00153641,10.5,89.5
E00153642,18.7,81.3
E00153644,29.7,70.3
E00153645,20.1,79.9
E00153646,27.1,72.9
E00153648,23.3,76.7
E00153649,16.6,83.4
E00153650,15.1,84.9
E00153651,16.7,83.3
E00153652,17.6,82.4
E00153653,11.3,88.7
E00153654,19.6,80.4
E00153655,15.6,84.4
E00153671,17.4,82.6
E00153672,14,86
E00153673,15.1,84.9
E00153674,27.3,72.7
E00153675,26.9,73.1
E00153676,15.6,84.4
E00153677,13.3,86.7
E00153678,19.6,80.4
E00153679,15.2,84.8
E00153680,12.1,87.9
E00153681,22.1,77.9
E00153682,15.5,84.5
E00153683,13.5,86.5
E00153684,23.2,76.8
E00153695,18.1,81.9
E00153703,15.1,84.9
E00169911,11.2,88.8
E00169912,8.6,91.4
E00169917,14.8,85.2
E00169926,15.1,84.9
E00169927,10.4,89.6
E00169928,14.6,85.4
E00169929,9.7,90.3
E00169938,13.1,86.9
E00169939,22.3,77.7
E00169940,10.9,89.1
E00169941,14.8,85.2
E00169942,9.2,90.8
E00169943,12,88
E00169944,9.1,90.9
E00169945,9.1,90.9
E00169946,10.5,89.5
E00173676,14.7,85.3
E00173679,13.3,86.7
E00173680,12.7,87.3
E00173682,9.3,90.7
E00173683,8.7,91.3
E00173685,23.5,76.5
E00173686,14.2,85.8
E00173690,8.9,91.1
E00173693,10.2,89.8
E00173694,10.8,89.2
E00173696,3,97
E00173697,12.6,87.4
E00183328,6.4,93.6
E00183338,6.7,93.3
E00183339,21.9,78.1
E00183343,36.9,63.1
E00183345,12.4,87.6
E00183354,9.1,90.9
E00183359,14.1,85.9
E00183360,33.2,66.8
E00183361,6.6,93.4
E00183362,12.1,87.9
E00183370,14.7,85.3
E00183372,20.6,79.4
E00183377,11.6,88.4
E00183378,9,91
E00183379,10.4,89.6
E00183393,10.5,89.5
E00183397,7.7,92.3
E00183398,12.5,87.5
E00183414,13.6,86.4
E00183416,15.3,84.7
