geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00015203,86.2,9.7,4.1
E00015207,87.1,11.1,1.8
E00015208,87.5,11.4,1.1
E00015209,91.5,7.1,1.4
E00015210,87.7,8.2,4.1
E00015211,85.2,12.5,2.3
E00015212,94.3,5.7,0
E00015213,82.4,15.4,2.2
E00015214,88.6,8.1,3.3
E00015215,90.6,8.1,1.3
E00015216,80.7,15.5,3.9
E00015217,83.8,12.5,3.7
E00015218,93.4,5.4,1.2
E00015219,90,9.8,0.2
E00015220,83.2,11.2,5.6
E00015221,94.3,5.4,0.3
E00015222,87.3,10.9,1.8
E00015223,86.1,12.3,1.6
E00015224,87.6,9.8,2.6
E00015225,87.5,10.7,1.8
E00015226,83.9,15.4,0.7
E00015227,82.1,12.3,5.6
E00015228,80.4,16.4,3.2
E00015283,90.2,9.1,0.7
E00015285,89.1,10.1,0.7
E00015288,88.7,10.7,0.7
E00015291,88.2,11.5,0.3
E00015341,73,19.1,7.8
E00015343,89.1,7.1,3.8
E00015344,89.7,6.6,3.6
E00015345,92.6,4.7,2.7
E00015346,92.5,6.1,1.4
E00015347,89.4,7.5,3.1
E00015348,91.6,7.8,0.6
E00015349,90.1,8.8,1.1
E00015350,89,8.5,2.5
E00015351,95,4.7,0.3
E00015352,86.6,12.8,0.7
E00015354,87.1,9.7,3.2
E00015355,81.5,14.7,3.8
E00015356,80.7,9.6,9.6
E00015357,80.2,11.4,8.4
E00015358,73.9,22.5,3.6
E00015359,76.4,17.9,5.6
E00015360,79.2,12.5,8.3
E00015361,78.1,14.8,7.1
E00015362,71,23,6
E00015363,85.3,12.1,2.6
E00015364,71.2,21.6,7.2
E00015366,82.6,11.6,5.8
E00015367,84,13.7,2.3
E00015368,76.6,17.7,5.7
E00015369,76.6,18.2,5.2
E00015370,78.6,15.9,5.5
E00015371,77.2,19.2,3.6
E00015372,83.8,9.7,6.6
E00015373,82.6,12.4,5
E00015374,81.5,13.9,4.6
E00015375,77.1,19.1,3.8
E00015376,86.8,11.1,2.1
E00015378,82.8,13.3,3.9
E00015379,85.4,11.3,3.3
E00015380,81.1,16.1,2.8
E00015381,76.6,20.3,3.2
E00015382,79.4,13.5,7.1
E00015383,79.9,17.5,2.6
E00015384,85.2,10.7,4.1
E00015385,82,14.5,3.5
E00015386,94.3,5.3,0.4
E00015387,87.4,11.6,0.9
E00015388,65.6,21.1,13.3
E00015389,79.4,13.9,6.8
E00015390,89,9.8,1.2
E00015391,89.4,9.4,1.2
E00015392,81.1,14.2,4.6
E00015393,82.1,14,4
E00015394,90.2,8.7,1.1
E00015395,85.3,11.3,3.3
E00015397,88.2,9.4,2.4
E00015398,72.3,20.8,6.9
E00015400,79.7,15.6,4.7
E00015401,69,23,8
E00015402,77.4,18.6,4
E00015403,72.5,18.5,9.1
E00015404,57.1,32.6,10.3
E00015405,68.9,22.6,8.5
E00015406,75,19.9,5.1
E00015407,71,19.9,9.2
E00015408,75.7,15,9.2
E00015409,71.7,18.7,9.7
E00015410,77.7,18,4.4
E00015411,74.3,19.3,6.4
E00015412,90.3,8.3,1.3
E00015413,73,19.4,7.6
E00015414,76,16.4,7.6
E00015416,89.9,8.9,1.1
E00015417,80.8,12.6,6.6
E00015419,90.7,8.6,0.7
E00015421,85.5,9.9,4.6
E00015422,86.7,12.7,0.6
E00015423,92.5,6.6,0.9
E00015424,94.3,5.3,0.5
E00015425,91.8,7.7,0.5
E00015426,92.8,4.3,2.9
E00015427,86.3,10.5,3.2
E00015428,93.3,6.7,0
