geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00015203,92,3.9,2.3,1.8
E00015207,95.3,2.5,1.4,0.8
E00015208,93.3,4.3,1.3,1.1
E00015209,94.2,3.3,0.6,1.9
E00015210,94.6,3.9,1.1,0.4
E00015211,95.2,1.6,2,1.2
E00015212,94.7,3.1,1.3,0.9
E00015213,94.6,3.2,1.6,0.6
E00015214,93,3.3,1.5,2.1
E00015215,95.3,2.5,0.3,1.9
E00015216,96.1,3.4,0,0.6
E00015217,97,1.4,0.7,1
E00015218,95,3.3,1.3,0.4
E00015219,98.2,0.9,0.5,0.5
E00015220,91.1,5.2,2.4,1.2
E00015221,95,2.5,1.1,1.4
E00015222,96,4,0,0
E00015223,96.7,2,0.4,0.8
E00015224,92.7,2.2,2.2,3
E00015225,88.6,6.4,1.4,3.6
E00015226,91.2,4.8,2.2,1.8
E00015227,93.7,2.2,2.2,1.9
E00015228,96.3,2.4,0.7,0.7
E00015283,95.5,4.2,0.2,0
E00015285,91.4,3.4,3,2.2
E00015288,96.2,1.7,1.4,0.7
E00015291,95.1,2.8,1.4,0.7
E00015341,91.4,5.9,1.2,1.6
E00015343,89.7,5.6,3.4,1.3
E00015344,91,4,2.8,2.2
E00015345,92.7,4,2.1,1.2
E00015346,92,3.8,1.7,2.4
E00015347,91.2,5.9,2.3,0.6
E00015348,94.1,1.6,2.9,1.3
E00015349,93.9,4.3,0.7,1.1
E00015350,92.3,3.7,2.1,1.9
E00015351,96.1,1.8,1.8,0.3
E00015352,99.3,0.7,0,0
E00015354,89.7,5.4,2.4,2.4
E00015355,93.7,3.5,1.8,1.1
E00015356,94.7,3.1,1.3,0.9
E00015357,88.6,4.2,3.3,3.9
E00015358,89.1,6.9,1.5,2.6
E00015359,92.9,3.7,1.9,1.5
E00015360,93.9,1.9,2.9,1.3
E00015361,92.6,4.5,1.6,1.3
E00015362,93.9,3.9,1.3,0.9
E00015363,93.2,1.6,2.3,2.9
E00015364,95.7,3.1,0.9,0.3
E00015366,92.6,4.4,0.3,2.7
E00015367,92.4,3.2,1.5,2.9
E00015368,92.9,4.6,1.5,0.9
E00015369,93.6,4.1,1.5,0.9
E00015370,96.3,1.4,2.3,0
E00015371,94.7,3.4,0.8,1.1
E00015372,89.8,5.1,1.6,3.5
E00015373,90.8,6.1,0.7,2.3
E00015374,96,1.3,0.7,2
E00015375,94.7,3.2,1.8,0.4
E00015376,92.4,4.5,1.8,1.3
E00015378,89,7,2.2,1.7
E00015379,92.7,3.1,1.1,3.1
E00015380,94,1.4,2.5,2.1
E00015381,95.7,1.6,1.9,0.8
E00015382,96.7,2.9,0,0.4
E00015383,97,3,0,0
E00015384,96.1,1.9,1.4,0.5
E00015385,89.8,2.4,6,1.8
E00015386,95.5,3.7,0.4,0.4
E00015387,93.6,3.5,2.6,0.3
E00015388,92.6,3.5,1.6,2.2
E00015389,93.4,1.8,1.8,3
E00015390,92.1,3.6,3,1.2
E00015391,96.5,2.1,1.2,0.3
E00015392,94.6,2.5,1.4,1.4
E00015393,93.6,2.7,2.7,1.1
E00015394,95,2.8,1.4,0.9
E00015395,90.7,3.8,3.4,2.1
E00015397,96.6,2.4,0.4,0.6
E00015398,94.8,1.8,1.8,1.6
E00015400,95.7,1.9,1,1.4
E00015401,96.7,0.2,0.7,2.4
E00015402,92.1,5.7,0.8,1.4
E00015403,95.8,1.9,1.5,0.8
E00015404,93.2,1.1,2,3.7
E00015405,94.1,2.8,1.2,1.9
E00015406,97.6,1.2,0.8,0.4
E00015407,91.8,4.8,1.5,1.9
E00015408,97.4,1.8,0.6,0.3
E00015409,92.6,3.4,1.7,2.4
E00015410,96.2,2.2,0.8,0.8
E00015411,95.3,2.4,1.7,0.7
E00015412,94,1.9,1.6,2.5
E00015413,95.9,1.1,2.3,0.8
E00015414,95.7,2.6,0.8,1
E00015416,95.3,2.2,0.6,1.9
E00015417,95.3,3.6,0,1.1
E00015419,93.2,3.9,1.4,1.4
E00015421,92.4,4.2,1.5,1.9
E00015422,95.5,1.7,1.1,1.7
E00015423,95.6,3.2,1.2,0
E00015424,94.6,3.4,1,1
E00015425,96.4,2.3,0.8,0.5
E00015426,95,2.6,1.5,0.9
E00015427,92.9,3.2,1.8,2.1
E00015428,99.1,0.3,0.3,0.3
E00015429,94.6,3.8,0.9,0.6
E00015430,95.6,1.9,2.5,0
E00015431,96.6,2.3,0.4,0.8
E00015432,95.3,1.8,2.5,0.4
E00015433,93.2,4.7,0.8,1.3
E00015434,96.5,2.8,0,0.8
E00015484,90.9,4.2,3.1,1.8
E00015485,96.6,1.4,1.1,0.8
E00015486,88.7,4,2.8,4.5
E00015487,94.4,3.8,0.9,0.9
E00015488,92.4,5.6,1.3,0.8
E00015489,91.5,6.8,1.5,0.3
E00015491,94.8,3.7,1,0.5
E00015492,94.3,3.5,0.4,1.8
E00015493,94,4.5,1.3,0.3
E00015494,93.4,3.8,0.9,1.9
E00015495,96.2,1.7,0.3,1.7
E00015496,92,2.2,3.6,2.2
E00015497,94.3,2.8,1.8,1.1
E00015498,93.9,3.2,2.3,0.6
E00015499,94.1,2.5,1.9,1.6
E00015501,96.8,1.8,0.7,0.7
E00015502,93.4,3.8,1.9,0.9
E00015503,92.2,3.9,2.5,1.4
E00015504,92.4,5.9,0.7,1
E00015505,95.8,2.4,1.2,0.6
E00015506,96.1,1.6,1.6,0.6
E00015507,90.8,7.3,0.6,1.3
E00015508,93.8,2.6,2.1,1.5
E00015509,97.1,2.2,0.3,0.3
E00015510,90.9,2.9,2.3,4
E00015511,95.7,3.1,0.3,0.9
E00015512,92.9,4.1,1.5,1.5
E00015513,90.1,4.9,2.5,2.5
E00015514,91.6,4.7,2,1.7
E00015515,95.3,1.2,1.9,1.6
E00015516,88.9,6.1,1.4,3.6
E00015517,93.8,3.2,1.2,1.7
E00015518,95.8,2.8,1.1,0.3
E00015519,90.4,6.7,0.3,2.5
E00015520,93.8,3,1.7,1.5
E00015522,94.3,4.2,1,0.5
E00015523,93.3,2.8,1.3,2.6
E00015524,94.5,2.2,2.2,1.1
E00015525,94.8,2.5,1.6,1.1
E00015574,94.1,3.8,1,1
E00015575,97.2,1.2,1.2,0.3
E00015576,95.2,2.5,1.8,0.5
E00015577,94.2,2.5,1.6,1.6
E00015578,91.8,4.7,1.6,1.9
E00015579,94.6,3.3,1.2,0.9
E00015580,96.2,1.3,2.2,0.3
E00015581,95.7,1.3,2.3,0.7
E00015582,93.4,5.5,0.3,0.7
E00015583,94.8,2,2,1.2
E00015592,96.2,3,0.3,0.5
E00015593,92.9,2.4,2.2,2.4
E00015596,92,1.7,2.8,3.5
E00015597,92.6,3.2,1.7,2.6
E00015598,93,3.4,1.9,1.7
E00015602,93,3.2,2.1,1.8
E00015605,88.3,6.6,3.9,1.2
E00015606,92.3,4.6,2.1,1.1
E00015607,94.9,4,0.3,0.7
E00015609,94.6,3.9,0.4,1.1
E00015611,95.9,2.9,0.9,0.2
E00015612,95.3,3.6,0.7,0.4
E00015613,95.8,3.9,0,0.4
E00015614,93.7,2.4,1.2,2.7
E00015615,92.9,4.5,1.3,1.3
E00015616,91,2.8,3.6,2.6
E00015617,94.9,3.2,0.9,0.9
E00015618,95.2,1.6,2.9,0.3
E00015619,92.3,3.7,1.7,2.3
