geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00015203,33.1,22.1,26.5,18.4
E00015207,35.1,41.5,11.3,12.1
E00015208,30.5,35.4,16.5,17.7
E00015209,20.1,44.7,14.5,20.8
E00015210,25.6,33.1,22.3,19
E00015211,45.7,30.2,8.5,15.5
E00015212,33.3,38.6,21.1,7
E00015213,27.7,37.6,17,17.7
E00015214,26.2,37.9,18.6,17.2
E00015215,19.4,40.3,20.2,20.2
E00015216,55.1,31.8,9.3,3.7
E00015217,34.5,41.2,12.8,11.5
E00015218,28.3,41.6,13.3,16.8
E00015219,28.1,40,20,11.9
E00015220,31.9,34.5,14.7,19
E00015221,17.9,40,15.2,26.9
E00015222,30.6,47.8,13.4,8.2
E00015223,29.5,50.8,7.4,12.3
E00015224,47,31.8,14.4,6.8
E00015225,25.6,33.7,14,26.7
E00015226,35.8,26,19.5,18.7
E00015227,34.6,27,20.8,17.6
E00015228,29.7,40.6,14.2,15.6
E00015283,33.5,43.1,14.4,9.1
E00015285,37.9,38.6,15.2,8.3
E00015288,43.4,39.6,11.9,5
E00015291,26.8,38.6,20.5,14.2
E00015341,27.8,43.7,17.5,11.1
E00015343,53.2,30.2,8.6,7.9
E00015344,36.4,26.5,21.2,15.9
E00015345,25.4,36.2,15.9,22.5
E00015346,34.8,31.8,12.9,20.5
E00015347,38.1,26.9,18.8,16.3
E00015348,28.7,31.8,17.1,22.5
E00015349,21.9,35.1,15.8,27.2
E00015350,38.5,33,16.7,11.8
E00015351,26.8,30.3,21.8,21.1
E00015352,29.7,35.9,20.3,14.1
E00015354,29.9,30.6,21.5,18.1
E00015355,27.8,34.9,19.8,17.5
E00015356,70.5,23.5,3.6,2.4
E00015357,17.2,25,23.3,34.5
E00015358,51.8,24.5,10.1,13.7
E00015359,32.1,21.7,23.1,23.1
E00015360,31.5,30,19.2,19.2
E00015361,36.4,19.9,9.9,33.8
E00015362,15.8,35.6,23.7,24.9
E00015363,37.1,29.4,15.3,18.2
E00015364,43.4,20,12.4,24.1
E00015366,25,26.7,27.5,20.8
E00015367,27.9,31.8,12.4,27.9
E00015368,35.1,20.9,17.2,26.9
E00015369,33.6,24.2,24.2,18.1
E00015370,24.1,59.3,12,4.6
