geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00015203,28.5,29.9,27.7,13.9
E00015207,24.3,55.1,14.6,6.1
E00015208,23.5,25.3,22.3,28.9
E00015209,23.4,29.2,19.5,27.9
E00015210,18.3,40,25.8,15.8
E00015211,40.3,29.5,12.4,17.8
E00015212,18.6,49.6,23,8.8
E00015213,22.7,32.6,23.4,21.3
E00015214,10.3,53.8,24.1,11.7
E00015215,16.9,35.4,27.7,20
E00015216,62.3,25.5,9.4,2.8
E00015217,30.8,46.6,10.3,12.3
E00015218,10.6,48.7,26.5,14.2
E00015219,21.8,36.4,21.8,19.9
E00015220,32.5,23.7,20.2,23.7
E00015221,12.5,17.4,38.2,31.9
E00015222,32.1,47,15.7,5.2
E00015223,46.3,38,11.6,4.1
E00015224,48.5,26.9,15.7,9
E00015225,20.9,27.9,36,15.1
E00015226,26,35.8,35.8,2.4
E00015227,25.9,29.6,32.7,11.7
E00015228,33.7,35.1,15.9,15.4
E00015283,29.5,48.6,11.9,10
E00015285,37.8,33.3,17.8,11.1
E00015288,41.3,37.5,16.3,5
E00015291,18.1,37.8,31.5,12.6
E00015341,32.5,47.2,13,7.3
E00015343,53.6,28.6,13.6,4.3
E00015344,32.7,38.7,24.7,4
E00015345,20.6,32.4,16.2,30.9
E00015346,28,28.8,21.2,22
E00015347,36.9,24.4,21.9,16.9
E00015348,17.2,21.1,25.8,35.9
E00015349,10.6,20.4,30.1,38.9
E00015350,38.4,41.7,16.7,3.2
E00015351,21.4,12.1,41.4,25
E00015352,25,50,19.1,5.9
E00015354,23.6,34.7,25,16.7
E00015355,14,69,11.6,5.4
E00015356,86.1,6.7,4.2,3
E00015357,11.3,14.8,52.2,21.7
E00015358,51.4,31.4,15,2.1
E00015359,25.2,21,37.6,16.2
E00015360,35.9,18,35.9,10.2
E00015361,38.5,26.4,31.8,3.4
E00015362,0.6,68,27.4,4
E00015363,30.6,48.8,11.8,8.8
E00015364,38.2,24.3,10.4,27.1
E00015366,12.8,57.3,23.1,6.8
E00015367,8.5,10.1,48.8,32.6
E00015368,15.3,62.6,9.9,12.2
E00015369,10.7,83.3,4.7,1.3
E00015370,41.7,47.2,7.4,3.7
E00015371,22.3,52.3,23.8,1.5
E00015372,23.9,18.1,47.1,10.9
E00015373,28.3,38,31.2,2.4
E00015374,53.3,30.2,11.8,4.7
E00015375,10.7,68,19.7,1.6
E00015376,20.8,14.2,29.2,35.8
E00015378,43,15.2,17.2,24.5
E00015379,16.8,31.8,38.3,13.1
E00015380,16.5,35.8,24.8,22.9
E00015381,4.5,53,35.1,7.5
E00015382,37.1,37.5,20.5,4.9
E00015383,54.5,24.8,12.4,8.3
E00015384,28.9,36.4,22.5,12.3
E00015385,77.8,11.1,5.6,5.6
E00015386,42.3,40.9,8,8.8
E00015387,22.5,45,23.2,9.3
E00015388,23.8,12.3,36.2,27.7
E00015389,50.7,27.1,21.4,0.7
E00015390,13.3,42,22.4,22.4
E00015391,37,46,8.5,8.5
E00015392,43.8,25.5,17.5,13.1
E00015393,30.9,48.1,13.3,7.7
E00015394,28.6,27.5,22,22
E00015395,37.2,15.7,21.5,25.6
E00015397,25.8,35.6,19.1,19.6
E00015398,20.3,30.7,40.6,8.3
E00015400,27.1,47.7,15.6,9.5
E00015401,30.9,19.8,30.2,19.1
E00015402,17.3,42.9,24.1,15.8
E00015403,26.5,22.5,29.4,21.6
E00015404,17.4,20.5,43.2,18.9
E00015405,21.2,30.7,38,10.2
E00015406,40,14.3,20,25.7
E00015407,20,30.4,31.3,18.3
E00015408,52.6,39.9,6.1,1.4
E00015409,38.2,17.1,25.2,19.5
E00015410,27.3,31.1,22.4,19.3
E00015411,24.3,38.9,13.2,23.6
E00015412,17.3,23.5,40.1,19.1
E00015413,34.6,43.6,9.8,12
E00015414,30.9,38.7,13.8,16.6
E00015416,5.3,50.7,40.8,3.3
E00015417,48.6,29.3,18.6,3.6
E00015419,21.2,45.5,22.7,10.6
E00015421,28.1,32.2,24.8,14.9
E00015422,58.6,19,18.1,4.3
E00015423,31.9,34.4,16.3,17.5
E00015424,42.3,33.3,19.5,4.9
E00015425,26.8,45.3,12.8,15.1
E00015426,23.6,35.4,16.7,24.3
E00015427,25,37.1,29.5,8.3
E00015428,23.6,55.9,12.4,8.1
E00015429,25.8,40.6,18.1,15.5
E00015430,24.5,35.7,16.8,23.1
E00015431,25.8,40.6,19.5,14.1
E00015432,31.4,50,17.1,1.4
E00015433,12.1,56.1,19.7,12.1
E00015434,29.1,35.4,23.4,12
E00015484,21.1,37.9,26.1,14.9
E00015485,22.9,34,20.3,22.9
E00015486,18.4,28.2,37.9,15.5
E00015487,33.3,26.5,31.6,8.5
E00015488,34,19.6,23.2,23.2
E00015489,21.6,21,9.3,48.1
E00015491,18.2,60.1,10.6,11.1
E00015492,73.2,25.4,1.4,0
E00015493,9.4,45.3,29.3,16
E00015494,17.6,46.6,26.7,9.2
E00015495,24,48.8,14.9,12.4
E00015496,26.9,46.2,26,1
E00015497,29.5,51.1,17.3,2.2
E00015498,28,43.2,28,0.8
E00015499,43.4,34.2,19.7,2.6
E00015501,12.6,58.8,25.2,3.4
E00015502,13.5,49.3,19.6,17.6
E00015503,42.7,32.8,15.3,9.2
E00015504,30.3,34.1,26.5,9.1
E00015505,12.8,34.9,29.5,22.8
E00015506,18.9,57.4,16.9,6.8
E00015507,3.5,7.8,26.1,62.6
E00015508,36.6,23.4,24.9,15.1
E00015509,3.8,21.4,32.8,42
E00015510,23.8,27.5,33.1,15.6
E00015511,11.3,9.6,15.7,63.5
E00015512,10.2,47.5,25.4,16.9
E00015513,18.6,32.9,17.9,30.7
E00015514,25.6,20.9,13.2,40.3
E00015515,28.3,24.2,25.8,21.7
E00015516,18.6,49.6,24.8,7
E00015517,9.3,18.7,18.7,53.3
E00015518,21.9,25.8,25.8,26.5
E00015519,24.3,4.4,19.9,51.5
E00015520,32.5,31,18.8,17.8
E00015522,23.4,26.9,14.9,34.9
E00015523,31.7,33.9,22,12.4
E00015524,15.8,26.6,43,14.6
E00015525,29.5,28.4,20.5,21.6
E00015574,27.6,52.4,13.1,6.9
E00015575,22.7,52.7,12,12.7
E00015576,21.8,43.1,24.5,10.6
E00015577,15.6,33.3,27,24.1
E00015578,23,23,42.2,11.9
E00015579,15.4,25.2,28.7,30.8
E00015580,19.5,19.5,28.5,32.5
E00015581,10.8,43.2,34.2,11.7
E00015582,24.4,37.8,32.6,5.2
E00015583,23.5,70.6,2.5,3.4
E00015592,19,33.9,31.6,15.5
E00015593,16.9,48.6,19.6,14.9
E00015596,16,22,31,31
E00015597,15.6,38.3,37.7,8.4
E00015598,22.9,53.1,20.8,3.1
E00015602,22.4,31.2,14.4,32
E00015605,14.3,70.6,13.5,1.6
E00015606,31.8,58.3,7.9,2
E00015607,26.9,31.1,11.8,30.3
E00015609,14,38,22.3,25.6
E00015611,40,33.5,16.5,10
E00015612,27,27.8,16.7,28.6
E00015613,40.7,28.9,12.6,17.8
E00015614,7.5,29.9,37.3,25.4
E00015615,30.6,34,25.2,10.2
E00015616,34.4,29,29.5,7.1
E00015617,48.6,17.1,11.7,22.5
E00015618,16.8,34.2,39.8,9.3
E00015619,34.6,33.1,19.2,13.1
E00015621,34.2,47.4,12.3,6.1
E00015631,23,37,31.1,8.9
E00015633,28.6,37.7,22.1,11.7
E00015639,60.3,19,11.1,9.5
E00015640,39.6,32.1,12.3,16
E00015641,13.4,21.6,39.6,25.4
E00015642,16.5,55.8,19.6,8
E00015643,21.1,34.1,25.2,19.5
E00015644,28.8,40,20,11.2
E00015645,20.5,52.3,23.5,3.8
E00015646,50.9,16.4,20.9,11.8
E00015647,50.4,26.9,10.1,12.6
E00015648,25.5,42.8,18.6,13.1
E00015649,2.4,51.6,42.7,3.2
E00015650,28.1,23,30.9,18
E00015651,30.7,40.2,27.6,1.6
E00015652,38.2,34.6,17.8,9.4
E00015653,23.4,46.8,15.6,14.2
E00015654,44,28.4,18.1,9.5
E00015655,58.7,22.3,10.1,8.9
E00015656,15.5,55.5,20.9,8.2
E00015657,22.8,57.7,14.8,4.7
E00015658,24.8,36.2,28.6,10.5
E00015659,40.2,13.4,25.9,20.5
E00015754,18.4,64.6,15,2
E00015755,24.1,37.9,26.7,11.2
E00015756,38.9,38.9,15.3,6.9
E00015757,28.5,48.8,19.5,3.3
E00015758,7.1,63.1,27.7,2.1
E00015759,24.4,57.8,15.6,2.2
E00015760,18.6,72.9,8.6,0
E00015761,16.2,58.1,24.8,0.9
E00015763,15.9,69.7,14.4,0
E00015764,23.3,14.7,37.1,25
E00015765,56.7,28.3,7.9,7.1
E00015766,9.2,15.3,31.6,43.9
E00015767,15,62.8,20.4,1.8
E00015768,28.3,31.9,29.2,10.6
E00015769,23.9,34.3,23.9,17.9
E00015770,19.1,15.6,62.4,2.8
E00015771,27,54,15.9,3.2
E00015772,26.9,38.9,18.5,15.7
E00015773,49.2,27.7,16.2,6.8
E00015774,19.3,40.7,29.3,10.7
E00015775,18.6,17.1,18.6,45.7
E00015776,28.6,27.9,32.9,10.7
E00015777,22.3,45.6,30.1,1.9
E00015778,10.3,75,11.2,3.4
E00015779,7.9,52.5,33.1,6.5
E00015781,16.7,45.2,28,10.1
E00015782,18.3,58.8,19.1,3.8
E00015783,32.7,56.6,9.7,0.9
E00015784,25.8,41.2,25.3,7.7
E00015785,35.3,63,1.7,0
E00015786,30.6,32.2,15.7,21.5
E00015787,48.9,23,16.3,11.8
E00015788,7.1,52.5,37.2,3.3
E00015789,34,26.9,16.8,22.3
E00015790,28,28.8,28.8,14.4
E00015791,11.9,40.7,28.9,18.5
E00015792,41.7,29.4,6.1,22.8
E00015794,14.8,14.8,54.8,15.6
E00015795,65.4,13.8,10,10.8
E00015796,45,24.2,10.1,20.8
E00015798,12,50.7,34,3.3
E00015799,31.1,47.2,17,4.7
E00016021,35.7,42.1,11.9,10.3
E00016043,20.3,53.1,25,1.6
E00016044,47.9,34.2,11.1,6.8
E00016045,3.1,58.4,31.7,6.8
E00016046,23.1,35.8,28.9,12.1
E00016047,20.2,38.8,28.7,12.4
E00016048,18.2,62,16.5,3.3
E00016049,12.5,51.7,17.5,18.3
E00016050,42.9,31.9,13.5,11.7
E00016051,21,52.4,10.5,16.1
E00016066,37.6,45.1,15,2.3
E00016067,43.3,24.1,21.3,11.3
E00016068,35.1,18.4,28.2,18.4
E00016069,23.5,34.7,21.2,20.6
E00016070,51.1,33.1,14.3,1.5
E00016071,12.6,36.9,26.1,24.3
E00016072,29.9,19.4,21.6,29.1
E00016073,44.4,29.1,26.5,0
E00016074,18.8,23.1,41.3,16.9
E00016075,27.6,29.9,28.4,14.2
E00016076,34.1,34.1,26.8,5
E00016077,33.6,26.4,26.4,13.6
E00016078,46.4,12,30.4,11.2
E00016079,30.7,53.4,15.3,0.6
E00016080,25.2,58.3,12.6,3.9
E00016083,34.6,17.6,30.7,17
E00016084,23,41.4,34.5,1.1
E00016086,19.2,48.8,21.6,10.4
E00016087,20.8,37.7,33.8,7.8
E00016088,14.2,78.3,4.7,2.8
E00016089,35.1,41.8,18.7,4.5
E00016090,10.7,64.4,22.8,2
E00016091,13.1,21.3,30.3,35.2
E00016092,31.4,57.9,9.1,1.7
E00016093,26.2,52.5,15.6,5.7
E00016094,23.6,28.5,40.3,7.6
E00016096,40.7,25.8,27.3,6.2
E00016097,38.5,41.4,16.1,4
E00016098,7.7,76.2,12.3,3.8
E00016100,20.7,26.7,19.3,33.3
E00016101,37.3,49.2,11,2.5
E00016102,17.5,59.9,18.4,4.1
E00016103,41,26.9,25.4,6.7
E00016104,20.3,21.1,37.6,21.1
E00016105,38.1,26.9,18.7,16.4
E00016106,30.7,30.7,20.2,18.4
E00016107,44.7,23,19.9,12.4
E00016108,27.7,43.6,13.9,14.9
E00016109,32.5,44.8,12.8,9.9
E00016110,15.7,23.1,41.8,19.4
