geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00015203,5.8,18.6,61.6,14
E00015207,7.1,10.8,61.7,20.3
E00015208,4.9,10.2,70.1,14.8
E00015209,4.4,8.5,72.2,14.9
E00015210,10.4,13.5,53.9,22.3
E00015211,7.5,11,69.4,12.1
E00015212,8.7,8.1,66.9,16.3
E00015213,6.7,14.8,61.2,17.2
E00015214,8.4,22.3,55.9,13.4
E00015215,8.1,12.4,63.6,15.8
E00015216,10.4,14.8,57.8,17
E00015217,7.7,8.2,63.9,20.2
E00015218,4.3,9.8,66.8,19
E00015219,3.8,5.4,73.9,17
E00015220,9.2,9.8,64.4,16.6
E00015221,3.2,3.6,77.5,15.7
E00015222,3.7,10.1,65,21.2
E00015223,2.4,7.2,78.5,12
E00015224,11.5,13.1,58.2,17.2
E00015225,17.8,16.8,57,8.4
E00015226,7.1,15.4,68.6,9
E00015227,9.7,14.3,62.9,13.1
E00015228,8.7,12,64.1,15.3
E00015283,5.3,5.6,62.2,26.9
E00015285,4.3,8.7,68.5,18.5
E00015288,5.6,5.2,70,19.2
E00015291,6.1,7.1,70.8,16
E00015341,7.9,18.5,60.7,12.9
E00015343,8.3,8.3,74.4,9.1
E00015344,14.8,16.2,62.7,6.3
E00015345,6.9,11.3,61.3,20.6
E00015346,6.9,12,66.9,14.3
E00015347,4.8,15.4,61.4,18.4
E00015348,8.1,11,63.3,17.6
E00015349,7.8,7.8,58.1,26.3
E00015350,11.4,18.3,60.7,9.6
E00015351,9.3,9.7,67,14.1
E00015352,6.9,7.8,76.5,8.8
E00015354,6.2,17.6,64.2,11.9
E00015355,14.5,22.1,58.6,4.8
E00015356,12.6,15.4,60.8,11.2
E00015357,9.4,26.3,57.3,7
E00015358,10.9,29.4,48.7,10.9
E00015359,16.9,30.8,47.4,4.9
E00015360,11.4,18.6,62.9,7.1
E00015361,15.2,27.2,51.3,6.3
E00015362,9.9,25.7,60.4,4.1
E00015363,7,14.9,64.2,13.9
E00015364,17,23.6,50,9.3
E00015366,9.8,30.1,55.2,4.9
E00015367,11.9,19.2,55.4,13.6
E00015368,10.9,19.2,62.8,7.1
E00015369,17.9,17.2,54.5,10.3
E00015370,15.1,13.4,55.2,16.3
E00015371,15.8,20.8,55,8.3
E00015372,16.3,15,60,8.8
E00015373,7.2,16.2,61.1,15.5
E00015374,5.6,9.1,64.5,20.8
E00015375,13.4,26.8,52.1,7.7
E00015376,14.4,20.7,59.8,5.2
E00015378,13.4,29.9,53.2,3.5
E00015379,7.4,17.4,64.4,10.7
E00015380,8.7,18,66.5,6.8
E00015381,14.5,20.7,57.5,7.3
E00015382,6.1,13.3,67.8,12.8
E00015383,5.5,17.1,61.6,15.9
E00015384,4.4,12,70.3,13.2
E00015385,8.3,16.7,62.5,12.5
E00015386,4.7,10,68.2,17.1
E00015387,8.3,10.5,67.2,14
E00015388,10.6,10.1,68.1,11.2
E00015389,8,20.4,57.5,14.2
E00015390,5.5,9.8,68.8,16
E00015391,3.8,5.1,74.8,16.2
E00015392,5.7,10.9,67.8,15.5
E00015393,13.1,13.1,60.1,13.6
E00015394,6.5,8.6,67.6,17.3
E00015395,10.1,13.5,65.5,10.8
E00015397,4.1,8,68.7,19.1
E00015398,10.4,14.2,64.7,10.7
E00015400,5.2,12.5,67.5,14.9
E00015401,12.7,20.7,61.4,5.2
E00015402,7,19.8,67.4,5.9
E00015403,11.3,20.7,64.7,3.3
E00015404,21.5,13.2,60.4,4.9
E00015405,15.2,17.4,59.2,8.2
E00015406,11.3,17.9,62.9,7.9
E00015407,9.7,12.5,67.4,10.4
E00015408,6.3,12.6,63.2,18
E00015409,14,30.8,50.3,4.9
E00015410,8.4,11.1,63.2,17.2
E00015411,3.4,14.8,70.8,11
E00015412,5.2,16.5,63.3,15
E00015413,6.4,11.4,65.3,16.8
E00015414,8.8,15.3,61.1,14.9
E00015416,5.7,4.3,73.8,16.3
E00015417,7.4,13,69.1,10.5
E00015419,2.1,7.7,65.7,24.5
E00015421,10.7,8.4,60.1,20.8
E00015422,7.5,13.2,67,12.3
E00015423,4.8,6.3,65.8,23
E00015424,2.7,8.8,63.5,25
E00015425,7,7,73.6,12.4
E00015426,4.5,9.7,69.2,16.6
E00015427,8.5,19.9,58.5,13.1
E00015428,2.4,4.1,67.3,26.2
E00015429,8.8,10.5,58,22.7
E00015430,5.4,8,67.4,19.2
E00015431,3.6,5.1,67.7,23.6
E00015432,8.7,15.8,63.6,12
E00015433,8.9,10,67.5,13.7
E00015434,7.4,8.8,67,16.8
E00015484,11.8,13,60.1,15.1
E00015485,10.1,14.9,62.7,12.3
E00015486,10.5,23.2,54.7,11.6
E00015487,10,9.4,62.4,18.2
E00015488,12.3,10.8,59.9,17.1
E00015489,8.7,11.9,56.5,22.9
E00015491,7.6,10.5,64.4,17.5
E00015492,12.8,18.8,64.7,3.8
E00015493,11.1,15.9,58.1,14.8
E00015494,16.1,22.9,52.6,8.3
E00015495,12.8,12.8,59.3,15
E00015496,10.4,22.4,60,7.2
E00015497,6.7,25.3,60.7,7.3
E00015498,10.1,24.5,57.2,8.2
E00015499,12.6,29.1,53,5.3
E00015501,2.5,9.2,77.3,10.9
E00015502,15.2,21.2,57.1,6.6
E00015503,11,12,64,13
E00015504,9,11.1,59.3,20.6
E00015505,5,13.6,67.1,14.3
E00015506,9.9,12.9,69.5,7.7
E00015507,12.8,16.9,52.3,17.9
E00015508,7.1,15.5,64.4,13
E00015509,10.2,10.2,64.1,15.5
E00015510,3.8,11.9,72.3,11.9
E00015511,9.3,11,56,23.6
E00015512,7.6,14,60.8,17.5
E00015513,6.6,19.9,59.7,13.8
E00015514,11.8,8.4,62.4,17.4
E00015515,9,16,63.5,11.5
E00015516,9.6,20.5,62.3,7.5
E00015517,10.3,13.6,58.7,17.4
E00015518,9.7,12.8,59.7,17.9
E00015519,10.1,10.1,52.8,27
E00015520,7.9,8.9,69.8,13.3
E00015522,8.3,14.3,50.4,27
E00015523,6.7,13.9,67.8,11.6
E00015524,7.9,13.4,63.2,15.5
E00015525,12.9,10,55.5,21.6
E00015574,2.3,10.6,66.4,20.7
E00015575,5.1,7.1,67.7,20.1
E00015576,5.7,11,70.6,12.7
E00015577,5.2,9.3,63.4,22
E00015578,10.5,18.8,51.4,19.3
E00015579,5.1,7.9,71.3,15.7
E00015580,6.5,10.6,67.1,15.7
E00015581,14.8,15.4,59.3,10.4
E00015582,6.5,16.9,60.7,15.9
E00015583,14.1,25.2,54.1,6.7
E00015592,8.9,13,66.7,11.5
E00015593,12.4,21.2,56.5,9.8
E00015596,11.2,20,61.6,7.2
E00015597,15.1,21.7,53.6,9.6
E00015598,13.2,14.1,58.5,14.1
E00015602,9.2,7.6,60.5,22.7
E00015605,10.6,17.7,64.5,7.1
E00015606,14.4,11.9,63.1,10.6
E00015607,7.4,8.9,62.1,21.6
E00015609,4.1,10.7,65,20.3
E00015611,11.1,9.9,64.7,14.4
E00015612,5.5,8.5,63.3,22.6
E00015613,6,6.9,68.1,19
E00015614,6.3,7.9,66.3,19.6
E00015615,3.6,9.3,63.9,23.2
E00015616,8.5,12.4,60.1,19.1
E00015617,10.3,13.5,53.2,23.1
E00015618,5.1,8.3,63.5,23.1
E00015619,7,13.6,65.3,14.1
E00015621,6.9,9.2,68.2,15.6
E00015631,6.6,18.8,66.9,7.7
E00015633,6.5,5.7,71,16.8
E00015639,8.2,23,63.9,4.9
E00015640,4.9,5.7,65.6,23.8
E00015641,9,13.8,52.9,24.3
E00015642,11.9,20.9,56.1,11.1
E00015643,10.8,14.4,58.3,16.5
E00015644,5.6,5.2,65.4,23.8
E00015645,2.3,3.9,69.3,24.5
E00015646,9.7,11.8,69.9,8.6
E00015647,6.3,15.8,61.4,16.5
E00015648,8.3,9.2,63.3,19.3
E00015649,10,19.4,66.3,4.4
E00015650,11.4,8.2,64.7,15.8
E00015651,12.8,16.2,61.5,9.5
E00015652,4.9,10.1,67.1,17.9
E00015653,8.1,5.8,72.6,13.5
E00015654,12.1,11.3,67.7,8.9
E00015655,12.3,14.3,58.4,14.9
E00015656,9.7,11.2,66.4,12.7
E00015657,7.4,10.8,64.5,17.3
E00015658,8.3,14,67.8,9.9
E00015659,9.9,12.1,68.8,9.2
E00015754,11.9,17,63.9,7.2
E00015755,12.6,18.5,53.6,15.2
E00015756,11.2,14,62.9,11.8
E00015757,13.7,17.9,60.7,7.7
E00015758,8,25.7,61.1,5.1
E00015759,11.3,16.9,65.6,6.3
E00015760,10.1,19,58.9,11.9
E00015761,11.3,17.6,65.4,5.7
E00015763,14.5,20.3,52.2,13
E00015764,11.7,17.8,57.7,12.9
E00015765,11.1,14,62,12.9
E00015766,10.2,19,51.8,19
E00015767,13.7,24,51.4,11
E00015768,12,19,63.3,5.7
E00015769,3.8,12.2,62.6,21.4
E00015770,15.3,23.8,54.5,6.4
E00015771,10.4,19.3,63,7.4
E00015772,12,12.7,57.8,17.5
E00015773,8.4,12.7,65.1,13.8
E00015774,12.7,14.7,62.3,10.3
E00015775,9,11.2,56.5,23.3
E00015776,5.7,12,61.7,20.6
E00015777,5.4,22.5,62.2,9.9
E00015778,15.8,22.6,54.1,7.5
E00015779,15.6,23.6,55.3,5.5
E00015781,9.5,18.1,65.2,7.1
E00015782,9,9.5,68.8,12.7
E00015783,7.6,17.8,66.1,8.5
E00015784,6.8,15.5,62.6,15.1
E00015785,9.1,21.8,63.6,5.5
E00015786,6.3,11,68.6,14.1
E00015787,9.1,12.6,59.7,18.6
E00015788,7.9,20,57.9,14.2
E00015789,5.8,11.2,69.3,13.7
E00015790,7.3,14,63.1,15.6
E00015791,9.9,24.3,59.7,6.1
E00015792,9.6,13.8,57.1,19.6
E00015794,13.4,22.9,56.1,7.6
E00015795,9.5,9.5,65.5,15.5
E00015796,9.6,7.9,67.1,15.4
E00015798,11.9,20.8,60.1,7.1
E00015799,6.1,14.4,66.7,12.9
E00016021,8.3,15.5,60.8,15.5
E00016043,16.9,11.3,69,2.8
E00016044,21.4,22.6,53.6,2.4
E00016045,17.2,20.2,56.7,6
E00016046,8,19.9,64.6,7.5
E00016047,9.2,13.3,68.2,9.2
E00016048,10.6,13.9,65.6,10
E00016049,7.3,14.6,62,16.1
E00016050,9.9,14.2,61.6,14.2
E00016051,5.5,9.8,62.1,22.6
E00016066,0,8.6,62.4,29
E00016067,6.3,13.7,66.3,13.7
E00016068,17.8,20.4,54.2,7.6
E00016069,10.5,11.8,61.3,16.4
E00016070,15.6,20.3,53.1,10.9
E00016071,11.7,13.5,62.6,12.3
E00016072,12.7,9,66.9,11.4
E00016073,7.5,9,67.2,16.4
E00016074,11.7,25,54.6,8.7
E00016075,6.7,17.8,62.2,13.3
E00016076,11.3,19.4,62.5,6.9
E00016077,5.8,9.9,68.6,15.7
E00016078,8.2,12.3,65.6,13.9
E00016079,6.5,7.5,68.2,17.8
E00016080,8.9,26.6,59.5,5.1
E00016083,12.4,20.6,56.5,10.6
E00016084,14.8,15.1,60.9,9.1
E00016086,4.2,10.3,64.8,20.6
E00016087,8.1,15.4,63.2,13.2
E00016088,8.7,13.5,67.3,10.6
E00016089,13.5,13.5,64.7,8.3
E00016090,3.1,5.4,77.4,14.2
E00016091,11.6,11.1,63.3,14
E00016092,8.5,12.3,57.7,21.5
E00016093,8.5,13.7,56.8,20.9
E00016094,12,18.5,59.2,10.3
E00016096,7.9,12.1,60.8,19.2
E00016097,4.9,6.3,69,19.8
E00016098,12.5,19.9,57.4,10.3
E00016100,12.4,11,59.3,17.2
E00016101,4.9,12,68.3,14.8
E00016102,8.2,15,62.1,14.7
E00016103,12.2,18.2,60.2,9.4
E00016104,11.2,17.6,54.1,17.1
E00016105,8.6,20.2,57.7,13.5
E00016106,10.6,11.3,62.7,15.5
