geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00015203,49.7,4.4,45.9
E00015207,72.2,3.4,24.3
E00015208,76.4,5.8,17.9
E00015209,77.3,3.4,19.3
E00015210,75.5,4.3,20.2
E00015211,71.7,3.8,24.5
E00015212,79.7,3.7,16.6
E00015213,72.1,5.2,22.8
E00015214,64.3,5,30.7
E00015215,72.7,4.5,22.7
E00015216,79.5,4.7,15.8
E00015217,83.3,2.5,14.1
E00015218,82.1,3.1,14.8
E00015219,87,1.7,11.3
E00015220,72.6,4.5,22.9
E00015221,71.1,4.3,24.6
E00015222,82.8,3.8,13.4
E00015223,89.5,0.4,10.1
E00015224,55.3,9.2,35.5
E00015225,56.4,8,35.6
E00015226,68,6.1,26
E00015227,55.9,7.3,36.7
E00015228,76.4,5.5,18.1
E00015283,84.1,3.1,12.8
E00015285,73.9,3.2,22.9
E00015288,78.5,2.2,19.3
E00015291,77.5,5.2,17.3
E00015341,73.4,7.5,19.1
E00015343,58.9,7.2,33.8
E00015344,49.6,9.5,40.9
E00015345,79.9,3.8,16.2
E00015346,65.9,4.5,29.6
E00015347,70.2,5.2,24.6
E00015348,73.1,6.2,20.7
E00015349,72.1,3.7,24.2
E00015350,59.5,5.4,35.1
E00015351,75,5.9,19.1
E00015352,78.9,4.7,16.4
E00015354,67.1,4.2,28.7
E00015355,62.4,8.3,29.3
E00015356,64.3,10.3,25.4
E00015357,55.8,12.3,31.8
E00015358,50.4,14.6,35
E00015359,59.9,7.6,32.5
E00015360,53.7,11.7,34.6
E00015361,54.6,9.3,36.1
E00015362,59.5,10.5,30
E00015363,59.3,6.2,34.5
E00015364,62.8,9.8,27.4
E00015366,60.1,5.5,34.5
E00015367,57.6,6,36.4
E00015368,59.4,8,32.6
E00015369,53.3,8.8,37.9
E00015370,84,4.9,11.2
E00015371,55.1,11.6,33.3
E00015372,58.5,4,37.5
E00015373,73.5,5.2,21.3
E00015374,69.6,4.5,25.9
E00015375,59.4,7.5,33.1
E00015376,52.2,8.7,39.1
E00015378,57.8,4.9,37.2
E00015379,61.3,3.8,34.9
E00015380,62.4,9.4,28.2
E00015381,59.8,9.8,30.4
E00015382,82.3,4.3,13.4
E00015383,65.5,3.2,31.3
E00015384,81.1,4.3,14.5
E00015385,47.4,10.5,42.1
E00015386,72.6,6,21.4
E00015387,76.3,5.3,18.3
E00015388,55.4,4.1,40.5
E00015389,53.2,6,40.7
E00015390,79.8,4,16.1
E00015391,72.2,0.9,26.9
E00015392,69,6.7,24.3
E00015393,65.3,5,29.7
E00015394,78,4.3,17.6
E00015395,58.3,4.4,37.3
E00015397,79.7,5.2,15.1
E00015398,69.7,8.5,21.8
E00015400,75.9,4.7,19.4
E00015401,59.3,9.2,31.4
E00015402,62,6.9,31
E00015403,63.6,6.3,30.1
E00015404,66,9.4,24.6
E00015405,65.9,5,29
E00015406,67,8.3,24.8
E00015407,61,5.9,33.1
E00015408,74.2,4.3,21.4
E00015409,54.8,4.9,40.3
E00015410,85.3,3.7,11
E00015411,83.2,3.5,13.3
E00015412,75.6,2.3,22.1
E00015413,78.7,4.3,17.1
E00015414,72,6.4,21.6
E00015416,80.8,3.7,15.5
E00015417,64.7,11.1,24.2
E00015419,86.6,1.9,11.6
E00015421,70.4,6.3,23.3
E00015422,63.5,2.4,34.1
E00015423,80.4,5.4,14.3
E00015424,73.9,2.5,23.6
E00015425,81,3.3,15.8
E00015426,74.9,3.9,21.1
E00015427,66.9,6.8,26.2
E00015428,91,1.9,7.1
E00015429,78.5,2.6,18.8
E00015430,79,3.5,17.5
E00015431,78.4,4,17.6
E00015432,70,7.7,22.3
E00015433,75.6,5,19.3
E00015434,74,5.7,20.3
E00015484,69.7,3.5,26.8
E00015485,69,5.2,25.8
E00015486,48,11.1,40.9
E00015487,79.1,7.9,13
E00015488,76,3.3,20.6
E00015489,73.5,1.7,24.8
E00015491,77.3,4.2,18.4
E00015492,64,5.7,30.3
E00015493,76.7,2.9,20.4
E00015494,68.1,3.5,28.4
E00015495,68.3,10,21.8
E00015496,51.4,7.3,41.2
E00015497,60.3,5.3,34.4
E00015498,60.4,4.5,35.1
E00015499,55,8.1,36.9
E00015501,87.2,3.3,9.5
E00015502,60.8,9.4,29.8
E00015503,74.6,6.3,19
E00015504,70.7,4.9,24.4
E00015505,82.7,2.9,14.4
E00015506,79.6,6.1,14.3
E00015507,76.3,4.3,19.5
E00015508,75.4,4.4,20.1
E00015509,74.9,1.5,23.6
E00015510,79.6,4.3,16.2
E00015511,65.6,3.9,30.5
E00015512,74.7,3.1,22.3
E00015513,64.2,4.6,31.2
E00015514,65.9,1.1,33
E00015515,68.4,4.9,26.7
E00015516,59,8.8,32.1
E00015517,65.1,3.4,31.5
E00015518,64,6.4,29.6
E00015519,60.5,0,39.5
E00015520,74.9,3.1,22
E00015522,71,4.5,24.5
E00015523,77.2,1.5,21.3
E00015524,75.1,3.5,21.5
E00015525,74.9,7.2,17.9
E00015574,80.1,5.1,14.7
E00015575,82.5,3.2,14.2
E00015576,73.9,5.2,20.9
E00015577,79.6,5,15.4
E00015578,66.8,4.8,28.4
E00015579,78.7,3.7,17.6
E00015580,70.9,3,26.2
E00015581,70,2.7,27.3
E00015582,76,4.5,19.5
E00015583,66.8,4.4,28.8
E00015592,77,3.4,19.5
E00015593,60.7,6.3,33
E00015596,48.1,5,46.9
E00015597,52.8,6.9,40.3
E00015598,56.9,4.4,38.6
E00015602,73.5,0,26.5
E00015605,62.8,6.7,30.5
E00015606,61.1,8,30.9
E00015607,74.2,3.1,22.7
E00015609,74.1,3,22.8
E00015611,62.2,5.4,32.3
E00015612,74.8,4.1,21.1
E00015613,83.6,4.3,12.1
E00015614,76.2,4.1,19.7
E00015615,67.8,5.2,27
E00015616,78.3,3.6,18.1
E00015617,75.7,3.4,20.9
E00015618,76.9,2.5,20.6
E00015619,72.3,5.2,22.5
E00015621,82.1,2.4,15.6
E00015631,71.6,8,20.4
E00015633,86.3,3.6,10.1
E00015639,34.3,1.7,64.1
E00015640,71.9,5.3,22.8
E00015641,70.5,2.2,27.2
E00015642,60.8,5.2,33.9
E00015643,57.8,7.6,34.6
E00015644,88.5,4.2,7.3
E00015645,91.5,1.1,7.5
E00015646,48.7,5.2,46.1
E00015647,72.1,3.7,24.2
E00015648,72,5.7,22.3
E00015649,55.7,9.8,34.5
E00015650,69.5,6.3,24.2
E00015651,62.9,3.8,33.3
E00015652,76.2,4.7,19.1
E00015653,83.3,2.9,13.8
E00015654,59.9,3.4,36.7
E00015655,55.4,6.8,37.8
E00015656,64.2,4.7,31.1
E00015657,76,4.9,19.1
E00015658,61.1,4,34.8
E00015659,60.9,6.7,32.4
E00015754,61.7,7.7,30.7
E00015755,67.1,3.1,29.8
E00015756,68.8,8.5,22.7
E00015757,57.6,6.3,36.1
E00015758,58.1,7.7,34.2
E00015759,62.9,9.4,27.7
E00015760,69,7.9,23.1
E00015761,66,7,27
E00015763,56.4,7.9,35.7
E00015764,63.4,4.7,31.9
E00015765,84,4,12
E00015766,65.6,4.8,29.7
E00015767,61.9,9.7,28.4
E00015768,66.3,7.9,25.8
E00015769,81.1,2.2,16.7
E00015770,59.5,8.3,32.2
E00015771,60.4,4.9,34.7
E00015772,76.4,3.6,20
E00015773,74.5,4.1,21.4
E00015774,68.8,5,26.2
E00015775,76.9,3.4,19.7
E00015776,78.9,1.9,19.2
E00015777,55,10.4,34.7
E00015778,56.3,6.1,37.7
E00015779,66.1,7.6,26.3
E00015781,61.1,7.2,31.7
E00015782,71.6,6.8,21.6
E00015783,61.5,10.9,27.6
E00015784,73.5,5.3,21.2
E00015785,56.9,7.1,36
E00015786,78.6,4.1,17.3
E00015787,73.4,4,22.6
E00015788,62.2,9.5,28.3
E00015789,77.7,4.7,17.6
