geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00015203,19.2,80.8
E00015207,19.7,80.3
E00015208,23,77
E00015209,22.1,77.9
E00015210,19.9,80.1
E00015211,15,85
E00015212,6.9,93.1
E00015213,20.8,79.2
E00015214,21,79
E00015215,19.2,80.8
E00015216,10.6,89.4
E00015217,15.1,84.9
E00015218,16.1,83.9
E00015219,19.6,80.4
E00015220,27.1,72.9
E00015221,14.3,85.7
E00015222,11.5,88.5
E00015223,13,87
E00015224,16.4,83.6
E00015225,32.1,67.9
E00015226,25.1,74.9
E00015227,23.2,76.8
E00015228,16.3,83.7
E00015283,24.9,75.1
E00015285,14.5,85.5
E00015288,19.6,80.4
E00015291,18.3,81.7
E00015341,13.2,86.8
E00015343,14.9,85.1
E00015344,24.7,75.3
E00015345,22.2,77.8
E00015346,19.9,80.1
E00015347,24.2,75.8
E00015348,28.5,71.5
E00015349,25.3,74.7
E00015350,12.6,87.4
E00015351,20.5,79.5
E00015352,18.9,81.1
E00015354,21.2,78.8
E00015355,15.1,84.9
E00015356,26.8,73.2
E00015357,27.5,72.5
E00015358,16,84
E00015359,25.6,74.4
E00015360,22,78
E00015361,32.1,67.9
E00015362,24.1,75.9
E00015363,15.8,84.2
E00015364,22.8,77.2
E00015366,30.5,69.5
E00015367,21.5,78.5
E00015368,29.3,70.7
E00015369,21.9,78.1
E00015370,25.2,74.8
E00015371,20.6,79.4
E00015372,24.1,75.9
E00015373,21.2,78.8
E00015374,17.5,82.5
E00015375,21.8,78.2
E00015376,19.9,80.1
E00015378,22.1,77.9
E00015379,27,73
E00015380,18.8,81.3
E00015381,24.9,75.1
E00015382,12.9,87.1
E00015383,15.4,84.6
E00015384,13.4,86.6
E00015385,33.3,66.7
E00015386,17.2,82.8
E00015387,13.4,86.6
E00015388,42.6,57.4
E00015389,17.7,82.3
E00015390,14.3,85.7
E00015391,18,82
E00015392,16.3,83.7
E00015393,21,79
E00015394,14,86
E00015395,16.3,83.7
E00015397,13.5,86.5
E00015398,18.6,81.4
E00015400,24.1,75.9
E00015401,27.3,72.7
E00015402,25.5,74.5
E00015403,22.5,77.5
E00015404,15.9,84.1
E00015405,34.2,65.8
E00015406,18.5,81.5
E00015407,25.3,74.7
E00015408,19.8,80.2
E00015409,25.6,74.4
E00015410,17.7,82.3
E00015411,16.7,83.3
E00015412,21.5,78.5
E00015413,16.3,83.7
E00015414,21.2,78.8
E00015416,10.9,89.1
E00015417,16.7,83.3
E00015419,13.4,86.6
E00015421,13.9,86.1
E00015422,20.7,79.3
E00015423,11.8,88.2
E00015424,20.7,79.3
E00015425,12.5,87.5
E00015426,11.5,88.5
E00015427,12.9,87.1
E00015428,9.3,90.7
E00015429,19.2,80.8
E00015430,15,85
E00015431,10,90
E00015432,17.8,82.2
E00015433,10.9,89.1
E00015434,16.1,83.9
E00015484,16.8,83.2
E00015485,20.1,79.9
E00015486,30.7,69.3
E00015487,14.8,85.2
E00015488,27.4,72.6
E00015489,43.8,56.2
E00015491,17,83
E00015492,18.8,81.2
E00015493,24.8,75.2
E00015494,22.9,77.1
E00015495,19.7,80.3
E00015496,18,82
E00015497,19.4,80.6
E00015498,15.5,84.5
E00015499,27.5,72.5
E00015501,20.2,79.8
E00015502,28.5,71.5
E00015503,19.6,80.4
E00015504,18.9,81.1
E00015505,32.4,67.6
E00015506,22.1,77.9
E00015507,60.9,39.1
E00015508,21.4,78.6
E00015509,40,60
E00015510,28.4,71.6
E00015511,50,50
E00015512,25.6,74.4
E00015513,36.7,63.3
E00015514,43,57
E00015515,25.9,74.1
E00015516,25.1,74.9
E00015517,52.6,47.4
E00015518,34.7,65.3
E00015519,59.3,40.7
E00015520,17.5,82.5
E00015522,32.2,67.8
E00015523,26.8,73.2
E00015524,28.1,71.9
E00015525,15,85
E00015574,18.3,81.7
E00015575,13.9,86.1
E00015576,19.7,80.3
E00015577,13.4,86.6
E00015578,22.1,77.9
E00015579,15.5,84.5
E00015580,16.9,83.1
E00015581,18.3,81.7
E00015582,14.9,85.1
E00015583,18.7,81.3
E00015592,15.2,84.8
E00015593,20.5,79.5
E00015596,25.9,74.1
E00015597,22,78
E00015598,21.4,78.6
E00015602,30.8,69.2
E00015605,17.5,82.5
E00015606,18,82
E00015607,29.3,70.7
E00015609,25.6,74.4
E00015611,13.8,86.2
E00015612,13.3,86.7
E00015613,20.5,79.5
E00015614,17.9,82.1
E00015615,15.4,84.6
E00015616,23.2,76.8
E00015617,17.9,82.1
E00015618,15.2,84.8
E00015619,22.3,77.7
E00015621,17.6,82.4
E00015631,20.1,79.9
E00015633,12.9,87.1
E00015639,16.1,83.9
E00015640,23.8,76.2
E00015641,43.6,56.4
E00015642,27.8,72.3
E00015643,21,79
E00015644,19.2,80.8
E00015645,8.9,91.1
E00015646,19.1,80.9
E00015647,12,88
E00015648,22.5,77.5
E00015649,26.3,73.7
E00015650,27.7,72.3
E00015651,24.3,75.7
E00015652,18.3,81.7
E00015653,12.6,87.4
E00015654,27.1,72.9
E00015655,12.9,87.1
E00015656,20.7,79.3
E00015657,16.6,83.4
E00015658,28.6,71.4
E00015659,17,83
E00015754,25.2,74.8
E00015755,24.8,75.2
E00015756,24.4,75.6
E00015757,28.2,71.8
E00015758,23.9,76.1
E00015759,30.4,69.6
E00015760,23.8,76.3
E00015761,33.2,66.8
E00015763,25.6,74.4
E00015764,33.9,66.1
E00015765,20.4,79.6
E00015766,39.4,60.6
E00015767,23.2,76.8
E00015768,17.4,82.6
E00015769,17.7,82.3
E00015770,26.1,73.9
E00015771,26,74
E00015772,28.3,71.7
E00015773,21.9,78.1
E00015774,24.7,75.3
E00015775,39.1,60.9
E00015776,22.9,77.1
E00015777,18.4,81.6
E00015778,27.6,72.4
E00015779,24.8,75.2
E00015781,24.3,75.7
E00015782,22.9,77.1
E00015783,21.4,78.6
E00015784,17.5,82.5
E00015785,18,82
E00015786,28.8,71.2
E00015787,24.2,75.8
E00015788,25.2,74.8
E00015789,18.1,81.9
E00015790,25.6,74.4
E00015791,20.9,79.1
E00015792,31.8,68.2
E00015794,25.6,74.4
E00015795,17.7,82.3
E00015796,21.2,78.8
E00015798,25.3,74.7
E00015799,18.5,81.5
E00016021,17.4,82.6
E00016043,13.4,86.6
E00016044,26.3,73.7
E00016045,24.2,75.8
E00016046,26.1,73.9
E00016047,17.9,82.1
E00016048,21,79
E00016049,20.3,79.7
E00016050,20.7,79.3
E00016051,17.4,82.6
E00016066,14.4,85.6
E00016067,27.8,72.2
E00016068,23.3,76.7
E00016069,25.2,74.8
E00016070,21,79
E00016071,25.5,74.5
E00016072,19.1,80.9
E00016073,15.1,84.9
E00016074,18.3,81.7
E00016075,27.7,72.3
E00016076,28.5,71.5
E00016077,14.9,85.1
E00016078,15.8,84.2
E00016079,20.1,79.9
E00016080,21.3,78.8
E00016083,20.5,79.5
E00016084,24.8,75.2
E00016086,29.3,70.7
E00016087,28.2,71.8
E00016088,14.5,85.5
E00016089,16.9,83.1
E00016090,11.9,88.1
E00016091,26.3,73.7
E00016092,23.3,76.7
E00016093,18.5,81.5
E00016094,16.9,83.1
E00016096,21.6,78.4
E00016097,13,87
E00016098,22.7,77.3
E00016100,30.3,69.7
E00016101,11,89
E00016102,18.3,81.7
E00016103,21.9,78.1
E00016104,28.6,71.4
E00016105,25.5,74.5
E00016106,25,75
E00016107,21.2,78.8
E00016108,31.9,68.1
E00016109,15.4,84.6
E00016110,17.7,82.3
E00016111,17.9,82.1
E00019687,34,66
E00019694,24.4,75.6
E00019695,35.8,64.2
E00019703,29.4,70.6
E00019711,21.7,78.3
E00019718,25.4,74.6
E00019723,18.8,81.2
E00019724,24.3,75.7
E00019725,24,76
E00019726,29.9,70.1
E00019727,28.4,71.6
E00019728,24.9,75.1
E00019729,29.6,70.4
E00019731,21.7,78.3
E00019732,24.6,75.4
E00019733,24,76
E00019734,25.9,74.1
E00019735,37,63
E00019736,24.1,75.9
E00019737,25.7,74.3
E00019739,24.8,75.2
E00019741,23.4,76.6
E00019742,24.6,75.4
E00019743,15.5,84.5
E00019744,28.3,71.7
E00019745,15.5,84.5
E00019746,22.4,77.6
E00019747,26.3,73.7
E00019748,26.6,73.4
E00019749,29.2,70.8
E00019750,29,71
E00019751,31.8,68.2
E00019753,20.6,79.4
E00019755,16.7,83.3
E00019756,25.9,74.1
E00019757,20.7,79.3
E00019758,30.2,69.8
E00019759,27,73
E00019760,32.3,67.7
E00019761,23.1,76.9
E00019762,21.2,78.8
E00019763,27.7,72.3
E00019764,26.3,73.7
E00019765,27.6,72.4
E00019995,26.5,73.5
E00019997,22.4,77.6
E00020133,20.7,79.3
E00020134,20.8,79.2
E00020383,31.3,68.8
E00020387,28.2,71.8
E00020396,37.8,62.2
E00020401,25.5,74.5
E00020405,21.7,78.3
E00020409,28.1,71.9
E00020410,35,65
E00020411,29.3,70.7
E00020412,34.6,65.4
E00020413,43.8,56.2
E00020505,35.8,64.2
E00020507,43.3,56.7
E00020510,50,50
E00020513,52.5,47.5
E00020514,42.6,57.4
E00020515,48.7,51.3
E00020516,47.1,52.9
E00020517,43.6,56.4
E00020518,58.7,41.3
E00171519,12.1,87.9
E00171524,27.8,72.2
E00171525,15.1,84.9
E00171531,27.5,72.5
E00171532,16,84
E00171551,23.5,76.5
E00177482,22.1,77.9
E00177485,20,80
E00177486,21.1,78.9
E00177509,30.8,69.2
E00177514,27.2,72.8
E00177525,24.3,75.7
E00177530,15.3,84.7
E00177533,15.7,84.3
E00177534,22.6,77.4
E00177536,14.1,85.9
E00177541,18.1,81.9
E00177552,10.7,89.3
E00177554,13.1,86.9
E00177557,10.5,89.5
E00177564,17.8,82.2
E00177585,30.1,69.9
E00177596,21.8,78.2
E00177609,19,81
E00177611,15.8,84.2
E00177612,22,78
E00177621,23.6,76.4
E00177625,32.4,67.6
E00177627,16.9,83.1
E00177628,23.8,76.2
E00177629,19.4,80.6
E00177631,14.8,85.2
E00177635,20.1,79.9
E00177638,24.1,75.9
E00177642,19.9,80.1
E00177650,20.7,79.3
E00177654,16.3,83.7
E00177655,17.6,82.4
E00177657,27.3,72.7
E00177663,21.1,78.9
E00177668,13.3,86.7
E00177669,24.4,75.6
E00177673,17.8,82.2
E00177682,8.8,91.2
E00177685,25.6,74.4
E00177692,15.2,84.8
