geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00074503,50,30.6,9,10.4
E00074504,48,30.4,11,10.6
E00074505,19.6,34.8,16.7,29
E00074506,41.1,33.3,12.5,13.1
E00074507,26.6,39.8,15.6,18
E00074508,44.7,27.2,14.9,13.2
E00074509,21.6,39.8,17,21.6
E00074510,43.8,26.9,13.1,16.2
E00074511,50,32.5,9.7,7.8
E00074512,26.3,31.4,19.7,22.6
E00074513,24.8,41.9,14,19.4
E00074514,28,29.9,21,21
E00074515,23.5,40.2,21.2,15.2
E00074516,51.8,28.1,12.2,7.9
E00074517,27.1,31,23.3,18.6
E00074518,26.5,41,17.9,14.5
E00074519,20.1,43.3,17.9,18.7
E00074520,21.5,29.2,24.6,24.6
E00074521,27.2,32,18.4,22.4
E00074522,28.9,41.6,14.1,15.4
E00074523,37.7,29.6,9.4,23.3
E00074524,36.1,43.2,11.6,9
E00074525,58.1,25.7,7.4,8.8
E00074526,42.7,41.2,3.8,12.2
E00074527,35.8,51.1,6.6,6.6
E00074528,49.1,36.8,8.6,5.5
E00074529,43,41.9,6.1,8.9
E00074530,54.1,30.3,7.4,8.2
E00074531,46.9,36.4,7.7,9.1
E00074532,51.2,31.4,9.9,7.6
E00074533,59.7,31.1,5.9,3.4
E00074534,29.3,39.7,19,12.1
E00074535,20.3,39.8,14.6,25.2
E00074536,40.5,30.2,15.5,13.8
E00074537,28.6,36.5,15.1,19.8
E00074538,26.7,38.9,16.8,17.6
E00074539,26.2,31.1,18.9,23.8
E00074540,32.8,43,14.8,9.4
E00074541,29,42.1,9.7,19.3
E00074542,25,45,15,15
E00074543,57.4,30.2,4.7,7.8
E00074544,66.9,19.4,5.6,8.1
E00074545,30.5,44.5,11.7,13.3
E00074546,29.5,41.8,16.4,12.3
E00074547,22,49.6,12.6,15.7
E00074548,27.3,35.2,15.6,21.9
E00074549,25.6,44.8,9.6,20
E00074550,20,40.8,16.2,23.1
E00074551,20,42.4,10.4,27.2
E00074552,24.3,43.5,16.5,15.7
E00074553,25.6,41,8.5,24.8
E00074554,30.1,43.9,16.3,9.8
E00074555,49.6,30.6,7.4,12.4
E00074556,31.8,41.1,17.8,9.3
E00074557,26.2,42.9,12.7,18.3
E00074558,33.6,39.7,11.6,15.1
E00074559,25.8,37.9,14.5,21.8
E00074560,29.8,40.5,13.2,16.5
E00074561,20,45.8,9.2,25
E00074562,30.1,31.9,14.2,23.9
E00074563,28,42.1,17.8,12.1
E00074564,34.7,37.3,11,16.9
E00074565,26.6,35.5,20.2,17.7
E00074566,22.5,35.8,20.8,20.8
E00074567,33.8,30.9,16.2,19.1
E00074568,36.2,44,8.6,11.2
E00074569,24.6,39.7,18.3,17.5
E00074570,21.2,37.9,15.2,25.8
E00074571,24,41.3,16.5,18.2
E00074572,31.7,26.7,23.3,18.3
E00074573,30.6,29,19.4,21
E00074574,13.8,34.1,21.1,30.9
E00074575,39.3,23.4,20.6,16.8
E00074605,39,50.6,5.2,5.2
E00075064,25.3,47.5,10.6,16.7
W00007025,21.6,44.8,14.9,18.7
W00007027,24.6,36.8,18.4,20.2
W00007038,30,40,14.6,15.4
W00007041,25.6,23.9,20.5,29.9
W00007042,33.1,29.2,14.6,23.1
W00007043,37.6,30.3,19.3,12.8
