geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00074503,10,24.6,56.2,9.2
E00074504,9.6,15.7,67.8,7
E00074505,11.4,23.4,54.9,10.3
E00074506,10.3,16,64.1,9.6
E00074507,15.6,24.1,48.9,11.3
E00074508,6.1,25.5,55.1,13.3
E00074509,7,21,65.1,7
E00074510,15.6,22.9,46.8,14.7
E00074511,12.4,26.4,55,6.2
E00074512,17.4,22.1,53.2,7.4
E00074513,13.9,18.9,52.5,14.8
E00074514,11,25.1,56,7.9
E00074515,8.2,21.9,64.4,5.5
E00074516,11.8,25.8,52.7,9.7
E00074517,8.5,27,58.2,6.4
E00074518,3,21.8,69.9,5.3
E00074519,10.9,28.5,51.5,9.1
E00074520,10.9,24,54.3,10.9
E00074521,13.6,21.4,53.9,11
E00074522,11.2,12.4,64,12.4
E00074523,12,21.9,60.4,5.7
E00074524,14.4,15.1,58.2,12.3
E00074525,12.5,17.3,57.7,12.5
E00074526,14,19,54.5,12.4
E00074527,8.7,23.8,55.6,11.9
E00074528,14.4,17.5,60,8.1
E00074529,16.8,20.4,50.4,12.4
E00074530,10.5,17.1,61.9,10.5
E00074531,18,17.1,51.4,13.5
E00074532,11.2,20,58.8,10
E00074533,13.8,18.5,52.3,15.4
E00074534,6.3,18.8,60.7,14.3
E00074535,10.1,23,62.9,3.9
E00074536,15.7,15.7,60.2,8.3
E00074537,9.2,19.1,57.3,14.5
E00074538,12.8,24.8,54.9,7.5
E00074539,10.7,20.7,56,12.7
E00074540,5.8,20.1,64,10.1
E00074541,8.9,20.7,63,7.4
E00074542,9.9,21.8,63.4,4.9
E00074543,12.3,13.2,69.3,5.3
E00074544,7.5,15.9,69.2,7.5
E00074545,13.7,22.2,50.4,13.7
E00074546,17.4,16.5,48.7,17.4
E00074547,15.2,23.5,49.2,12.1
E00074548,9.5,18.4,55.7,16.5
E00074549,15.8,20.8,54.2,9.2
E00074550,19.7,23.2,45.1,12
E00074551,15.3,23.4,51.6,9.7
E00074552,7,20.9,64.3,7.8
E00074553,21.3,29.5,42.6,6.6
E00074554,11,21.2,58.5,9.3
E00074555,14.3,17.9,55.7,12.1
E00074556,8,20.4,60.6,10.9
E00074557,7.4,28.9,55.7,8.1
E00074558,14.3,23.8,55.6,6.3
E00074559,11.3,20.7,62,6
E00074560,17.4,22.2,51.4,9
E00074561,10.5,29.3,52.6,7.5
E00074562,17.2,24.1,52.6,6
E00074563,7.8,20.9,69.8,1.6
E00074564,14.7,19.3,52.3,13.8
E00074565,9.6,16,65.4,9
E00074566,11.8,24.8,53.6,9.8
E00074567,13,21.2,59.6,6.2
E00074568,13.8,17.4,65.1,3.7
E00074569,9.1,24.6,56.6,9.7
E00074570,14.8,20.5,54,10.8
E00074571,11.3,23.2,59.6,6
E00074572,5.8,23.7,60.9,9.6
E00074573,12.3,20,60,7.7
E00074574,8.5,22.9,60.2,8.5
E00074575,12.1,22.4,64.5,0.9
E00074605,17.4,28.4,45.9,8.3
E00075064,12,20.7,53.4,13.9
W00007025,4.7,17.2,63.3,14.8
W00007027,5,32.1,53.6,9.3
W00007038,7.6,13.9,72.9,5.6
W00007041,10.9,34.4,45.3,9.4
W00007042,5.7,20.1,66,8.2
W00007043,6.4,19.3,67,7.3
W00007044,13,21.3,57.4,8.3
W00007046,6.4,17.3,67.9,8.3
W00007047,12.7,17.7,60.8,8.9
