geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00074503,92,4.6,0.8,2.7
E00074504,94,3,1.7,1.2
E00074505,88.8,6.3,2.3,2.6
E00074506,90.4,3,2.2,4.4
E00074507,89.2,7.2,1.1,2.5
E00074508,89.1,2.3,3.6,5
E00074509,89.9,6.6,1,2.5
E00074510,92.7,3.3,2,2
E00074511,89.1,7.1,1.5,2.2
E00074512,91.2,6.8,0.6,1.4
E00074513,89.6,4.7,1.3,4.3
E00074514,88.7,6.8,3.1,1.4
E00074515,89.1,6.1,2,2.7
E00074516,88.6,4.1,0.7,6.6
E00074517,87.8,3.1,3.7,5.4
E00074518,92.2,4.1,1.2,2.5
E00074519,89.4,8.3,1.3,1
E00074520,93.2,3.9,1.3,1.6
E00074521,93.6,4.4,0.7,1.3
E00074522,92.8,4.1,1.6,1.6
E00074523,90.5,7.1,0.6,1.8
E00074524,88.5,6.1,2.4,3.1
E00074525,92.9,4.6,0.4,2.1
E00074526,91.8,6.5,0.8,0.8
E00074527,92.2,5.3,0.4,2
E00074528,92.7,4.8,1.5,1.1
E00074529,89.2,6.2,0.9,3.7
E00074530,93.6,3.9,1,1.5
E00074531,90.7,5.2,1.7,2.4
E00074532,92.3,5.3,0.6,1.9
E00074533,88.4,9.9,0.6,1.1
E00074534,92.3,3.8,0.9,3
E00074535,93.1,4.7,0,2.2
E00074536,90.9,6.9,0.4,1.7
E00074537,88.9,5.9,1.5,3.7
E00074538,88.8,5.6,2.1,3.5
E00074539,92.5,3.9,2.5,1.1
E00074540,92.5,3.9,2,1.6
E00074541,89.3,4.2,1.6,4.9
E00074542,91.3,5.9,2,0.8
E00074543,94.6,3.4,0,2
E00074544,92,3.7,2.1,2.1
E00074545,90.5,6.9,1,1.6
E00074546,92.3,6.3,0.3,1
E00074547,90.5,5.6,1.5,2.4
E00074548,90.6,6.3,0,3.1
E00074549,87.5,7.9,1.8,2.9
E00074550,91.2,4.7,1.6,2.5
E00074551,90.3,5.6,1.7,2.4
E00074552,91,5.9,1.6,1.6
E00074553,90.8,6.6,0,2.6
E00074554,91.3,4.6,2.9,1.2
E00074555,91.7,5,0.5,2.8
E00074556,92.3,3.8,1.5,2.3
E00074557,94.2,2.2,1.1,2.6
E00074558,89.1,5.9,2,3
E00074559,89.7,5.6,2,2.7
E00074560,92.3,3.1,1.9,2.7
E00074561,90,5.4,0.7,3.9
E00074562,89.8,3.4,2.3,4.5
E00074563,94.6,1.8,0.9,2.7
E00074564,88.4,9.2,0.8,1.6
E00074565,91.2,5.9,1.1,1.8
E00074566,86.8,8.2,0.7,4.3
E00074567,90.6,6.6,1,1.7
E00074568,91.2,3.5,2.2,3.1
E00074569,92.1,5.4,1.1,1.4
E00074570,89.9,5.7,2.1,2.4
