geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00074503,15.1,52.7,11,21.2
E00074504,33.8,36.4,18.4,11.4
E00074505,7.2,10.1,52.9,29.7
E00074506,17.2,30.8,45.6,6.5
E00074507,2.3,20,59.2,18.5
E00074508,33,17.4,41.7,7.8
E00074509,4.1,17.5,62.6,15.8
E00074510,26,21.3,44.1,8.7
E00074511,43.5,27.9,12.3,16.2
E00074512,7.4,17.6,47.8,27.2
E00074513,3.8,13.8,40.8,41.5
E00074514,5.8,14.7,62.8,16.7
E00074515,0,38.3,51.1,10.5
E00074516,29.3,37.9,27.1,5.7
E00074517,10.8,43.8,41.5,3.8
E00074518,1.7,38.5,51.3,8.5
E00074519,0.7,20.9,38.8,39.6
E00074520,0.8,13.1,70.8,15.4
E00074521,0.8,18.3,57.1,23.8
E00074522,8.1,35.6,37.6,18.8
E00074523,14.5,23.3,37.1,25.2
E00074524,14.3,44.2,22.7,18.8
E00074525,40.5,24.3,14.2,20.9
E00074526,13,41.2,24.4,21.4
E00074527,10.9,34.8,34.8,19.6
E00074528,25.8,58.3,8.6,7.4
E00074529,24.6,28.5,11.7,35.2
E00074530,23.6,43.9,17.9,14.6
E00074531,28,36.4,10.5,25.2
E00074532,32,28.5,14.5,25
E00074533,10.9,63,13.4,12.6
E00074534,0.9,37.9,44.8,16.4
E00074535,3.3,30.1,58.5,8.1
E00074536,14,7.9,55.3,22.8
E00074537,1.6,19.7,55.9,22.8
E00074538,0,7.8,64.1,28.1
E00074539,1.6,17.2,73.8,7.4
E00074540,8.5,50,32.3,9.2
E00074541,13.1,18.6,47.6,20.7
E00074542,2.5,38.8,48.8,9.9
E00074543,39.5,44.2,9.3,7
E00074544,59.3,15.4,14.6,10.6
E00074545,6.3,11.7,32,50
E00074546,9,20.5,21.3,49.2
E00074547,6.3,13.3,32,48.4
E00074548,14.1,13.3,16.4,56.3
E00074549,3.2,8.9,45.2,42.7
E00074550,0.8,8.5,28.7,62
E00074551,0,11.5,13.1,75.4
E00074552,2.6,24.1,49.1,24.1
E00074553,0,13.7,44.4,41.9
E00074554,2.5,40.2,42.6,14.8
E00074555,31.1,23.5,36.1,9.2
E00074556,6,42.1,38.3,13.5
E00074557,8.7,19.7,55.9,15.7
E00074558,2.7,27.2,40.8,29.3
E00074559,5.6,8.9,62.1,23.4
E00074560,5,22.5,62.5,10
E00074561,0.8,9.3,69.5,20.3
E00074562,7.4,4.6,75.9,12
E00074563,1.9,26.4,55.7,16
E00074564,5.1,15.3,56.8,22.9
E00074565,0.8,48.4,29.8,21
E00074566,1.6,13.9,42.6,41.8
E00074567,5.2,20.7,38.5,35.6
E00074568,20.2,11.4,49.1,19.3
E00074569,14.8,11.7,40.6,32.8
E00074570,1.5,37.9,30.3,30.3
E00074571,7.4,30.3,38.5,23.8
E00074572,18.5,35.3,40.3,5.9
E00074573,0,24.4,61,14.6
E00074574,0,15.4,68.3,16.3
E00074575,24.1,22.3,42.9,10.7
E00074605,7.6,62,15.2,15.2
E00075064,5,28.6,26.1,40.2
W00007025,2.2,11.2,23.9,62.7
W00007027,0,5.3,81.4,13.3
W00007038,3.1,38.2,37.4,21.4
W00007041,6.7,46.2,43.7,3.4
W00007042,6.2,23.3,43.4,27.1
W00007043,3.7,23.4,60.7,12.1
W00007044,8.8,33.6,43.2,14.4
W00007046,0.7,29.9,26.9,42.5
W00007047,14.7,37.1,44.8,3.4
W00007048,5.4,21.7,51.9,20.9
W00007099,18.3,72,7.5,2.2
W00007100,17.1,23,56.6,3.3
W00007361,32,41.8,18.9,7.4
W00007362,0.8,31.3,35.2,32.8
W00007363,0.8,21.3,55.9,22
W00007364,0.8,11.5,64.6,23.1
W00007365,4.1,17.4,72.7,5.8
W00007366,0.7,33.1,63.2,2.9
W00007367,23.9,22.5,51.4,2.1
W00007368,0,17.9,69.9,12.2
W00007369,0,21.9,57.9,20.2
W00007370,5.7,19.6,65.5,9.3
W00007371,0,43.9,39.8,16.3
W00007372,2.2,33.1,56.6,8.1
W00007373,1.7,47.1,49.6,1.7
W00007374,17.1,17.1,59.8,6
W00007375,0,5.6,75.2,19.2
W00007376,0.8,23.6,61.4,14.2
W00007377,3.7,24.1,65.7,6.5
W00007378,2.5,30.3,53.8,13.4
W00007379,0,36.1,55.8,8.2
W00007380,0,20.8,72.8,6.4
W00007381,3.8,57.7,26.3,12.2
W00007382,4.5,37.7,46.8,11
W00007383,4.6,11.5,80.8,3.1
W00007384,2.3,37.4,49.6,10.7
W00007385,18.7,41.3,34.8,5.2
W00007386,22.2,27.8,46,4
W00007387,0,27.1,67.4,5.4
W00007388,6.4,6.4,83.5,3.7
W00007389,0,15.4,77.8,6.8
W00007390,1.6,4.7,88.2,5.5
W00007391,0,1.8,71.9,26.3
W00007392,0,3.3,83.7,13
W00007393,15.2,17,55.8,12.1
W00007394,9.3,32.1,50,8.6
W00007395,8.3,3.8,72.2,15.8
W00007396,17.1,13.7,62.3,6.8
W00007397,50,8.8,34.3,6.9
W00007398,2.6,17.5,63.2,16.7
W00007399,14.4,19.6,52.3,13.7
W00007425,1.1,9.3,28,61.5
W00007426,2.8,14.8,33.8,48.6
W00007479,3.3,17.9,60.3,18.5
W00007480,15,24.2,57.5,3.3
W00007481,8.5,10.8,54.5,26.1
W00008185,8.8,11.4,34.2,45.6
W00008186,8.3,5.8,38.3,47.5
W00008187,0,15,30.7,54.3
W00008188,3.3,8.9,40,47.8
W00008189,10.8,18,28.8,42.3
W00008190,1,24.5,49,25.5
W00008191,0,3.9,37.8,58.3
W00008192,0,2.3,33.3,64.3
W00008193,5,22.5,43.3,29.2
W00008194,0,1.9,37,61.1
W00008195,46.6,16.9,25.4,11
W00008196,0,5,37.9,57.1
W00008197,0,8.8,45.6,45.6
W00008198,2.7,45,38.7,13.5
W00008199,3.1,39.7,38.2,19.1
W00008285,5.6,11.2,37.8,45.4
W00008287,0.8,2.4,23,73.8
W00008328,29.7,40.6,24.2,5.5
W00008329,3,18.7,41.8,36.6
W00008330,17.5,8.8,36.8,36.8
W00008331,44.1,16.4,13.8,25.7
W00008332,3.2,6.4,46.4,44
W00008333,5,16.7,43.3,35
W00008334,36.6,42.9,7.1,13.4
W00008335,1.6,8,45.6,44.8
W00008336,13.2,22.4,21.1,43.4
W00008337,0,5,51.7,43.3
W00008338,1.6,3.3,73.2,22
W00008339,0.8,6.7,52.1,40.3
W00008340,13.3,19.6,47.6,19.6
W00008341,13,8.9,71.5,6.5
W00008342,4.7,34.9,38.8,21.7
W00008343,0,1.5,46.6,51.9
W00008344,3.1,1.5,69.2,26.2
W00008345,7.9,28.8,41.7,21.6
W00008346,0.5,3,46.2,50.3
W00008347,19.3,29.4,28.6,22.7
W00008348,3.7,13.4,30.5,52.4
W00008349,25.9,35.8,11.9,26.4
W00008350,4.4,11.7,17.5,66.4
W00008351,1.7,57.6,15.8,24.9
W00008352,0,0,40.7,59.3
W00008353,1.7,13.6,50.8,33.9
W00008354,2.4,4.8,21.8,71
W00008355,37.8,16.8,8.4,37.1
W00008356,0,7.8,61.2,31
W00008357,0,3.4,85.5,11.1
W00008358,3.1,5.5,60.9,30.5
W00008359,7.7,31.6,53.8,6.8
W00008360,3.3,23.6,58.5,14.6
W00008361,10.2,15,57.8,17
W00008362,0,2.3,77.4,20.3
W00008363,0.6,5.2,75.5,18.7
W00008364,1.4,10.1,70.3,18.2
W00008365,2.1,18.6,72.1,7.1
W00008366,2.4,21.8,68.5,7.3
W00008367,8.7,41.7,43.3,6.3
W00008368,3,8.1,82.2,6.7
W00008369,0,18,72,10
W00008370,8.2,21.8,66,4.1
W00008371,14.1,38.5,33.3,14.1
W00008372,4.2,11.3,66.9,17.6
W00008373,0,31.5,59.7,8.9
W00008374,2.4,17.5,77,3.2
W00008375,0.8,9.8,84.1,5.3
