geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00074503,26,21.2,33.6,19.2
E00074504,36,24.1,3.1,36.8
E00074505,35,44.3,7.1,13.6
E00074506,29.6,25.4,21.9,23.1
E00074507,55.8,34.9,4.7,4.7
E00074508,18.3,20.9,47,13.9
E00074509,34.5,44.4,2.9,18.1
E00074510,24.2,21.8,43.5,10.5
E00074511,25.8,25.8,25.2,23.2
E00074512,47.8,37.5,2.2,12.5
E00074513,57.7,34.6,1.5,6.2
E00074514,32.5,32.5,10.2,24.8
E00074515,52.6,31.6,3.8,12
E00074516,23.6,14.3,50.7,11.4
E00074517,20.8,16.2,33.1,30
E00074518,36.8,29.1,17.9,16.2
E00074519,49.3,38.8,0.7,11.2
E00074520,33.1,45.4,3.1,18.5
E00074521,48,39.4,0,12.6
E00074522,38.6,40.7,0.7,20
E00074523,35,41.3,3.8,20
E00074524,41.3,26.5,0,32.3
E00074525,27.9,16.3,27.9,27.9
E00074526,43.4,32.6,7,17.1
E00074527,46.8,19.4,0.7,33.1
E00074528,30.7,21.5,0.6,47.2
E00074529,48.9,18.3,6.7,26.1
E00074530,35.2,25.4,13.9,25.4
E00074531,42.6,27,9.9,20.6
E00074532,31,28.1,8.2,32.7
E00074533,57.9,15.7,2.5,24
E00074534,33.9,35.6,15.3,15.3
E00074535,35,45.5,0,19.5
E00074536,50.4,24.3,16.5,8.7
E00074537,51.6,40.6,0,7.8
E00074538,60.3,31.3,0.8,7.6
E00074539,42.6,45.9,0.8,10.7
E00074540,31.5,37.7,9.2,21.5
E00074541,49.3,28.9,7.7,14.1
E00074542,47.5,30.8,2.5,19.2
E00074543,26.2,23.1,6.2,44.6
E00074544,25.2,21.1,2.4,51.2
E00074545,68,24.2,0.8,7
E00074546,55.7,28.7,0.8,14.8
E00074547,57,33.6,0,9.4
E00074548,45.2,38.1,4.8,11.9
E00074549,60.8,32,0.8,6.4
E00074550,70,27.7,0,2.3
E00074551,62.2,35.3,0,2.5
E00074552,55.7,33.9,0,10.4
E00074553,59.3,35.6,0.8,4.2
E00074554,52.8,30.1,0.8,16.3
E00074555,33.9,30.6,2.5,33.1
E00074556,43.9,33.3,1.5,21.2
E00074557,48.4,32.5,0.8,18.3
E00074558,61.2,27.9,2,8.8
E00074559,47.6,41.9,3.2,7.3
E00074560,44.2,38.3,6.7,10.8
E00074561,55.9,39.8,0,4.2
E00074562,28.4,25.7,41.3,4.6
E00074563,52.3,34.6,1.9,11.2
E00074564,56.4,34.2,0,9.4
E00074565,40.2,36.1,1.6,22.1
E00074566,43,45.5,0.8,10.7
E00074567,58.5,37,0,4.4
E00074568,50.9,29.8,3.5,15.8
E00074569,33.6,40.8,2.4,23.2
E00074570,47.4,36.3,0,16.3
E00074571,43.3,42.5,0,14.2
E00074572,33.6,34.5,10.9,21
E00074573,35.8,50,4.2,10
E00074574,33.3,42.3,1.6,22.8
E00074575,12.7,23.6,50.9,12.7
E00074605,75,14.5,1.2,9.3
E00075064,58.8,30.2,0,11.1
W00007025,60.1,31.2,1.4,7.2
W00007027,33.3,45.6,9.6,11.4
W00007038,49.6,32.6,0.8,17.1
W00007041,7,10.4,78.3,4.3
W00007042,35.1,38.2,0.8,26
W00007043,43.9,33.6,15,7.5
W00007044,35.2,28,28.8,8
W00007046,48.1,45.9,1.5,4.5
W00007047,7,9.6,76.3,7
W00007048,44.2,33.3,13.2,9.3
W00007099,25.8,5.4,55.9,12.9
W00007100,34,30.7,25.3,10
W00007361,26.1,33.6,21,19.3
W00007362,20.6,31.7,39.7,7.9
W00007363,52.3,32.8,2.3,12.5
W00007364,56.1,40.9,0,3
W00007365,27.9,32.8,31.1,8.2
W00007366,38,31.4,21.2,9.5
W00007367,33.6,18.2,33.6,14.7
W00007368,48,28.5,15.4,8.1
W00007369,52.6,35.1,6.1,6.1
W00007370,28.2,31.8,27.2,12.8
W00007371,21.1,23.6,43.9,11.4
W00007372,38.8,28.4,19.4,13.4
W00007373,58.7,29.8,5,6.6
W00007374,29.9,30.8,32.5,6.8
W00007375,35.8,39,17.1,8.1
W00007376,54.4,32,3.2,10.4
W00007377,31.2,29.4,30.3,9.2
W00007378,55.1,29.7,9.3,5.9
W00007379,39.9,43.2,6.8,10.1
W00007380,37.4,35.8,13,13.8
W00007381,10.7,29.6,44,15.7
W00007382,47,33.1,1.3,18.5
W00007383,46.9,23.8,15.4,13.8
W00007384,47.3,35.1,1.5,16
W00007385,30.8,20.5,1.3,47.4
W00007386,22,17.1,28.5,32.5
W00007387,31.8,33.3,18.6,16.3
W00007388,25.5,23.6,37.3,13.6
W00007389,43.2,30.5,9.3,16.9
W00007390,33.9,32.3,22.6,11.3
W00007391,36,38.6,15.8,9.6
W00007392,46.3,33.1,6.6,14
W00007393,35.2,31.5,23.6,9.7
W00007394,31.9,34,14.2,19.9
W00007395,55.6,21.8,13.5,9
W00007396,36.8,22.9,33.3,6.9
W00007397,16.8,13.9,61.4,7.9
W00007398,41.9,44.4,1.7,12
W00007399,42.1,25.7,2,30.3
W00007425,50.3,42.6,0.5,6.6
W00007426,47.1,45.7,2.1,5
W00007479,29.8,39.1,13.2,17.9
W00007480,28.3,33.3,26.7,11.7
W00007481,34.1,39.2,18.2,8.5
W00008185,46.1,37.4,13.9,2.6
W00008186,40.8,35.8,18.3,5
W00008187,44.9,42.5,0.8,11.8
W00008188,48.4,35.2,1.1,15.4
W00008189,40.5,36.9,0,22.5
W00008190,32.2,43.3,5.8,18.8
W00008191,63.8,29.1,1.6,5.5
W00008192,61.5,33.1,0,5.4
W00008193,31.9,44.5,4.2,19.3
W00008194,40.4,54.1,0,5.5
W00008195,14.4,11,58.5,16.1
W00008196,48.9,44.6,0.7,5.8
W00008197,58.1,29.8,6.5,5.6
W00008198,36.4,39.1,6.4,18.2
W00008199,29.5,40.2,6.1,24.2
