geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00074503,8.5,71.7,19.8
E00074504,14.2,75.4,10.4
E00074505,11.4,69.5,19
E00074506,7.6,72.8,19.6
E00074507,3.8,83,13.2
E00074508,7.8,73.3,18.9
E00074509,12.1,74.8,13.1
E00074510,8.7,72.8,18.4
E00074511,5.3,74.6,20.2
E00074512,7.9,72.8,19.3
E00074513,8.7,74.6,16.7
E00074514,18.9,73.7,7.4
E00074515,8.5,74.5,17
E00074516,4.6,77.8,17.6
E00074517,8.7,66.3,25
E00074518,16,63,21
E00074519,11.5,75.2,13.3
E00074520,22.7,62.5,14.8
E00074521,13.1,72.6,14.3
E00074522,13.5,73.1,13.5
E00074523,25.8,58.8,15.5
E00074524,8.9,79,12.1
E00074525,5,78.2,16.8
E00074526,10.2,78.6,11.2
E00074527,10.2,81.5,8.3
E00074528,9.7,79.6,10.8
E00074529,8.2,84.2,7.6
E00074530,9.7,81.7,8.6
E00074531,10.5,74.5,15
E00074532,9.7,82.8,7.5
E00074533,14.2,79.2,6.6
E00074534,15.8,76.8,7.4
E00074535,17.7,58.1,24.2
E00074536,11.8,75.5,12.7
E00074537,9.4,81.1,9.4
E00074538,10.3,71.6,18.1
E00074539,17.8,71.1,11.1
E00074540,9,61.8,29.2
E00074541,6.7,79.3,14.1
E00074542,11.8,76.3,11.8
E00074543,8.5,73.2,18.3
E00074544,18.2,74.2,7.6
E00074545,11.5,83.6,4.8
E00074546,6,74.4,19.6
E00074547,6.3,89.1,4.6
E00074548,12.4,84.3,3.4
E00074549,9.7,82.3,8.1
E00074550,6.1,86.3,7.6
E00074551,7,90.4,2.6
E00074552,5.5,87.2,7.3
E00074553,7.4,82.4,10.2
E00074554,14.3,75.2,10.5
E00074555,9.1,78.8,12.1
E00074556,12.2,76.5,11.2
E00074557,14.6,69.8,15.6
E00074558,9.5,83.2,7.3
E00074559,9.8,74.5,15.7
E00074560,18.2,62.5,19.3
E00074561,2.9,86.3,10.8
E00074562,15.4,61.5,23.1
E00074563,10.7,74.7,14.7
E00074564,9.2,79.8,11
E00074565,13.8,71.3,15
E00074566,13.3,68.9,17.8
E00074567,9.9,79.2,10.9
E00074568,6.1,82.8,11.1
E00074569,24.3,67.1,8.6
E00074570,13.4,73.2,13.4
E00074571,16.7,73.6,9.7
E00074572,22.1,55.9,22.1
E00074573,22.4,60.5,17.1
E00074574,17.3,68,14.7
E00074575,9.9,67,23.1
E00074605,9.1,80.6,10.3
E00075064,9.1,81.2,9.7
W00007025,6.8,77.3,15.9
W00007027,15.2,67.1,17.7
W00007038,8.1,74.7,17.2
W00007041,8.5,50.4,41.1
W00007042,6.5,72.7,20.8
W00007043,3.5,62.4,34.1
W00007044,9.7,69,21.2
W00007046,14,64,22.1
W00007047,11,46.6,42.4
W00007048,6.1,65.2,28.7
W00007099,5.5,71.6,22.9
W00007100,7.4,68,24.6
W00007361,11.7,66.2,22.1
W00007362,15,56,29
W00007363,10.2,72.2,17.6
W00007364,8.8,73.5,17.7
W00007365,6.3,65.3,28.4
W00007366,7.6,72.9,19.5
W00007367,11.3,69.4,19.4
W00007368,10.2,69.5,20.3
W00007369,18,61.8,20.2
W00007370,11.3,64.2,24.5
W00007371,12.8,54.1,33
W00007372,14.9,56.1,28.9
W00007373,13.9,74.3,11.9
W00007374,0,73,27
W00007375,13.8,67,19.3
W00007376,7.3,79.8,12.8
W00007377,8.3,67.9,23.8
W00007378,12.1,77.8,10.1
W00007379,8.9,68.9,22.2
W00007380,7.8,68.7,23.5
W00007381,8.3,65,26.7
W00007382,8.3,65.8,25.8
W00007383,5.2,80.9,13.9
W00007384,12,78,10
W00007385,23.9,56.6,19.5
W00007386,12.6,57.3,30.1
W00007387,7.4,66.7,25.9
W00007388,9.9,53.8,36.3
W00007389,9,75.3,15.7
W00007390,6.2,63.7,30.1
W00007391,11.3,66,22.6
W00007392,7,77.4,15.7
W00007393,12.5,66.4,21.1
W00007394,12,66.3,21.7
W00007395,5.2,78.1,16.8
W00007396,4.7,72.9,22.5
W00007397,10.6,61.1,28.3
W00007398,13,66.7,20.3
W00007399,11.2,65.5,23.3
W00007425,13,69.9,17.1
W00007426,14.2,71.7,14.2
W00007479,8,70.5,21.4
W00007480,13,70.7,16.3
W00007481,10.6,56.9,32.5
W00008185,13.7,64.7,21.6
W00008186,14.2,72.6,13.2
W00008187,11.3,73.6,15.1
W00008188,13.5,73,13.5
W00008189,12.3,77.8,9.9
W00008190,12.5,72.5,15
W00008191,8.7,74.8,16.5
W00008192,5.8,81.7,12.5
W00008193,10.9,70.3,18.8
W00008194,17.4,62.3,20.3
W00008195,11.9,76.3,11.9
W00008196,9.6,70.4,20
W00008197,6.6,83.5,9.9
W00008198,19.2,58.9,21.9
W00008199,18.8,65,16.3
W00008285,24.2,52.6,23.2
W00008287,16.4,63,20.5
W00008328,10.3,46.6,43.1
W00008329,21,46.2,32.8
W00008330,11,55.1,33.9
W00008331,4.1,78.5,17.4
W00008332,11.6,63.6,24.8
W00008333,14.6,60.7,24.7
W00008334,5.1,81.6,13.3
W00008335,10,67.5,22.5
W00008336,8.8,60.8,30.4
W00008337,9.7,77.7,12.6
W00008338,8.6,78.5,12.9
W00008339,8.8,74.5,16.7
W00008340,11.3,48.8,39.9
W00008341,4.6,56.5,38.9
W00008342,14.4,73.1,12.5
W00008343,9.2,74.8,16
W00008344,8.4,71.6,20
W00008345,16.3,53.8,29.8
W00008346,6.4,74.3,19.3
W00008347,8.7,59.2,32
W00008348,11,74,15.1
W00008349,13.1,65,21.9
W00008350,13,69,18
W00008351,3.9,82.1,14
W00008352,21.1,65.5,13.5
W00008353,7.2,79.3,13.5
W00008354,11.1,70.4,18.5
W00008355,6.6,31.4,62
W00008356,6.4,77.7,16
W00008357,7.1,55.6,37.4
