geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00100731,91,6.3,1.5,0.3,1
E00100735,97.7,2.3,0,0,0
E00100736,92.8,4.7,0.9,0.4,1.3
E00101124,76.3,3.5,1.4,1.7,17.2
E00101125,87.3,7.4,0,0.9,4.3
E00101126,84.9,10.3,0.6,1.8,2.4
E00101127,91.9,5.3,1.8,0.7,0.4
E00101129,80.7,7.9,1.8,2.6,7
E00101130,80.7,4.8,2.9,2.6,9
E00101131,76.4,4.1,2.4,2.5,14.6
E00101220,88.4,4.7,4.2,2.1,0.6
E00101230,86.1,6.5,3,3,1.3
E00101231,89.1,4.4,2.9,2.6,1.1
E00101232,85.8,6.7,5,2.5,0
E00101233,83.8,8.8,2.5,4.7,0.3
E00101234,75.6,10.6,4.1,2.4,7.3
E00101235,78.4,10.1,2.9,6.5,2.2
E00101237,88.1,9,0.7,1.1,1.1
E00101450,88.3,5.2,2.7,1.4,2.5
E00101451,89.7,6.2,1.5,2.6,0
E00101452,90.9,3.4,2.2,2.2,1.3
E00101453,94.2,2.6,1.5,1.8,0
E00101455,94.2,3.7,1.3,0.3,0.5
E00101456,95.2,4,0.3,0.5,0
E00101457,94,1.8,1.2,1.4,1.6
E00101458,96.6,3.4,0,0,0
E00101459,96.7,3.3,0,0,0
E00101460,92.3,4.6,1.5,0.8,0.8
E00101469,93.2,6.8,0,0,0
E00101470,90.8,8.2,1,0,0
E00101471,92.6,6.1,0,1.3,0
E00101472,97.2,1.1,1.1,0.4,0.4
E00101473,92,5.9,2,0.2,0
E00101504,94.6,4.2,0.6,0,0.6
E00101506,96.1,3.9,0,0,0
E00101507,95.2,3.9,0,0,1
E00101508,96.4,3.6,0,0,0
E00101509,96.6,3.4,0,0,0
E00101565,97.1,1.7,0.9,0,0.3
E00101566,93.4,5.7,0.4,0.4,0
E00101567,93.1,4.9,1.5,0,0.5
E00101568,89.9,8.1,1.3,0.3,0.5
E00101569,93.9,3.4,1.5,0.7,0.5
E00101570,94.6,4.5,0.6,0,0.3
E00101571,93.2,6.1,0,0.7,0
E00101572,87.9,7,3.7,1.4,0
E00101573,87.6,6,3.3,1.7,1.3
E00101574,93.9,2.7,1.3,1.3,0.7
E00101575,88.7,5.3,2.7,1.3,2
E00101576,92.8,3.6,2.2,0.4,1.1
E00101610,93.6,4,0.8,0.8,0.8
E00101611,90.2,4,1.7,3,1
E00101612,94.3,5,0.7,0,0
E00101613,95.4,4.3,0,0,0.3
E00101614,92.1,6.9,0.5,0,0.5
E00101615,88.2,9.4,0.8,0.8,0.8
E00101616,90.1,9.9,0,0,0
E00101617,93.6,5.5,0,0.2,0.7
E00101618,94.3,4.3,0,0,1.4
E00101619,95.9,2.3,0.9,0.9,0
E00101620,93.8,4.6,1,0.5,0
E00101621,96.6,2.8,0,0.6,0
E00101622,97.9,2.1,0,0,0
E00101623,90.6,5,0,2.1,2.4
E00101624,96.8,2.6,0.3,0,0.3
E00101625,95.9,2.3,0.3,0.6,0.9
E00101626,94.9,4.5,0,0.7,0
E00101633,96.9,3.1,0,0,0
E00101634,94.6,4,0.5,0,0.8
E00101635,89.1,5.8,2.9,2.2,0
E00101636,96.1,3.1,0.4,0,0.4
E00101637,99,0.5,0,0,0.5
E00101638,94.8,4,0.9,0,0.3
E00101639,95.2,2.7,1.4,0.3,0.3
E00101640,98.6,1.4,0,0,0
E00101641,96.6,2.5,0.5,0,0.5
E00101642,94.9,4.4,0.7,0,0
E00101643,93.1,5.4,0.8,0,0.8
E00101656,98.2,1.2,0.6,0,0
E00101657,96.8,2.7,0.4,0,0
E00101658,94.7,4.7,0,0.6,0
E00101659,92.7,5.6,1.1,0.6,0
E00101660,95.7,3.3,0.4,0.2,0.4
E00101661,94.1,5.2,0.2,0.5,0
E00101662,97.3,2.7,0,0,0
E00101663,94.4,4.1,0,1.1,0.4
E00101664,97,3,0,0,0
E00101665,96.8,2.7,0,0.5,0
E00101666,95.2,3.9,0.3,0,0.6
E00101686,94.1,5.7,0.2,0,0
E00101687,92.5,4.8,2.5,0,0.2
E00101688,97.2,1.3,1.5,0,0
E00101689,92.4,2.1,2.5,2.5,0.4
E00101690,95.3,4.7,0,0,0
E00101692,93.2,5,1.4,0.4,0
E00101693,96.7,2.7,0.3,0.3,0
E00101694,91.9,5.8,0,2.3,0
E00101695,97.4,1.6,0.7,0,0.3
E00101696,95.6,3.5,0,0.6,0.3
E00101697,95.1,3.2,0.3,0.3,1
E00101698,98.1,1.9,0,0,0
E00101699,96.5,2.5,0.3,0.3,0.5
E00101700,92.8,5.5,0.7,1,0
E00101701,96.8,2.5,0.6,0,0
E00101702,93.9,3.1,1.9,1.1,0
E00101703,92.8,5,1.7,0,0.5
E00101704,94.7,3.4,0,0.4,1.5
E00101706,94.2,4.4,0,1.1,0.4
E00101707,96.2,2.4,0,0,1.4
E00101708,96.2,3.5,0.3,0,0
E00101709,99.5,0.3,0.3,0,0
E00101710,96.2,2.1,0.2,0.8,0.6
E00101711,97.7,1.5,0,0.8,0
E00101712,98.3,1.7,0,0,0
E00101713,91.6,6.9,0,0.5,1
E00101714,94.8,4.3,0,0.9,0
E00101715,96.5,2.9,0,0.6,0
E00101716,95.7,3.7,0,0,0.5
E00101717,98.1,1.9,0,0,0
E00101718,95.5,2.4,1,0,1
E00101719,94.9,4.7,0.4,0,0
E00101720,95.6,3.1,0.6,0.6,0
E00101721,96.4,3,0,0,0.6
E00101722,94.4,5.1,0.3,0,0.3
E00101723,94,4.7,0.3,0,1
E00101724,93.7,4.6,0,0,1.7
E00101725,92.9,4.2,0.5,0.8,1.6
E00101726,98,2,0,0,0
E00101727,94.7,4,0,0.3,0.9
E00101728,94.6,3.8,0.5,0.8,0.3
E00101729,95,3.7,0.4,0.4,0.4
E00101730,93.4,4.8,0,1.3,0.4
E00101731,90.8,5.6,0.7,1.3,1.7
E00101732,95.9,2,0,0.7,1.4
E00101733,94.7,5.3,0,0,0
E00101734,95.2,4.5,0,0.3,0
E00101735,95.6,2.1,1.2,0,1.2
E00101736,98.6,1.1,0.3,0,0
E00101737,96.8,3.2,0,0,0
E00101738,93.1,3.8,2.1,1,0
E00101739,91,7.3,0.6,0.6,0.6
E00101740,92.5,5.4,0.6,0,1.5
E00101741,94,5.6,0,0,0.5
E00101742,96.3,2.3,0.6,0.2,0.6
E00101743,90.5,5,0.4,1.2,2.9
E00101744,91.2,5,0,0,3.8
E00101745,97.1,2.4,0,0,0.5
E00101746,94.8,3.4,0.4,0,1.5
E00101747,96.8,2.2,1.1,0,0
E00101748,96.6,3.1,0.3,0,0
E00101749,97.1,2.2,0.7,0,0
E00101750,90.6,6.4,1.7,1.3,0
E00101751,97.8,1.5,0.4,0.4,0
E00101752,92.1,4.8,0.6,1.4,1.1
E00101753,78.4,6.1,2.4,3.7,9.5
E00101754,80.4,6.4,3.8,1.1,8.3
E00101755,93.4,4.2,0,0,2.3
E00101756,95.5,3.2,0.6,0.6,0
E00101757,90.3,8.8,1,0,0
E00101758,89.4,6.1,1.9,2.3,0.4
E00101759,90.2,7.1,0,0.4,2.4
E00101760,76.2,9.8,2.3,4.7,7
E00101761,87.7,7.8,1.2,2.1,1.2
E00101762,91.4,4,2,2.7,0
E00101763,84.1,6.7,3.5,1.6,4.1
E00101764,89.7,7.4,0,2.9,0
E00101765,92,3.3,1.1,1.8,1.8
E00101766,85.7,8,1,2,3.3
E00101767,90.8,5.4,0,3.8,0
E00101768,88.3,5.4,3,0.7,2.7
E00101769,84,8.7,0.7,2.4,4.2
E00101770,94.8,2.6,0.9,0.5,1.2
E00101771,90.6,7.8,0,0,1.7
E00101772,98.6,1.4,0,0,0
E00101773,93.6,4.5,0,1,1
E00101774,96.9,2.7,0,0,0.4
E00101775,97.2,2.5,0,0,0.4
E00101776,96.6,3.1,0.2,0,0
E00101777,97.8,1.6,0.5,0,0
E00101778,95.3,4.7,0,0,0
E00101779,96.3,1.5,1.9,0,0.4
