geography_code,disability_3a-001,disability_3a-002
E00100731,16.4,83.6
E00100735,22,78
E00100736,15.8,84.2
E00101124,12.7,87.3
E00101125,26.9,73.1
E00101126,18.1,81.9
E00101127,18.7,81.3
E00101129,20.7,79.3
E00101130,13.9,86.1
E00101131,17.3,82.7
E00101220,13.4,86.6
E00101230,14,86
E00101231,19.6,80.4
E00101232,17.1,82.9
E00101233,13.2,86.8
E00101234,19.8,80.2
E00101235,12.2,87.8
E00101237,16.9,83.1
E00101450,18.1,81.9
E00101451,25.1,74.9
E00101452,23.2,76.8
E00101453,20.7,79.3
E00101455,14.7,85.3
E00101456,19.7,80.3
E00101457,14.9,85.1
E00101458,18.9,81.1
E00101459,19.1,80.9
E00101460,15.3,84.7
E00101469,20.3,79.7
E00101470,10.3,89.7
E00101471,11.7,88.3
E00101472,25.2,74.8
E00101473,15.9,84.1
E00101504,10.2,89.8
E00101506,18.3,81.7
E00101507,12.9,87.1
E00101508,21,79
E00101509,15.7,84.3
E00101565,14.2,85.8
E00101566,33.6,66.4
E00101567,15.8,84.2
E00101568,21.9,78.1
E00101569,22.3,77.7
E00101570,17.8,82.2
E00101571,16.2,83.8
E00101572,30.7,69.3
E00101573,23.9,76.1
E00101574,18.9,81.1
E00101575,27.3,72.7
E00101576,17.8,82.2
E00101610,19.3,80.7
E00101611,20.9,79.1
E00101612,18.1,81.9
E00101613,15.2,84.8
E00101614,30.2,69.8
E00101615,22.4,77.6
E00101616,18.4,81.6
E00101617,14.6,85.4
E00101618,20.7,79.3
E00101619,25.5,74.5
E00101620,15.9,84.1
E00101621,22.6,77.4
E00101622,21.3,78.7
E00101623,13.8,86.2
E00101624,24.3,75.7
E00101625,16.7,83.3
E00101626,17.5,82.5
E00101633,19.5,80.5
E00101634,15.8,84.2
E00101635,20,80
E00101636,11,89
E00101637,17.6,82.4
E00101638,20.2,79.8
E00101639,25.9,74.1
E00101640,22.5,77.5
E00101641,22.7,77.3
E00101642,25.4,74.6
E00101643,13.6,86.4
E00101656,17.5,82.5
E00101657,20,80
E00101658,22.2,77.8
E00101659,14.5,85.5
E00101660,20.4,79.6
E00101661,11.9,88.1
E00101662,19.3,80.7
E00101663,18.4,81.6
E00101664,15.3,84.7
E00101665,14.7,85.3
E00101666,15.7,84.3
E00101686,12.5,87.5
E00101687,19,81
E00101688,15.9,84.1
E00101689,14,86
E00101690,14,86
E00101692,29.9,70.1
E00101693,17.9,82.1
E00101694,22.1,77.9
E00101695,22,78
E00101696,15,85
E00101697,20.1,79.9
E00101698,21.2,78.8
E00101699,14.1,85.9
E00101700,21.2,78.8
E00101701,19.2,80.8
E00101702,13.3,86.7
E00101703,20.5,79.5
E00101704,22.8,77.2
E00101706,14.5,85.5
E00101707,28,72
E00101708,18.4,81.6
E00101709,20.6,79.4
E00101710,14.4,85.6
E00101711,30.7,69.3
E00101712,18.5,81.5
E00101713,21.8,78.2
