geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00100731,10.9,30,2.7,54.8,1.5
E00100735,11.9,39.3,5.6,42.1,1.2
E00100736,13.3,35,5.9,43.8,2
E00101124,1.5,74.9,0.5,20.7,2.4
E00101125,21.5,36.2,5.8,34.1,2.4
E00101126,4.5,30.8,2.4,59.9,2.4
E00101127,14.6,33.3,5,43.7,3.4
E00101129,17.2,34,6.9,37.9,3.9
E00101130,3.8,76,0.9,18.3,1
E00101131,2.7,77.9,1.1,16.6,1.7
E00101220,5,33.1,4,56.8,1.1
E00101230,12.9,31.9,5.2,45.7,4.3
E00101231,8.7,41.7,3.7,44.6,1.2
E00101232,13.3,29.6,4.9,49.3,3
E00101233,12.6,39.8,3.8,41,2.7
E00101234,11.9,33.8,3.8,45.2,5.2
E00101235,10.3,36.2,4,47.8,1.8
E00101237,7.9,32.3,3.1,54.1,2.6
E00101450,14.6,46.4,5.5,30.8,2.6
E00101451,19.2,44.5,4.8,29.7,1.7
E00101452,18.6,43,5.4,30.2,2.7
E00101453,29.4,40.7,7.8,19.9,2.2
E00101455,26,53.5,5.2,13.9,1.4
E00101456,24.1,52.2,5.5,15.1,3.1
E00101457,15.2,47,6.2,28.7,2.8
E00101458,20.7,41.4,8,25.7,4.2
E00101459,17.1,43.7,8.2,28.6,2.4
E00101460,15.9,37.1,6,38.8,2.2
E00101469,6.7,37.8,5.9,46.2,3.4
E00101470,14.4,38.8,4.4,39.4,3.1
E00101471,8.1,40.2,3.7,45.9,2
E00101472,19,44.5,6.1,27.5,2.8
E00101473,11.4,29.6,3.3,53.6,2.1
E00101504,20,35,5.7,39.3,0
E00101506,13.1,41.7,7.1,36,2.1
E00101507,9.2,39.8,6.9,41.4,2.7
E00101508,17.9,39.3,6,33.3,3.4
E00101509,9.1,39.2,7.8,40.9,3
E00101565,10.1,44.8,9,32.1,4
E00101566,24.6,34,9.4,29.6,2.5
E00101567,13.2,45.4,8,31,2.5
E00101568,17.4,40.9,5.8,33.2,2.7
E00101569,18.6,43.7,5.6,32.2,0
E00101570,13.9,40.8,9.1,34.5,1.7
E00101571,16.9,47.2,5.6,27,3.2
E00101572,40.2,25.1,10.1,19.6,5
E00101573,19.7,50.4,5.3,20.9,3.7
E00101574,17.8,43.7,7.7,27.9,2.8
E00101575,17.6,44.9,6.3,28.5,2.7
E00101576,21.7,34.4,9.4,32,2.5
E00101610,17.7,32.8,3,42.6,3.9
E00101611,13.7,38.2,5,40.8,2.3
E00101612,11.9,34.8,2,48.8,2.5
E00101613,8.1,37.2,4.7,50,0
E00101614,21.2,35.2,7.3,36.4,0
E00101615,14,38.3,0.9,41.1,5.6
E00101616,11,38.6,1.6,48.8,0
E00101617,10.1,49.6,5.3,32.2,2.8
E00101618,16,32.8,6.3,40.3,4.6
E00101619,20.2,44.3,6.7,24.8,3.9
