geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00055463,12.7,36.7,3,44.6,3
E00055469,11.7,50.2,7,31,0
E00055472,16.7,45.9,4.3,31.9,1.2
E00055478,12.4,49.5,6.9,29.2,2
E00055481,13.1,41.3,3.3,39.9,2.3
E00055486,8.4,36.3,8,45,2.4
E00055783,15.3,40,5.1,38,1.6
E00055784,9.1,34.9,7.1,46.4,2.4
E00055786,9.1,39.9,4.8,44.2,1.9
E00055787,17.5,42.2,11.2,26.1,3
E00055788,15.3,49.2,9.3,21.9,4.3
E00055789,12.4,42.7,9.6,33.8,1.6
E00055790,14.4,44.2,4.9,35.1,1.4
E00055791,14.3,31.8,5.4,38.1,10.4
E00055792,17.2,46.2,7.5,26.3,2.7
E00055793,16.1,35.2,7,38.7,3
E00055794,20.2,32.7,8.6,34.2,4.3
E00055795,10,31.1,8.4,48.9,1.6
E00055796,13.5,41,10.2,32.7,2.6
E00055797,12,47,4.9,34.3,1.8
E00055798,11.5,33.6,6.9,43.1,5
E00055799,16.8,42.1,6.1,33,2
E00055800,12.2,49,8.1,29.6,1.2
E00055801,21.1,32.4,8.9,36.4,1.2
E00055802,13.5,40.8,9.8,33.5,2.4
E00055803,14.9,44.1,8.2,30.3,2.6
E00055804,27.8,42.9,7.3,20.1,1.9
E00055805,17,38.7,6.1,36.5,1.7
E00055806,8.4,51.2,6.4,32.4,1.7
E00055807,11.9,36.6,9.7,40.5,1.3
E00055808,14.2,38.1,4.2,43.1,0.4
E00055809,16.3,44.2,6.7,31.3,1.7
E00055810,17.4,31.5,7,42.7,1.4
E00055811,16.6,34.9,7.7,39.6,1.3
E00055812,22.3,45.3,7,24.2,1.2
E00055813,19.8,30.2,7.8,39.6,2.6
E00055815,24,29.5,12,32.2,2.2
E00055816,15.2,36.4,7.4,38.5,2.5
E00055817,14.7,38.1,6.5,39.1,1.6
E00055818,13.4,38.4,6.5,39.4,2.3
E00055819,27.4,35.7,9.6,25.7,1.7
E00055820,10.2,38.4,8.4,41.3,1.7
E00055821,16.9,47.3,6.6,26.7,2.5
E00055822,16.7,34,5.1,41.9,2.3
E00055823,15.1,53.8,9.4,21.7,0
E00055824,17,39.3,6.7,35.7,1.3
E00055825,12.2,34.9,8.1,43.6,1.2
E00055826,15.6,46.5,5.9,29.9,2.1
E00055827,16.3,38.5,6.3,36.7,2.3
E00055828,9.5,42.6,5.3,42.6,0
E00055829,17.9,41.5,14.4,24.9,1.3
E00055830,37.8,36.3,4.2,17.2,4.5
E00055831,13,41.7,5.7,37.8,1.7
E00055832,21.2,42.9,8.5,24.1,3.3
E00055833,19.9,39.9,11.4,26.6,2.2
E00055834,10.5,42.7,9,35.6,2.2
E00055835,31.6,31.9,6.6,25.3,4.5
E00055836,30.9,38.2,3.1,25,2.8
E00055837,38.6,33.7,3,20.8,4
E00055838,27.2,41.1,4.5,23.2,4.1
E00055839,22.9,41,3.5,30.4,2.2
E00055840,19.5,44.2,6.3,25.8,4.2
E00055841,30,42.3,6,19.5,2.2
E00055842,28.4,42.6,5.8,22.6,0.6
E00055843,37.7,33.8,8.3,18.2,2
E00055844,29.5,37.1,2.2,26.8,4.5
E00055845,21.6,39.2,7.9,24.8,6.5
E00055846,28.8,31.4,5.5,28.8,5.5
E00055847,18.5,41.5,6.9,28.5,4.6
E00055848,29.7,36.1,6.3,21.9,5.9
E00055849,43.2,30,3.6,21.2,2
E00055850,15.4,41.9,6.7,33.5,2.5
E00055851,18.1,42.6,9.6,24.8,4.8
E00055852,20.1,45.4,5.7,24.9,3.9
E00055853,36,36.4,3.4,16.7,7.6
E00055854,19.8,45.2,6,24.6,4.4
E00055855,29.7,36,7.9,22.2,4.2
E00055856,27.9,38.1,4.5,26.3,3.2
E00055857,20.1,43.5,7.3,26.2,2.9
E00055858,11,38.3,5.3,45.5,0
E00055859,31.4,39.3,6.1,18.3,4.8
