geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00055463,27.6,39.4,13.4,19.7
E00055469,45.9,32.3,15.8,6
E00055472,44.7,29.6,13.2,12.5
E00055478,34.1,38.9,15.1,11.9
E00055481,38.7,30.3,17.6,13.4
E00055486,15.5,38.8,25.9,19.8
E00055783,22.2,35.7,15.1,27
E00055784,28.4,38.1,17.2,16.4
E00055786,20.7,52.3,17.1,9.9
E00055787,23.6,42.4,18.1,16
E00055788,41.4,29.9,13.8,14.9
E00055789,25.9,32.1,21.6,20.4
E00055790,34.2,36.2,15.1,14.5
E00055791,26.5,38,15.1,20.5
E00055792,54.2,25.8,8.3,11.7
E00055793,23.1,38,15.7,23.1
E00055794,47.2,35.4,8.7,8.7
E00055795,17.4,46.3,16.8,19.5
E00055796,34,42.2,11.6,12.2
E00055797,33.3,38.3,14.8,13.6
E00055798,28.4,47.3,13.5,10.8
E00055799,12.7,39.3,22.7,25.3
E00055800,22.8,34.6,16,26.5
E00055801,35.3,33.8,15.4,15.4
E00055802,26,47.2,9.4,17.3
E00055803,24.7,37.1,18,20.2
E00055804,36.4,33.1,16.6,13.9
E00055805,38.8,29.5,14,17.8
E00055806,22.8,36.7,22.2,18.3
E00055807,29.9,48.7,7.7,13.7
E00055808,31.1,33.3,15.9,19.7
E00055809,21.5,28.1,25.6,24.8
E00055810,35.8,40,11.7,12.5
E00055811,36.7,44.6,7.9,10.8
E00055812,22.1,42.6,19.1,16.2
E00055813,45.4,35.3,7.6,11.8
E00055815,46.9,31.9,12.4,8.8
E00055816,22.7,41.6,19.5,16.2
E00055817,32.2,35.7,19.9,12.3
E00055818,31.6,39,15.3,14.1
E00055819,37,33.1,15.7,14.2
E00055820,20.1,39.6,18.9,21.3
E00055821,39.3,33.8,17.9,9
E00055822,31,42.9,12.7,13.5
E00055823,42.6,31.1,13.9,12.3
E00055824,20,37.4,17.4,25.2
E00055825,40.4,33.3,16.2,10.1
E00055826,26.2,35.5,17.7,20.6
E00055827,42.5,29.9,11,16.5
E00055828,29,31.5,14.8,24.7
E00055829,24.8,35.4,22.1,17.7
E00055830,18,17.3,15.3,49.3
E00055831,42.9,30.1,15,12
E00055832,49.3,32.4,12.5,5.9
E00055833,39.1,37.6,11.9,11.4
E00055834,23.2,38.4,22.5,15.9
E00055835,42.9,23.7,9.6,23.7
E00055836,23,16.4,14.8,45.9
E00055837,21,20.2,17.6,41.2
E00055838,36.4,23.6,20,20
E00055839,40.2,25.4,13.9,20.5
E00055840,46.8,27.8,15.1,10.3
E00055841,37.5,23.4,10.9,28.1
E00055842,59.2,13.3,15.3,12.2
E00055843,53.3,23.4,4.8,18.6
E00055844,31.5,25.4,13.1,30
E00055845,33.1,26.1,12,28.9
E00055846,35.5,22.6,14.5,27.4
E00055847,38.2,29.9,13.9,18.1
E00055848,49.3,22.5,5.6,22.5
E00055849,52,21.3,12.6,14.2
E00055850,28.5,35.5,15.1,20.9
E00055851,34.3,35,9.5,21.2
E00055852,32.3,29.8,15.3,22.6
E00055853,16.3,24,18.6,41.1
E00055854,22.1,22.1,17.2,38.5
E00055855,29.8,29.8,17.7,22.6
E00055856,19.1,35.5,15.5,30
E00055857,26.2,36.2,15.4,22.1
E00055858,35.8,29.2,12.3,22.6
E00055859,37.5,23.4,18,21.1
E00055860,33.9,36.6,8,21.4
E00055861,17.7,48.4,12.1,21.8
E00055862,16.5,46.1,12.2,25.2
E00055863,40,38.9,12.2,8.9
E00055864,19,35.9,19.7,25.4
E00055865,12.7,50.9,16.4,20
E00055866,58,35.3,4.2,2.5
E00055867,30.3,47.1,10.9,11.8
E00055868,32.8,41.4,13.8,12.1
E00055869,27.3,34.8,19.7,18.2
E00055870,23.3,41.4,19,16.4
