geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00146828,87.7,7.2,2.1,3
E00146830,89.6,6.1,0.9,3.5
E00146831,93.4,2.2,1.5,3
E00146832,91.5,5.5,0.8,2.2
E00146833,94.9,2.5,1.4,1.1
E00146834,90,5.2,2.4,2.4
E00146835,90.8,6.3,0.7,2.2
E00146836,89.9,6.1,0.7,3.2
E00146837,92.5,4.5,2,1
E00146838,91.7,4.3,2,2
E00146839,91.2,5.2,0.6,2.9
E00146840,88.4,8.1,0.9,2.6
E00146841,90,7,1.7,1.3
E00146842,91.1,6.9,0,2
E00146843,92.4,4.3,1.7,1.7
E00146844,89.4,5.5,1.7,3.4
E00146845,90.9,6.2,1.8,1.1
E00146846,93.5,3.4,1.1,1.9
E00146847,91.5,4.5,0.8,3.3
E00146848,86.3,11.4,0.9,1.4
E00146849,89.1,6,0.7,4.1
E00146850,86.6,6.1,3.6,3.6
E00146851,92.2,5,1.7,1.1
E00146852,87.7,6.1,2.9,3.3
E00146853,91.6,5,1.5,1.9
E00146854,90,5,0.8,4.2
E00146855,91.7,3.3,1.7,3.3
E00146856,90.3,5.3,1.7,2.8
E00146857,91.3,3,2,3.7
E00146858,88.1,5.5,1.4,5.1
E00146859,88.5,5.9,1.4,4.2
E00146860,90.1,2.7,3.1,4.1
E00146861,91.4,2.7,2.3,3.5
E00146862,92.9,2.2,1.9,3
E00146863,88.8,5,1.3,5
E00146864,92.6,4.9,0.7,1.8
E00146865,93,4.2,0.8,1.9
E00146866,88.2,5.1,3.1,3.6
E00146867,95.9,2.9,0.6,0.6
E00146868,89.5,7.1,1.7,1.7
E00146869,89.5,5.6,1.6,3.3
E00146870,86.8,7.8,2.3,3.2
E00146871,88.5,6,2.8,2.8
E00146872,90,5.4,2.5,2.1
E00146891,85.9,8.2,1.7,4.2
E00146892,90.3,3.9,1.9,3.9
E00146893,90.5,6,1.9,1.6
E00146895,88.1,6.1,2.4,3.4
E00146913,92,4.9,1.3,1.8
E00146936,89,5.6,3.2,2.2
E00146981,90.3,5.7,1.8,2.2
E00146982,90,6.5,1.6,1.9
E00146983,89.2,7.3,2.4,1
E00146984,90.4,5.4,0.9,3.3
E00146985,85.4,5.7,1.9,6.9
E00174570,94.4,3.2,1.3,1.1
E00174571,89.4,4.7,1.1,4.7
E00174572,91.1,6.2,1,1.7
E00187172,89.1,6.6,1.6,2.7
E00187196,92,5.2,1.9,0.9
E00187289,89.1,3.6,4.5,2.7
