geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00146828,5.9,23.5,39.2,31.4
E00146830,2.1,27.1,43.8,27.1
E00146831,0,43.4,44.2,12.4
E00146832,16.7,21,32.7,29.6
E00146833,0,18.6,48.8,32.6
E00146834,48,38.7,8,5.3
E00146835,20.4,38.2,18.5,22.9
E00146836,9.8,13,23.6,53.7
E00146837,17.1,36.8,23.9,22.2
E00146838,2.4,17.3,33.1,47.2
E00146839,0.8,10.2,44.5,44.5
E00146840,0,9.4,50,40.6
E00146841,3.8,19.7,41.7,34.8
E00146842,30.5,45.8,13,10.7
E00146843,7.6,23.4,47.6,21.4
E00146844,15,44.4,28.8,11.9
E00146845,0,31.5,30.8,37.7
E00146846,27.7,45.7,13.9,12.7
E00146847,21.7,53.4,22.4,2.5
E00146848,20.2,13.5,43.3,23.1
E00146849,0,13.6,40.2,46.2
E00146850,2.6,35.3,48.3,13.8
E00146851,22.6,13,23.3,41.1
E00146852,7.8,43.8,34.4,14.1
E00146853,1.2,25.3,56.8,16.7
E00146854,4.2,11.7,72.5,11.7
E00146855,4.1,62.1,21.5,12.3
E00146856,0.6,12.3,66.2,20.8
E00146857,0,24.6,67.7,7.7
E00146858,0.8,23.6,69.1,6.5
E00146859,0,18,69.5,12.5
E00146860,1.7,25.2,66.4,6.7
E00146861,16.3,50.4,25.9,7.4
E00146862,1.6,30.5,49.2,18.8
E00146863,8.5,13.1,69.2,9.2
E00146864,0.8,2.3,86.7,10.2
E00146865,1.4,21.9,44.5,32.2
E00146866,15.5,47.3,30,7.3
E00146867,48.7,37,10.9,3.4
E00146868,8.7,19.6,53.6,18.1
E00146869,1.4,16.7,68.8,13
E00146870,0,31.3,57.1,11.6
E00146871,32.5,33.3,30,4.2
E00146872,18.1,48,30.7,3.1
E00146891,2.9,22.9,32.9,41.2
E00146892,2.8,26.2,51.4,19.6
E00146893,1.6,19.5,32,46.9
E00146895,2.8,18.1,43.8,35.4
E00146913,4.2,22.9,35.4,37.5
E00146936,4,17.2,35.9,42.9
E00146981,3.5,16.9,35.9,43.7
E00146982,2.3,13.1,37.7,46.9
E00146983,3.9,12.6,44.1,39.4
E00146984,4.6,37.1,30.5,27.8
E00146985,3.2,34.7,46,16.1
E00174570,1.7,40.7,33.3,24.3
E00174571,3.8,48.9,24.4,22.9
E00174572,1.7,23.9,30.7,43.8
E00187172,8.1,31.8,31.8,28.4
E00187196,3.2,17.7,35.5,43.5
E00187289,0,50,33.3,16.7
