geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00146828,12,36.1,7.7,43.3,1
E00146830,13.7,51.8,3.6,30.5,0.5
E00146831,29.1,47,3.4,18.8,1.7
E00146832,22.3,36,8.6,29.8,3.3
E00146833,19.3,35.7,3.4,39.5,2.1
E00146834,26.9,38.8,5,27.4,2
E00146835,16.3,38.5,7.4,34.6,3.1
E00146836,15.2,38.8,6.4,39.2,0.4
E00146837,17.6,36.9,3.7,39,2.7
E00146838,10.3,38.3,5.4,42.5,3.4
E00146839,7.8,41.4,2,45.7,3.1
E00146840,11.9,44.1,7.8,33.6,2.7
E00146841,8.5,41.5,4.2,41.9,3.8
E00146842,22.6,29.7,5.6,39,3.1
E00146843,17.8,45.9,7.4,26.3,2.6
E00146844,14.8,41.9,7,33.7,2.6
E00146845,14.1,44.2,6,33.7,2
E00146846,15.4,42.3,4.7,35.6,2
E00146847,21.6,42.8,4.7,28,3
E00146848,13.7,38.9,6.8,35.8,4.7
E00146849,9.8,36.2,4.5,48.4,1.2
E00146850,21.5,39.3,4.6,31.1,3.7
E00146851,20.8,33.6,4.9,34.9,5.8
E00146852,10.6,37,5.3,45.4,1.8
E00146853,17.9,41.5,8,29.9,2.7
E00146854,24.1,43.1,6.5,23.7,2.6
E00146855,30.8,36.5,7.7,22.1,3
E00146856,16.2,42.2,5.8,31.8,3.9
E00146857,23.6,48.6,3.5,20.5,3.9
E00146858,28.2,44,4.3,21.4,2.1
E00146859,17.4,43.1,9.5,26.1,4
E00146860,38.8,41.4,5.1,14.8,0
E00146861,17.2,40.8,6.9,31.8,3.4
E00146862,16.9,42.9,6.1,30.3,3.9
E00146863,21.2,50.2,4.5,21.6,2.6
E00146864,17.6,43.4,9,27.3,2.7
E00146865,12,40.1,7.9,38.7,1.4
E00146866,23.2,49.2,5.6,18.1,4
E00146867,27.4,36.9,7.7,22.6,5.4
E00146868,19.5,37.8,8,31.7,3.1
E00146869,19.8,43.1,6.5,26.7,3.8
E00146870,28.4,34,7.6,26.4,3.6
E00146871,32.5,36.5,4,25,2
E00146872,21.8,44.7,8.3,22.3,2.9
E00146891,11.4,40.3,5.4,39,3.8
E00146892,20.1,42.6,4.3,31.1,1.9
E00146893,11,40.4,5.5,40.8,2.2
E00146895,14.9,42.2,5.3,35,2.6
E00146913,21,46.3,5.4,24.9,2.4
E00146936,14.8,40.2,5.4,37.5,2
E00146981,29.9,38.6,5.3,24.3,1.9
E00146982,11.2,34.9,5,47.5,1.4
E00146983,14.8,40.6,3.7,38,3
E00146984,14.4,47,5.7,30.5,2.3
E00146985,31.1,34.5,4.3,25.1,5.1
E00174570,13.2,49.2,4.3,31.7,1.7
E00174571,19.8,44,8.6,24.5,3.1
E00174572,7.4,43.5,3.6,43.2,2.4
E00187172,21.5,37.1,7.4,31.3,2.6
E00187196,8.8,40.9,3.1,46.1,1
E00187289,20.7,43.7,5.7,28.7,1.1
