areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00039621,51.5,41.5,1.5,5.4
E00039641,65,30.1,1.6,3.3
E00039642,54.9,38.5,0,6.6
E00039643,50.4,31.9,11.9,5.9
E00039644,58.7,39.4,1.9,0
E00039647,63.8,24.6,1.5,10
E00039800,10,8.5,19.2,62.3
E00039801,34.1,24.7,4.7,36.5
E00039802,13.1,9.4,7.5,70
E00039804,32.7,27.3,2.7,37.3
E00039807,27.1,25.7,0.7,46.5
E00039808,49.6,34.1,1.6,14.7
E00039810,30.1,35.6,0,34.2
E00039812,28.4,24.1,8.5,39
E00039813,47,25.9,3.8,23.2
E00039814,11.2,15.2,25.6,48
E00039815,60.8,32.5,0.8,5.8
E00039817,27.2,30.8,0,42
E00039818,32.7,29.1,1.8,36.4
E00039819,37.3,25.5,21.8,15.5
E00039820,49.2,16.7,0.8,33.3
E00039821,59.3,32.4,0.9,7.4
E00039822,33.8,38.3,1.5,26.3
E00039823,9.9,18.9,6.3,64.9
E00039824,42.1,26.3,7.9,23.7
E00039825,31.3,28.6,15.2,25
E00039826,11.6,5.8,5,77.7
E00039827,47.7,34.8,1.5,15.9
E00039828,54.3,42.6,3.1,0
E00039829,16.4,20.7,25.9,37.1
E00039830,42.5,38.9,0.9,17.7
E00039831,31.3,35.9,3.1,29.8
E00039832,52.6,24.4,5.9,17
E00039833,53.1,33.3,1.2,12.3
E00039834,33.9,36.5,7.8,21.7
E00039836,45,28.8,0,26.1
E00039838,21.6,25.2,0.7,52.5
E00039839,21.6,15.3,0.9,62.2
E00039840,24.9,27.6,12.4,35.1
E00039841,0,10,20.9,69.1
E00039842,5.9,5.3,4.6,84.2
E00039843,14.9,11.6,0.8,72.7
E00039844,42.3,25.5,1.3,30.9
E00039845,30.9,7.9,2.9,58.3
E00039846,33,14.9,34,18.1
E00039847,31.7,15.2,0.7,52.4
E00039849,12.6,16.5,7.1,63.8
E00039850,46.4,45.8,0.7,7.2
E00040095,52.1,35.4,3.6,8.9
E00040106,48.2,40.4,1.8,9.6
E00040153,40.8,43.5,0,15.6
E00040154,52.7,42.7,0,4.5
E00040155,42.1,45.8,2.8,9.3
E00040156,29,42.1,2.8,26.2
E00040157,9.5,35.7,0.8,54
E00040158,32.1,57.1,0.9,9.8
E00040159,50.4,47.4,0,2.2
E00040160,54.5,41.7,0,3.8
