areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00039621,99.4,0.3,0.3
E00039641,98.9,1.1,0
E00039642,99.2,0.8,0
E00039643,95.7,2.3,2
E00039644,99.1,0.9,0
E00039647,98,1.6,0.4
E00039800,92.4,7.6,0
E00039801,94.6,5.4,0
E00039802,87.3,12,0.7
E00039804,92.5,7.5,0
E00039807,95.2,4.8,0
E00039808,98.5,1.5,0
E00039810,95.5,4.5,0
E00039812,97.1,2.6,0.3
E00039813,94.6,5.1,0.3
E00039814,90.2,5.8,4
E00039815,99.3,0.4,0.4
E00039817,95.3,3.7,1
E00039818,91.4,7.2,1.4
E00039819,89.3,8.4,2.3
E00039820,88,10.3,1.7
E00039821,99.6,0,0.4
E00039822,98.3,1.7,0
E00039823,97,3,0
E00039824,96.7,3.3,0
E00039825,95.7,3.9,0.3
E00039826,96.8,2.9,0.3
E00039827,89,9.1,1.9
E00039828,98.8,0.9,0.3
E00039829,97.1,2.9,0
E00039830,97.9,2.1,0
E00039831,94.4,5.6,0
E00039832,96.1,3.5,0.4
E00039833,98.6,1.1,0.3
E00039834,98.8,1.2,0
E00039836,95.1,4.3,0.7
E00039838,94.1,3.8,2.1
E00039839,89.9,9.3,0.8
E00039840,88.6,10.9,0.5
E00039841,94.9,3.4,1.7
E00039842,95.9,3.9,0.2
E00039843,93.1,5,1.8
E00039844,93.6,4.9,1.5
E00039845,94.8,4.5,0.7
E00039846,93.4,3.8,2.7
E00039847,97.1,2.9,0
E00039849,88.6,7.9,3.5
E00039850,97.9,2.1,0
E00040095,97.6,2,0.4
E00040106,98.3,1.7,0
E00040153,95.8,4,0.3
E00040154,98.5,1.5,0
E00040155,99.2,0.4,0.4
E00040156,98.9,1.1,0
E00040157,93.8,4.4,1.8
E00040158,98.6,1.4,0
E00040159,98.8,1.2,0
E00040160,98.5,1.5,0
E00040161,88.9,10.8,0.3
E00040162,96.2,3.8,0
E00040164,95.8,4.2,0
E00040165,97.6,2.4,0
E00040166,94.9,4.4,0.7
E00040167,95.2,3.3,1.5
E00040168,96.2,3.4,0.3
E00040169,97.4,2.4,0.3
E00040170,93.4,6.6,0
E00040171,98.3,1.7,0
E00040172,98.9,1.1,0
E00040173,97,2.8,0.2
E00040174,98.4,1.6,0
E00040175,95.4,4,0.6
E00040176,97.1,2.9,0
E00040177,98,2,0
E00040178,95,5,0
E00040179,93.3,5,1.7
E00040180,98,2,0
E00040181,99.3,0.4,0.4
E00040182,98.2,1.8,0
E00040183,98.6,0.7,0.7
E00040184,98,2,0
E00040185,96.5,2.9,0.6
E00040186,95.7,3,1.3
E00040187,98.1,1.3,0.6
E00040188,95.8,3.8,0.3
E00040189,95.3,4.2,0.4
E00040190,96.4,3.1,0.4
E00040191,98.2,1.5,0.4
E00040192,96.8,3.2,0
E00040193,98.4,1.6,0
E00040194,99.3,0.3,0.3
E00040195,99.1,0.3,0.6
E00040196,99.4,0.6,0
E00040197,97.2,2.4,0.5
E00040198,98.9,0.8,0.3
E00040199,97.8,2.2,0
E00040200,96.5,3.5,0
E00040201,95.3,4.3,0.4
E00040202,98.3,1.7,0
E00040203,96.7,2.5,0.8
E00040204,96.2,3.4,0.4
E00040205,98.7,1.3,0
E00040206,97.7,2.3,0
E00040207,98.2,1.8,0
E00040208,95.9,4.1,0
E00040209,97.1,2.4,0.5
E00040210,97.8,2.2,0
E00040211,93.4,5.6,1
E00040212,99.2,0.8,0
E00040213,98.6,1.4,0
E00040214,94.1,5.3,0.7
E00040215,98.2,1.5,0.3
E00040272,88.9,8.5,2.6
E00040273,99.1,0,0.9
E00040274,96.3,3.7,0
E00040275,93.6,4,2.3
E00040276,91.7,7.4,0.9
E00040277,96.4,3.4,0.3
E00040278,89.6,9.9,0.6
E00040279,96.3,3.1,0.7
E00040280,95.7,3.6,0.8
E00040281,95.5,4.1,0.3
E00040282,99.3,0.7,0
E00040283,96.2,3.3,0.4
E00040284,97.2,2.8,0
E00040285,93.9,6.1,0
E00040286,92.7,6.9,0.4
E00040287,85.7,11.2,3.1
E00040289,91.8,7.3,0.8
E00040290,94.1,5.9,0
E00040291,93.2,5.3,1.5
E00040292,99.4,0,0.6
E00040293,96.8,3.2,0
E00040294,96.2,3.3,0.5
E00040295,93.1,5.8,1.1
E00040296,99.1,0,0.9
E00040297,97.2,2.8,0
E00040298,95.9,4.1,0
E00040299,98,1.7,0.3
E00040300,96.2,3.8,0
E00040301,98.7,1,0.3
E00040302,97.2,2.8,0
E00040303,95.3,4.4,0.3
E00040304,98.1,1.6,0.4
E00040305,97.9,2.1,0
E00040306,99.7,0.3,0
E00040308,96.3,2.7,1
E00040312,95,4.1,0.9
E00040315,95.1,4.9,0
E00040316,94.2,5.8,0
E00040317,92.4,6.8,0.8
E00040318,94.1,4.9,1
E00040319,93.4,5,1.7
E00040320,93.5,5.5,1
E00040321,93.9,5.1,1.1
E00040322,92.4,6.3,1.3
E00040323,95.4,4.6,0
E00040325,94.5,4.9,0.6
E00040326,95.1,4.6,0.3
E00040327,97.9,2.1,0
E00040328,94.9,4.8,0.3
E00040329,98.9,0.4,0.7
E00040331,95.7,4.3,0
E00040332,97.8,2.2,0
E00040333,95.4,4.6,0
E00040746,95.2,3.6,1.2
E00040748,94.9,4.7,0.4
E00040754,91.8,6.6,1.6
E00040755,92.7,5.2,2.1
E00040756,98,2,0
E00040757,90.9,7.3,1.8
E00040758,96,3,1
E00040760,99.1,0.9,0
E00040761,91.4,6.9,1.7
E00040763,95.1,4.6,0.4
E00040766,95.7,4,0.3
E00040772,97.5,2.5,0
E00040773,98.8,1.2,0
E00040775,97.1,2.6,0.3
E00040776,94.7,5.3,0
E00040778,92.2,7.4,0.4
E00040779,96,4,0
E00040780,93.7,5.9,0.4
E00040782,94.9,4.7,0.4
E00040783,98.6,1,0.3
E00040784,96.5,3.5,0
E00040788,93.3,5.7,1
E00040790,93.2,5.7,1.1
E00040792,97.3,2.3,0.4
E00172454,81.2,16.5,2.3
E00172548,99.3,0.7,0
E00172549,90.8,8.9,0.3
E00172550,94.7,5,0.3
E00185178,89.5,9.9,0.6
E00185179,98.3,1.3,0.4
E00185181,96.2,3.5,0.3
E00185192,95.3,4.5,0.2
E00185193,93.4,6.2,0.4
