areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00039621,94,6
E00039641,94,6
E00039642,93.6,6.4
E00039643,92.6,7.4
E00039644,97.8,2.2
E00039647,92.7,7.3
E00039800,88.1,11.9
E00039801,83.2,16.8
E00039802,76.9,23.1
E00039804,84.7,15.3
E00039807,82.9,17.1
E00039808,88.5,11.5
E00039810,85.7,14.3
E00039812,88.9,11.1
E00039813,88.9,11.1
E00039814,84.7,15.3
E00039815,90.9,9.1
E00039817,86.2,13.8
E00039818,83.7,16.3
E00039819,79.5,20.5
E00039820,81.4,18.6
E00039821,92.6,7.4
E00039822,91.5,8.5
E00039823,89.9,10.1
E00039824,89.9,10.1
E00039825,89.7,10.3
E00039826,89.1,10.9
E00039827,80.6,19.4
E00039828,91.1,8.9
E00039829,89,11
E00039830,93.1,6.9
E00039831,85.4,14.6
E00039832,91.4,8.6
E00039833,90.1,9.9
E00039834,91.9,8.1
E00039836,87.5,12.5
E00039838,84.1,15.9
E00039839,84.2,15.8
E00039840,79.9,20.1
E00039841,86.7,13.3
E00039842,84.2,15.8
E00039843,81.2,18.8
E00039844,86.2,13.8
E00039845,81.9,18.1
E00039846,81.9,18.1
E00039847,86.3,13.7
E00039849,75.6,24.4
E00039850,92.2,7.8
E00040095,94,6
E00040106,94.1,5.9
E00040153,92,8
E00040154,94.8,5.2
E00040155,95.8,4.2
E00040156,96.3,3.7
E00040157,85.1,14.9
E00040158,91.5,8.5
E00040159,93.9,6.1
E00040160,91.3,8.7
E00040161,78.9,21.1
E00040162,90.4,9.6
E00040164,84.8,15.2
E00040165,94.3,5.7
E00040166,88.3,11.7
E00040167,87.6,12.4
E00040168,89.3,10.7
E00040169,91.7,8.3
E00040170,89,11
E00040171,96.2,3.8
E00040172,92.1,7.9
E00040173,91.2,8.8
E00040174,96.8,3.2
E00040175,91.6,8.4
E00040176,91.1,8.9
E00040177,94.6,5.4
E00040178,86.6,13.4
E00040179,88.8,11.2
E00040180,93.2,6.8
E00040181,92.4,7.6
E00040182,89.1,10.9
E00040183,95.6,4.4
E00040184,94.7,5.3
E00040185,91.5,8.5
E00040186,87.3,12.7
E00040187,93.6,6.4
E00040188,92.5,7.5
E00040189,91.3,8.7
E00040190,90.2,9.8
E00040191,95.7,4.3
E00040192,94.2,5.8
E00040193,93,7
E00040194,93,7
E00040195,96.4,3.6
E00040196,89.3,10.7
E00040197,92.1,7.9
E00040198,95.1,4.9
E00040199,89.8,10.2
E00040200,94.1,5.9
E00040201,91,9
E00040202,90.4,9.6
E00040203,88.7,11.3
E00040204,89.4,10.6
E00040205,89.1,10.9
E00040206,91.8,8.2
E00040207,91,9
E00040208,88.4,11.6
E00040209,92.1,7.9
E00040210,93.1,6.9
E00040211,87.8,12.2
E00040212,94.8,5.2
E00040213,94.8,5.2
E00040214,89.4,10.6
E00040215,93.4,6.6
E00040272,81.6,18.4
E00040273,95.1,4.9
E00040274,89,11
E00040275,88.3,11.7
E00040276,81.1,18.9
E00040277,87.2,12.8
E00040278,81.5,18.5
E00040279,87.5,12.5
E00040280,92.7,7.3
E00040281,92.7,7.3
E00040282,88.8,11.2
E00040283,87.8,12.2
E00040284,90.3,9.7
E00040285,88.1,11.9
E00040286,84.9,15.1
E00040287,81.4,18.6
E00040289,81.6,18.4
E00040290,90.7,9.3
E00040291,85.1,14.9
E00040292,92.1,7.9
E00040293,92.3,7.7
E00040294,86.3,13.7
E00040295,80.4,19.6
E00040296,96.3,3.7
E00040297,93,7
E00040298,92.4,7.6
E00040299,91.3,8.7
E00040300,91.4,8.6
E00040301,90.8,9.2
E00040302,94,6
E00040303,86.4,13.6
E00040304,96.9,3.1
E00040305,94.4,5.6
E00040306,95.6,4.4
E00040308,94.4,5.6
E00040312,89.5,10.5
E00040315,91.7,8.3
E00040316,89.7,10.3
E00040317,86.2,13.8
E00040318,90.6,9.4
E00040319,86.5,13.5
E00040320,89.4,10.6
E00040321,86.8,13.2
E00040322,87.6,12.4
E00040323,88.9,11.1
E00040325,89.4,10.6
E00040326,86.1,13.9
E00040327,91.9,8.1
E00040328,89.2,10.8
E00040329,88.1,11.9
E00040331,92.8,7.2
E00040332,93.2,6.8
E00040333,90.3,9.7
E00040746,85.9,14.1
E00040748,87.9,12.1
E00040754,83.9,16.1
E00040755,80.1,19.9
E00040756,91.5,8.5
E00040757,78.7,21.3
E00040758,91.9,8.1
E00040760,92.9,7.1
E00040761,80.7,19.3
E00040763,84.9,15.1
E00040766,87.1,12.9
E00040772,89.7,10.3
E00040773,93.9,6.1
E00040775,88.3,11.7
E00040776,86.9,13.1
E00040778,85.3,14.7
E00040779,89.3,10.7
E00040780,84.7,15.3
E00040782,90.1,9.9
E00040783,91.9,8.1
E00040784,87.7,12.3
E00040788,85.4,14.6
E00040790,81.5,18.5
E00040792,90.1,9.9
E00172454,68.8,31.2
E00172548,92.2,7.8
E00172549,82.9,17.1
E00172550,87.7,12.3
E00185178,78.2,21.8
E00185179,89.6,10.4
E00185181,86,14
E00185192,87.4,12.6
E00185193,83.4,16.6
