areacd,disability_3a-001,disability_3a-002
E00039621,15.7,84.3
E00039641,21.9,78.1
E00039642,18.4,81.6
E00039643,29,71
E00039644,16.8,83.2
E00039647,19,81
E00039800,13.4,86.6
E00039801,17.7,82.3
E00039802,17.2,82.8
E00039804,13.5,86.5
E00039807,11.2,88.8
E00039808,10.1,89.9
E00039810,10.6,89.4
E00039812,18.8,81.2
E00039813,17,83
E00039814,21.1,78.9
E00039815,21.2,78.8
E00039817,19.3,80.7
E00039818,11.8,88.2
E00039819,21.1,78.9
E00039820,14.2,85.8
E00039821,10.6,89.4
E00039822,11.3,88.7
E00039823,7.1,92.9
E00039824,27.4,72.6
E00039825,16.2,83.8
E00039826,16.8,83.2
E00039827,12.9,87.1
E00039828,11.5,88.5
E00039829,17.1,82.9
E00039830,15,85
E00039831,10,90
E00039832,16.3,83.7
E00039833,14.3,85.7
E00039834,16.3,83.7
E00039836,8.9,91.1
E00039838,15.2,84.8
E00039839,11.7,88.3
E00039840,17,83
E00039841,15.1,84.9
E00039842,17.1,82.9
E00039843,13.8,86.2
E00039844,34.2,65.8
E00039845,15.9,84.1
E00039846,43,57
E00039847,16.7,83.3
E00039849,17.4,82.6
E00039850,11.6,88.4
E00040095,13.4,86.6
E00040106,12.7,87.3
E00040153,10.7,89.3
E00040154,17.8,82.2
E00040155,12.5,87.5
E00040156,12.3,87.7
E00040157,9.9,90.1
E00040158,9.5,90.5
E00040159,15.7,84.3
E00040160,16.8,83.2
E00040161,20.9,79.1
E00040162,13.6,86.4
E00040164,18.7,81.3
E00040165,9.8,90.2
E00040166,18.9,81.1
E00040167,15.5,84.5
E00040168,12.5,87.5
E00040169,11.9,88.1
E00040170,16.1,83.9
E00040171,20.8,79.2
E00040172,10.8,89.2
E00040173,17.2,82.8
E00040174,14.3,85.7
E00040175,13.4,86.6
E00040176,14.4,85.6
E00040177,11.2,88.8
E00040178,11.1,88.9
E00040179,24.7,75.3
E00040180,12.9,87.1
E00040181,14.9,85.1
E00040182,11.2,88.8
E00040183,11.4,88.6
E00040184,14.7,85.3
E00040185,12.1,87.9
E00040186,16,84
E00040187,18.5,81.5
E00040188,9.7,90.3
E00040189,11.2,88.8
E00040190,19.2,80.8
E00040191,15.1,84.9
E00040192,10.8,89.2
E00040193,8,92
E00040194,21.4,78.6
E00040195,12.9,87.1
E00040196,20.8,79.2
E00040197,23.4,76.6
E00040198,14.7,85.3
E00040199,12.8,87.2
E00040200,11.8,88.2
E00040201,12,88
E00040202,10.9,89.1
E00040203,13.2,86.8
E00040204,15,85
E00040205,15.5,84.5
E00040206,11.9,88.1
E00040207,14.2,85.8
E00040208,16.9,83.1
E00040209,10.4,89.6
E00040210,11.4,88.6
E00040211,26.4,73.6
E00040212,16.5,83.5
E00040213,12.4,87.6
E00040214,15.2,84.8
E00040215,12,88
E00040272,16.3,83.7
E00040273,11,89
E00040274,15.3,84.7
E00040275,33,67
E00040276,15.5,84.5
E00040277,14.9,85.1
E00040278,12.5,87.5
E00040279,16.8,83.2
E00040280,15.3,84.7
E00040281,15.2,84.8
E00040282,13,87
E00040283,16.2,83.8
E00040284,19.2,80.8
E00040285,11.3,88.7
E00040286,22.2,77.8
E00040287,40.4,59.6
E00040289,11.5,88.5
E00040290,21.7,78.3
E00040291,17,83
E00040292,11.4,88.6
E00040293,18.6,81.4
E00040294,14.4,85.6
E00040295,11.4,88.6
E00040296,15.9,84.1
E00040297,15.7,84.3
E00040298,13.8,86.2
E00040299,14,86
E00040300,11,89
E00040301,17.5,82.5
E00040302,14.4,85.6
E00040303,15.7,84.3
E00040304,10.8,89.2
E00040305,15.6,84.4
E00040306,14.8,85.2
E00040308,15.1,84.9
E00040312,11.4,88.6
E00040315,13.7,86.3
E00040316,14.6,85.4
E00040317,19.6,80.4
E00040318,13.1,86.9
E00040319,14.5,85.5
E00040320,14.2,85.8
E00040321,11.5,88.5
E00040322,22,78
E00040323,10.7,89.3
E00040325,12.3,87.7
E00040326,12.3,87.7
E00040327,13,87
E00040328,23.6,76.4
E00040329,12.3,87.7
E00040331,9.5,90.5
E00040332,21.6,78.4
E00040333,12.3,87.7
E00040746,14.7,85.3
E00040748,13.7,86.3
E00040754,12.4,87.6
E00040755,15.4,84.6
E00040756,18.4,81.6
E00040757,18.3,81.7
E00040758,11.9,88.1
E00040760,21.7,78.3
E00040761,14.8,85.2
E00040763,15.2,84.8
E00040766,10.9,89.1
E00040772,24.6,75.4
E00040773,15.3,84.7
E00040775,13.4,86.6
E00040776,18.5,81.5
E00040778,15.2,84.8
E00040779,10.7,89.3
E00040780,15.5,84.5
E00040782,12.9,87.1
E00040783,18.1,81.9
E00040784,14,86
E00040788,13.2,86.8
E00040790,18.1,81.9
E00040792,16.7,83.3
E00172454,12.8,87.2
E00172548,18.2,81.8
E00172549,10.8,89.2
E00172550,11.9,88.1
E00185178,13.7,86.3
E00185179,14.8,85.2
E00185181,25.2,74.8
E00185192,14.2,85.8
E00185193,17.1,82.9
