areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00039621,7.6,38.9,5.1,46.2,2.2
E00039641,7.4,28.6,4.6,57.1,2.3
E00039642,9.9,30.9,6.3,51.1,1.8
E00039643,16.2,24.8,4.3,48.3,6.3
E00039644,10.2,31.5,4.6,52.3,1.5
E00039647,14.9,32.4,5.9,43.7,3.2
E00039800,2.7,48.5,1.3,47.5,0
E00039801,8.4,29.9,3.6,57.5,0.6
E00039802,4.1,49.9,0.5,44.7,0.8
E00039804,1.5,55.8,1,39.9,1.8
E00039807,2.9,31.2,2.2,61.6,2.2
E00039808,0.8,24.8,0,72,2.4
E00039810,5.9,34.1,0.6,59.4,0
E00039812,6.1,32.9,1.4,57.9,1.8
E00039813,6.9,24.4,3.8,62.9,2.1
E00039814,7.6,29.3,2,59.8,1.2
E00039815,4.4,20.2,0,75.4,0
E00039817,8.9,26.1,2.6,59.5,2.9
E00039818,4.4,42.2,0,53,0.3
E00039819,13.4,26.3,4.8,52.2,3.2
E00039820,9.3,23.1,4.2,62,1.4
E00039821,5.3,17.3,1.9,75,0.5
E00039822,1.4,30.3,2.8,65.4,0
E00039823,2.5,62.6,0.3,33.9,0.8
E00039824,8.6,26.7,2.7,59.4,2.7
E00039825,5.7,32.6,2.3,58.3,1.1
E00039826,5.1,53.1,0.6,41.2,0
E00039827,6.6,27.9,2.3,60.9,2.3
E00039828,6.4,25.1,1.1,66.3,1.1
E00039829,10.6,27.7,3.7,53.2,4.8
E00039830,5.1,22.2,2.8,67.1,2.8
E00039831,0.8,28.8,1.7,67.8,0.8
E00039832,7.6,22.5,1.3,66.9,1.7
E00039833,5.5,19.7,4.2,69.4,1.3
E00039834,4.3,21.7,4.3,68.1,1.4
E00039836,2.9,35.1,1.1,59.8,1.1
E00039838,1.3,52.5,0.3,46,0
E00039839,2.1,56.9,0.6,39.4,0.9
E00039840,9.8,25.1,2.7,60.8,1.6
E00039841,3.5,66.5,1.5,28.6,0
E00039842,3.1,59,0.9,36.4,0.7
E00039843,2.3,55.9,2.3,39.5,0
E00039844,19.9,18.8,1.9,56.2,3
E00039845,6.5,27.8,2.4,63.3,0
E00039846,13.3,33.1,4.8,44,4.8
E00039847,2.8,26.4,0.7,69,1.1
E00039849,5.2,44.8,1.4,48.1,0.5
E00039850,5.6,29.3,2.3,62.5,0.3
E00040095,9.2,31.2,5.2,52.5,1.8
E00040106,12.5,38.5,4.7,44,0.4
E00040153,5,21.3,2.5,69.9,1.4
E00040154,8.1,21.8,1.4,68.2,0.5
E00040155,2.8,34.1,1.9,59.2,1.9
E00040156,4.3,24.4,2.4,67.9,1
E00040157,5,35.6,2.1,56.9,0.4
E00040158,2.7,24.9,3.1,68.9,0.4
E00040159,7.2,26.7,2.2,63.5,0.4
E00040160,2,17.6,2.8,77.2,0.4
E00040161,9.6,27.4,2.4,54.8,5.8
E00040162,4.7,24.7,1.4,68.8,0.3
E00040164,12.2,25.6,3.9,56.7,1.6
E00040165,5.6,32,2,59.4,1
E00040166,14.7,26.2,2.7,54.2,2.2
E00040167,6.2,27.4,3.6,61.7,1.1
E00040168,4.2,29.8,2.9,63,0
E00040169,5.6,33.2,2.6,58.2,0.4
E00040170,10.6,27.2,3.6,56,2.6
E00040171,8.4,30.4,1.8,57.9,1.5
E00040172,3.8,29.3,2.1,62.3,2.5
E00040173,9.2,29.7,3.5,55.9,1.7
E00040174,6,23.8,3,64.9,2.3
E00040175,3.4,26.8,1.4,67.4,1
E00040176,1,32.6,2.1,64.3,0
E00040177,2.5,31.1,4.8,60.6,1
E00040178,3.8,19.5,2.3,73.6,0.8
E00040179,15.1,35.5,2.6,45.4,1.3
E00040180,1.7,27.5,3.4,67.4,0
E00040181,5.7,28.9,2.6,59.6,3.1
E00040182,4.7,20.4,1.7,73.2,0
E00040183,5.6,29.2,5.6,57.1,2.6
E00040184,6.8,25.8,3.8,61.4,2.1
E00040185,5.1,26,3,64.3,1.7
E00040186,3.2,23.3,1.6,71.4,0.5
E00040187,11,26.4,4.1,56.1,2.4
E00040188,8.8,23.5,1.6,65.7,0.4
E00040189,7.2,29.2,1,62.1,0.5
E00040190,8.1,34.6,3.8,51.4,2.2
E00040191,7,30.8,2.3,57.9,1.9
E00040192,7.4,31.2,4,55.9,1.5
E00040193,2.7,24.8,2.7,69.1,0.8
E00040194,6.2,26.1,3.3,63.9,0.4
E00040195,8,28.2,4.6,59.2,0
E00040196,11.1,22.5,2.9,60.3,3.3
E00040197,9.8,26.2,4.9,56.3,2.7
E00040198,6.1,21.6,2.4,67.2,2.7
E00040199,3.4,25.8,3.4,65.5,1.9
E00040200,7,27.3,1.7,63.1,1
E00040201,12.2,23,5.6,57.3,1.9
E00040202,4.9,23.9,0,69.8,1.4
E00040203,6.9,25.2,3.1,62,2.8
E00040204,4.1,25.8,0.9,67,2.3
E00040205,7,25.4,3.7,61.5,2.5
E00040206,2.8,25.4,2.4,69,0.4
E00040207,9.6,19.7,0.8,69.5,0.4
E00040208,6.4,24.4,2.6,65.3,1.3
E00040209,4.6,32.1,1.7,60.1,1.4
E00040210,4.4,26.9,3.3,64.2,1.1
E00040211,10.8,35.8,5.1,43.8,4.5
E00040212,4.9,25.4,2.6,67.1,0
E00040213,3,24.3,3,69.7,0
E00040214,6.3,24,2.8,66.1,0.8
E00040215,5.1,25.6,2.8,65.4,1.2
E00040272,11.7,25.9,4.2,56.3,1.8
E00040273,5.8,33,6.2,52.9,2.2
E00040274,9.7,19,3,65.4,3
E00040275,19.3,36.1,13.9,28.9,1.8
E00040276,11.7,24,3.6,58.2,2.6
E00040277,6.6,24.5,3.1,64,1.7
E00040278,6.7,23.1,1.6,67.5,1.2
E00040279,5.3,27.4,1.5,64.6,1.1
E00040280,7.9,36,4.7,50.2,1.3
E00040281,8.4,29.6,2.7,56.6,2.7
E00040282,7.8,24.6,3,64.7,0
E00040283,9.5,22.7,3.3,62.1,2.4
E00040284,13.5,25.8,4.4,53.5,2.9
E00040285,5.7,25,2.7,64.7,2
E00040286,13.3,33.8,4.8,45.2,2.9
E00040287,22.8,43,7.4,22.8,4
E00040289,7.1,20.9,2.4,66,3.7
E00040290,7.9,28.2,3.1,59,1.8
E00040291,6.9,26.3,2.3,59.4,5.1
E00040292,2.6,28,3.4,65.3,0.7
E00040293,9.7,26,3.9,57.4,3.1
E00040294,5.9,27.6,2.9,62.5,1.1
E00040295,3.8,26.8,4.2,65.3,0
E00040296,12.6,32.2,6,47.5,1.7
E00040297,4.5,17.9,2.4,72.8,2.4
E00040298,5.8,24.3,2.9,66.7,0.4
E00040299,3.6,23.7,2.8,66.4,3.6
E00040300,5.3,28.4,3.2,63.2,0
E00040301,7.8,19.1,2.7,66.8,3.5
E00040302,3.1,25.1,4,66.4,1.3
E00040303,8.5,28.3,1.8,61.1,0.4
E00040304,5,24.1,4.1,63.6,3.2
E00040305,4.1,25,2.3,66.9,1.7
E00040306,1.2,27,2,69.4,0.4
E00040308,4.9,29.3,5.8,57.8,2.2
E00040312,6,31.5,2.6,58.8,1.1
E00040315,4.5,30,4.9,57,3.6
E00040316,11.3,28.8,7.8,50.2,1.9
E00040317,11.4,30.5,2.1,53.8,2.1
E00040318,8.6,27.6,3.9,56.5,3.4
E00040319,5.6,34.7,2.8,56.8,0
E00040320,12.3,30,4.4,52,1.3
E00040321,7.9,26.7,2.5,62.9,0
E00040322,6.5,33.1,1.8,56.7,1.8
E00040323,8,30.1,6,53.8,2
E00040325,4.6,33.3,3.5,56.4,2.1
E00040326,5.6,27.4,4.8,58.9,3.2
E00040327,10.2,27.4,6.1,55.3,1
E00040328,17.8,33,3.6,44.6,1.1
E00040329,7.8,28,1.8,59.6,2.8
E00040331,9.3,24.6,4.5,60.2,1.4
E00040332,16.1,25.8,2.1,53,3
E00040333,3.4,23.8,3.1,67,2.7
E00040746,6.8,21.6,4.1,67.1,0.3
E00040748,3.7,20.9,1.4,71.4,2.6
E00040754,8.1,26.7,2.8,60.4,2.1
E00040755,13.9,26.7,1.1,58.3,0
E00040756,2.4,39.9,1.9,55.4,0.3
E00040757,15,26,3.7,52.7,2.6
E00040758,8.1,26.7,2.5,59.7,3
E00040760,6.6,24.2,5.6,61.6,2
E00040761,10.2,37.5,2.5,46.3,3.5
E00040763,8.5,27.1,2.5,59.7,2.1
E00040766,8.4,30.1,2.5,57.3,1.7
E00040772,3.5,39.9,0,55.6,1
E00040773,7,38.4,5.2,49.3,0
