areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00039621,9.9,19.3,62.7,8.1
E00039641,9.4,20.8,59.4,10.4
E00039642,10.3,19.9,61,8.8
E00039643,12.4,28.7,50.4,8.5
E00039644,8.9,24.4,52.2,14.4
E00039647,12.8,17,59.6,10.6
E00039800,24.1,14.3,54.1,7.5
E00039801,20.5,18.1,55.4,6
E00039802,22.8,10.8,61.1,5.4
E00039804,18.3,16.9,48.6,16.2
E00039807,14.5,19.7,59.5,6.4
E00039808,15,19,49.7,16.3
E00039810,12.4,23.8,52.4,11.4
E00039812,14.3,18.8,54.5,12.3
E00039813,13.9,17.2,54.3,14.6
E00039814,11,22.9,48.3,17.8
E00039815,15.7,24.4,44.9,15
E00039817,8.2,20,56.4,15.4
E00039818,24.7,17.1,50.6,7.6
E00039819,9.2,26.5,55.1,9.2
E00039820,17,16.1,52.7,14.3
E00039821,10.8,20.8,51.7,16.7
E00039822,8,18,62,12
E00039823,30.8,28.4,36.7,4.1
E00039824,13.1,22.2,55.6,9.1
E00039825,10.9,17.3,63.5,8.3
E00039826,24,26,46.7,3.3
E00039827,11.8,15.7,62.1,10.5
E00039828,12.6,21.2,47.7,18.5
E00039829,5.8,22.3,63.1,8.7
E00039830,6.9,22.2,62.5,8.3
E00039831,12.6,18.9,56.6,12
E00039832,12.7,21.8,49.1,16.4
E00039833,14.1,22.8,46.7,16.3
E00039834,10.1,22.3,50.4,17.3
E00039836,11.5,23.8,56.2,8.5
E00039838,26.3,18.3,54.3,1.1
E00039839,31.3,18.3,44.3,6.1
E00039840,14.4,17.2,53.1,15.3
E00039841,44.3,14.2,38.7,2.8
E00039842,39,17.6,41.5,1.9
E00039843,27.1,15,52.1,5.7
E00039844,16.3,16.9,56.4,10.5
E00039845,13.5,16.7,61.9,7.9
E00039846,4.1,24.5,59.2,12.2
E00039847,16.1,14.3,59,10.6
E00039849,14.7,20.2,58.7,6.4
E00039850,15.3,16.4,51.4,16.9
E00040095,13.6,20.9,45.6,19.9
E00040106,12.8,18.1,52.3,16.8
E00040153,6.6,20.8,66.5,6.1
E00040154,13,25.2,52.8,8.9
E00040155,8.3,23.4,60,8.3
E00040156,12.3,17.9,56.8,13
E00040157,9.6,16.9,62.4,11.2
E00040158,12.4,24.9,53.3,9.5
E00040159,9.8,26.6,55.5,8.1
E00040160,11.6,21.8,49.7,17
E00040161,14.8,16.2,56.3,12.7
E00040162,11.2,14.7,62.9,11.2
E00040164,24.2,15.2,45.5,15.2
E00040165,9.3,16.6,58.5,15.5
E00040166,9,15.3,59.5,16.2
E00040167,9.7,22.9,55.6,11.8
E00040168,14.7,22,40,23.3
E00040169,9.3,21.5,57.6,11.6
E00040170,6.1,20.2,67.5,6.1
E00040171,17.6,14.7,48.8,18.8
E00040172,14.8,19.1,53,13
E00040173,10.6,16.1,56.7,16.6
E00040174,12,25.9,50,12
E00040175,9.4,17.8,61.3,11.5
E00040176,9.2,17.4,67.6,5.8
E00040177,8,21.1,62.8,8
E00040178,7,17.5,67.5,8
E00040179,8.5,36.6,46.3,8.5
E00040180,7.7,21.3,62.1,8.9
E00040181,8.3,26.3,59.4,6
E00040182,7.8,21.2,62,8.9
E00040183,13.6,24.7,49.4,12.3
E00040184,7.2,26.8,57.5,8.5
E00040185,7.3,17.3,68.7,6.7
E00040186,4.9,19.6,68.5,7
E00040187,8,21,58,13
E00040188,8,22.3,57.7,12
E00040189,8,20.7,60.7,10.7
E00040190,13.2,25.5,48.1,13.2
E00040191,7.6,22.9,57.3,12.2
E00040192,8,20.4,59.1,12.4
E00040193,10.9,21.8,53.2,14.1
E00040194,10.7,24.6,54.1,10.7
E00040195,14.3,19.5,58.4,7.8
E00040196,13.4,19.7,54.3,12.6
E00040197,8.4,24.1,57.8,9.6
E00040198,8.3,24.8,59.9,7
E00040199,15.5,18.9,55.4,10.1
E00040200,11.8,23.1,52,13.1
E00040201,12.1,25,51.7,11.2
E00040202,13.6,22.1,46.1,18.2
E00040203,14.4,18.6,53.9,13.2
E00040204,11.1,22.2,48.7,17.9
E00040205,9.2,23.1,52.3,15.4
E00040206,10.4,20.9,55.8,12.9
E00040207,9.2,29.4,47.9,13.4
E00040208,16.8,22.8,50.3,10.2
E00040209,9.3,19.8,62,8.9
E00040210,16.1,26.8,43.6,13.4
E00040211,15.4,15.4,64.6,4.6
E00040212,10.1,30.2,45.3,14.5
E00040213,3.7,22.3,53.7,20.2
E00040214,9,21.3,54.9,14.8
E00040215,11.1,20.3,53.6,15
E00040272,9.7,19.3,61.9,9.1
E00040273,10.5,22.1,58.9,8.4
E00040274,8.3,21.5,55.4,14.9
E00040275,14.5,29,56.5,0
E00040276,13.3,24.4,56.7,5.6
E00040277,12.2,22.7,57,8.1
E00040278,12.1,20.6,58.9,8.5
E00040279,8.6,17.2,66.2,7.9
E00040280,6.9,20.7,61.1,11.3
E00040281,13.2,19.4,60.4,6.9
E00040282,12.8,17.1,56.4,13.7
E00040283,9.6,13.9,63.5,13
E00040284,11.8,22.8,52.8,12.6
E00040285,9.9,18.7,59.6,11.7
E00040286,6.1,15.9,68.3,9.8
E00040287,11.4,25,54.5,9.1
E00040289,12.7,19.7,49,18.5
E00040290,13.7,18.6,60.8,6.9
E00040291,10.7,20.7,62.8,5.8
E00040292,12.2,28.6,42.9,16.3
E00040293,9.9,25.2,50.4,14.5
E00040294,8.5,27.3,54.5,9.7
E00040295,9.1,23.1,52.4,15.4
E00040296,11.3,19.2,47.5,22
E00040297,11.9,21.2,48.3,18.6
E00040298,10.3,23.3,56.2,10.3
E00040299,12.7,21.2,53.4,12.7
E00040300,4.9,30.1,56.1,8.9
E00040301,13.6,18.4,45.6,22.4
E00040302,11.4,26.8,50.3,11.4
E00040303,11.4,22.8,59.3,6.5
