areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00039621,62.6,26.7,9.9,0.8,0
E00039641,52.8,35,10.6,1.6,0
E00039642,56.2,33.9,9.9,0,0
E00039643,56.4,28.6,9.8,4.5,0.8
E00039644,56.7,37.5,4.8,1,0
E00039647,50.8,34.1,12.9,2.3,0
E00039800,57.7,28.5,13.1,0.8,0
E00039801,56,31,10.7,1.2,1.2
E00039802,55.6,32.7,10.5,1.2,0
E00039804,61.3,30.6,7.2,0.9,0
E00039807,62.9,27.3,7.7,2.1,0
E00039808,73.3,26,0.8,0,0
E00039810,71.2,20.5,8.2,0,0
E00039812,53.6,35,9.3,2.1,0
E00039813,56.5,28.5,10.8,4.3,0
E00039814,46.3,38.2,13,2.4,0
E00039815,63.6,30.5,5.1,0.8,0
E00039817,66.3,29.5,4.2,0,0
E00039818,59.3,31.5,8.3,0.9,0
E00039819,59.1,19.1,18.2,3.6,0
E00039820,63.2,32.8,4,0,0
E00039821,71.4,20,8.6,0,0
E00039822,73.7,19.5,6,0.8,0
E00039823,61.3,33.3,4.5,0.9,0
E00039824,59.8,23.9,16.2,0,0
E00039825,54.1,37.8,8.1,0,0
E00039826,49.2,41.7,8.3,0.8,0
E00039827,61.4,34.8,3.8,0,0
E00039828,65.9,29.5,3.9,0.8,0
E00039829,51.8,32.5,14,1.8,0
E00039830,62.8,28.3,7.1,1.8,0
E00039831,77.9,15.3,5.3,1.5,0
E00039832,58.5,30.4,8.9,2.2,0
E00039833,64.2,29,5.6,1.2,0
E00039834,67.8,28,3.4,0.8,0
E00039836,69.4,26.1,3.6,0.9,0
E00039838,55.4,38.1,6.5,0,0
E00039839,54.1,32.1,11.9,1.8,0
E00039840,60.9,29.3,8.7,1.1,0
E00039841,41.7,35.2,18.5,4.6,0
E00039842,46.5,43.9,9.7,0,0
E00039843,52.5,35.8,9.2,2.5,0
E00039844,63.1,32.9,4,0,0
E00039845,61.3,29.9,6.6,2.2,0
E00039846,36.2,41.5,20.2,2.1,0
E00039847,57.3,32.7,8.7,1.3,0
E00039849,53.5,36.2,8.7,1.6,0
E00039850,72.7,20.1,6.5,0.6,0
E00040095,64.8,26.4,8.3,0.5,0
E00040106,61.4,31.6,6.1,0.9,0
E00040153,62.4,34.8,2.8,0,0
E00040154,55.6,32.4,12,0,0
E00040155,71.8,21.4,6.8,0,0
E00040156,73.1,21.3,4.6,0.9,0
E00040157,64.6,30.7,3.9,0.8,0
E00040158,73.9,23.4,2.7,0,0
E00040159,62.2,29.6,8.1,0,0
E00040160,66.7,30.3,3,0,0
E00040161,51.4,36.1,11.8,0.7,0
E00040162,66.7,25.5,7.8,0,0
E00040164,55.3,34.1,8.3,1.5,0.8
E00040165,69.7,23.4,6.9,0,0
E00040166,47.5,33.6,16.4,2.5,0
E00040167,60.3,32.6,6.4,0.7,0
E00040168,66.7,30.7,2.6,0,0
E00040169,64.3,28.6,7.1,0,0
E00040170,58.2,28.8,11,2.1,0
E00040171,68.3,27.5,2.8,1.4,0
E00040172,68.8,30.4,0.9,0,0
E00040173,60.2,29.4,10,0.4,0
E00040174,65,28.3,5.8,0.8,0
E00040175,67.9,19.7,11.7,0.7,0
E00040176,67.1,28.8,4.1,0,0
E00040177,69.7,25,3.9,1.3,0
E00040178,72.2,18.8,9,0,0
E00040179,46.5,36.4,15.2,2,0
E00040180,62.8,30.2,7,0,0
E00040181,60.7,33,6.3,0,0
E00040182,74.4,17.3,7.5,0.8,0
E00040183,72.6,27.4,0,0,0
E00040184,63.3,27.5,8.3,0.8,0
E00040185,60.3,33.9,5.8,0,0
E00040186,63.3,29.6,5.1,2,0
E00040187,53.1,37.5,9.4,0,0
E00040188,68,30.4,1.6,0,0
E00040189,70.7,26.3,3,0,0
E00040190,57.6,34.3,6.1,2,0
E00040191,61.6,29.5,7.1,1.8,0
