geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00024141,11.8,38.9,2.7,43.9,2.7
E00024142,13.9,42.6,7.4,34.3,1.9
E00024143,18.9,43.6,5.5,28,4
E00024144,12.9,44.7,6.9,33.2,2.3
E00024145,12.2,43.5,5.1,38.8,0.3
E00024146,21.6,41.8,5.2,31,0.4
E00024147,14.8,40.2,7,35.8,2.2
E00024148,8.1,53.7,4,32.7,1.5
E00024150,14.5,40.9,7.3,35.8,1.6
E00024151,15.3,51.1,3.4,28.5,1.7
E00024152,35,40.9,5.5,16.8,1.8
E00024153,21.6,41.4,6.5,28.9,1.7
E00024154,25.6,34.3,5.9,31.1,3.1
E00024155,19.6,54.9,4.3,16.6,4.7
E00024156,25.6,51.6,2.8,19.6,0.4
E00024157,20.7,46.2,3.8,27.2,2.1
E00024158,25.6,52.8,6.5,13,2
E00024159,28.1,39,10.1,19.3,3.5
E00024160,22.6,43.5,6.5,25.8,1.6
E00024161,19.4,46.9,7,23.8,2.9
E00024162,16.7,56.1,7.3,18.3,1.6
E00024163,29,47,4.6,18,1.4
E00024164,16.6,47.8,4.4,28.1,3.1
E00024165,37.7,27.3,7.8,26.6,0.6
E00024166,21.5,40.8,4.8,32.9,0
E00024167,23.3,40,8.1,26.7,1.9
E00024168,17.9,48.7,7.3,21.8,4.3
E00024169,22.7,41.6,9.7,25.9,0
E00024170,19.7,53,7.7,16.7,3
E00024171,17.5,38.8,6.3,33.3,4
E00024172,24.1,44.1,6.9,23.7,1.2
E00024173,30.5,42.1,8.1,19.3,0
E00024175,28.5,32.2,5.4,30.6,3.3
E00024176,8.9,44.2,7.4,37.2,2.3
E00024177,5,50.8,7.7,36.1,0.3
E00024178,6.4,47.2,6,39,1.4
E00024179,9.9,37.9,7.2,43,2
E00024180,6.6,43.6,7,42.8,0
E00024181,11.8,44.7,6.8,35,1.7
E00024182,14.4,38.4,4.2,41.2,1.9
E00024183,9.2,45.5,4.3,39.5,1.4
E00024184,14.2,33.6,7.3,42.9,2
E00024185,18.6,40.7,7.2,28.9,4.6
E00024186,17.7,39.8,5.9,34.3,2.4
