geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00024141,31,0.8,3.2,64.7,0.3
E00024142,23.5,0,1.5,75,0
E00024143,44.8,0.6,0.6,52.3,1.7
E00024144,8.7,0,0.4,90.5,0.4
E00024145,30,3,1.6,65.4,0
E00024146,14,0,1.7,84.3,0
E00024147,20.8,0.6,0,77.6,1
E00024148,21.3,1.7,2.5,74.4,0
E00024150,2.6,1.7,3.4,90.6,1.7
E00024151,10,7.7,1.3,79.7,1.3
E00024152,1.5,5.4,4.5,87.1,1.5
E00024153,31.2,0,1.9,65.6,1.3
E00024154,20.7,2,0.8,75.1,1.4
E00024155,24.4,1.3,1.3,70.2,2.7
E00024156,7.5,2.4,2.4,87.2,0.5
E00024157,66.1,0,0.8,31.4,1.8
E00024158,6.1,2.9,1.7,87.8,1.5
E00024159,12.7,0,2.4,84.9,0
E00024160,37.7,0.9,1.2,58.6,1.6
E00024161,27.2,1.5,2.6,67.3,1.5
E00024162,15.4,0,0,84.6,0
E00024163,2.2,3.2,5.7,88.5,0.4
E00024164,23.3,2.8,5.5,65.8,2.8
E00024165,13.8,2.2,1.1,77.9,5
E00024166,11.5,3.1,0.3,82.5,2.5
E00024167,22.6,0.3,1.9,73.1,2.2
E00024168,24.2,2.2,1.8,71.8,0
E00024169,9.9,2.2,2.2,85.7,0
E00024170,5.3,0.4,0,94.3,0
E00024171,22.7,2,3.2,70.5,1.7
E00024172,33.3,2.4,2,57.6,4.7
E00024173,26.4,1.3,3,69.4,0
E00024175,45.6,4,2.7,47.4,0.3
E00024176,2.5,0,3.8,93,0.6
E00024177,3.4,0,1.6,94,1
E00024178,11.7,0.3,3.4,84.6,0
E00024179,2.1,0.6,0.6,96.8,0
E00024180,4.8,0.7,3.8,90.7,0
E00024181,10.2,0,4.9,84.6,0.4
E00024182,7.1,1.2,0.4,91.3,0
E00024183,1.9,2.6,0.5,93.5,1.6
E00024184,21.3,0,1.9,75.5,1.3
E00024185,0.9,0.5,2.8,95.8,0
E00024186,3,2.3,1,93.1,0.7
E00024187,11.4,0,2.5,86.2,0
E00024230,0,2.3,1.5,96.2,0
E00024231,1.2,4,2,92.3,0.4
E00024232,1.8,1.8,1.4,95,0
E00024233,0.3,0,0.3,99,0.3
E00024234,0.9,0,0.9,98.1,0
E00024235,5.7,3.2,2,88.1,1
E00024236,0,0,0,100,0
E00024237,0.4,0.4,1.8,96.1,1.4
E00024238,0.6,0,0.3,99.2,0
E00024239,0.3,0.6,0.9,98.2,0
E00024240,4,0.8,1.6,93.2,0.4
E00024241,1.5,0,1.9,96.3,0.4
E00024242,0.8,0.4,1.1,96.2,1.5
E00024243,1.4,1.1,1.8,95.8,0
E00024244,2.6,0,0.4,96.3,0.7
E00024245,1.4,0.9,1.4,95.8,0.5
E00024246,0.4,1.4,1.4,96.8,0
E00024247,0,0,3,96.6,0.4
E00024248,1.1,0,1.1,97.9,0
E00024249,4.8,0,0.3,94.6,0.3
E00024250,1.3,0,1.3,97.4,0
E00024251,1,0,3.2,95.5,0.3
E00024252,0.3,0,2.3,96.8,0.6
E00024253,4.5,0.4,4.1,91,0
E00024254,1.9,2.8,0,95.4,0
E00024255,2.5,1.8,0.7,95,0
E00024256,0,6,2.4,90.8,0.8
E00024257,0,7.6,2.6,88.5,1.3
E00024258,5,6.8,2.5,83.5,2.2
E00024259,0.3,0.3,0.3,98.7,0.3
E00024260,0,0.4,2.2,96.9,0.4
E00024261,2.8,0.3,0.6,96.3,0
E00024262,0,0,3.5,96.5,0
E00024263,1.1,0,2,95.5,1.4
E00024264,0.3,0,0.7,99,0
E00024265,1.1,0,0.7,95.9,2.2
E00024266,0.7,0,1.1,97.5,0.7
E00024267,0.4,0,0,99.6,0
E00024268,1.5,0.4,1.1,96.6,0.4
E00024269,0,0,1.1,98.9,0
E00024270,0,0,1.9,98.1,0
E00024271,0.9,0,3.1,96,0
E00024272,0.5,0.5,0.9,97.7,0.5
E00024273,0,0,1.8,98.2,0
E00024274,2.4,0.3,1.7,94.9,0.7
E00024275,5.8,0.4,4.1,88.5,1.2
E00024276,0.5,10.1,5.3,83.3,0.8
E00024277,3.6,0,0,96,0.3
E00024278,11,2.7,2.4,83.7,0.3
E00024279,1.3,0.9,0.9,97,0
E00024280,5,14.6,1.9,74.7,3.8
E00024281,1.4,4.4,2.8,89.2,2.1
E00024282,3.7,0,1.8,94.5,0
E00024283,0,6.4,6,87.5,0
E00024284,3.8,18.9,2.5,72.7,2.2
E00024285,0.6,0,2.1,97.3,0
E00024286,1.9,3.2,3.8,91.1,0
E00024287,3,8.3,5.6,80.5,2.7
E00024288,9.2,6,0.8,80.4,3.7
E00024289,0.9,0,1.2,96.6,1.2
E00024290,0.4,2.5,1.3,95.4,0.4
E00024291,4.8,0,1,94.1,0
E00024292,6.5,2.2,1.4,88.4,1.4
E00024293,3.6,0,1.6,94.8,0
E00024294,7.3,3.5,1.9,85,2.2
E00024295,1.5,0.3,1.2,96.7,0.3
E00024296,5.9,1.6,2.3,88.7,1.6
E00024297,4,1.8,4.3,89.9,0
E00024298,10.1,1.6,2,85.9,0.3
E00024299,3,0,0.8,95.4,0.8
E00024300,1.2,6.3,4.6,87.9,0
E00024301,1.3,3.9,2.6,91.7,0.4
E00024302,3.8,0,0.4,95.8,0
E00024303,1.9,2.4,0,94.7,1
E00024304,4.8,3.9,5.8,84.5,1
E00024305,8,2.3,1,87.7,1
E00024306,1.5,7.7,3.1,87.6,0
E00024307,4,2.2,5.9,88,0
E00024308,5,0.3,1.6,92.1,0.9
E00024309,5.2,0,0,93.2,1.6
E00024310,1,1,1.7,95.9,0.3
E00024311,6,0.5,2.2,91,0.2
E00024312,5.3,0.4,3.6,90.4,0.4
E00024314,3.8,0.3,0.9,94.8,0.3
E00024315,2.6,5.5,2.9,87.6,1.5
E00024316,1.4,15,2.8,75.2,5.6
E00024317,2.9,7.3,4.2,85,0.7
E00024318,0,9.8,4,83.3,2.9
E00024319,1,0.2,0.7,98,0
E00024320,1,0,1,97.9,0
E00024321,0.4,0,0.7,98.9,0
E00024322,4.6,0.5,2.5,91.3,1.1
E00024323,2.4,0,2.4,94.1,1
E00024324,3.2,0,2.9,93.9,0
E00024325,0,0,2.5,97.5,0
E00024326,0.3,0,0,99.7,0
E00024327,2.5,0,0,97.5,0
E00024328,2,0,1.2,96.5,0.4
E00024329,1.7,0,1.3,96.6,0.4
E00024330,2.2,1.8,0,95.6,0.4
E00024331,1,0.3,5.9,92.5,0.3
E00024332,0.5,0.2,2,97.3,0
E00024333,2.1,0,1.7,95.8,0.3
E00024334,1.4,0.4,1.8,96.1,0.4
E00024335,0,0,2,97.2,0.8
E00024336,6.1,0.3,1.3,92,0.3
E00024337,2.7,0,2.4,94.6,0.3
E00024338,2,0,0.3,97.6,0
E00024339,1.6,0.4,0.4,96.9,0.8
E00024340,5.1,1.3,1.8,91.4,0.5
E00024341,3.5,5.3,4.5,86.7,0
E00024342,8.3,11.2,6.2,73.5,0.8
E00024343,8.5,14.4,3,73.4,0.7
E00024344,3.7,7.7,8,80.6,0
E00024345,6.6,4.7,3.3,82.7,2.7
E00024346,0.9,2.6,6.1,90.4,0
E00024347,0,0,0.6,99.4,0
E00024348,1.1,0,0.7,98.2,0
E00024349,0,0,4.3,95.7,0
E00024350,0.4,0.8,0.8,96.7,1.2
E00024351,1.6,1.1,2.1,95,0.3
E00024352,0,1.1,1.4,97.5,0
E00024353,1.3,0,3.8,94.5,0.4
E00024354,1.8,0,1.2,97,0
E00024355,2.6,0,1.3,96.2,0
E00024356,0.2,0,1.5,97.8,0.5
E00024357,1.9,0,1.5,96.6,0
E00024358,0,0,0.4,99.6,0
E00024359,1.9,0,1.7,96.1,0.2
E00024360,2.9,0,1.3,95.8,0
E00024361,0,0.9,2.8,96,0.3
E00024362,1.7,0.3,1.5,96.5,0
E00024363,3.3,0,3.6,92.5,0.6
E00024364,0,0.4,0.4,99.2,0
E00024365,31.4,6.1,2.6,58.7,1.3
E00024366,35.1,15.6,2,42.8,4.5
E00024367,60.9,4.3,0.8,28.7,5.4
E00024369,64.4,3.6,1.2,29.9,1
E00024370,49.5,7.8,1.3,34.2,7.2
E00024371,56.5,3.2,4.9,32.2,3.2
E00024372,37.5,3.4,2,55,2
E00024373,44.8,3.1,3.1,44.2,4.7
E00024374,50,10.8,0.3,35.3,3.6
E00024375,53.3,5.8,2.1,33.2,5.6
E00024376,44.5,6.5,3.3,41.4,4.2
E00024377,65.8,3.6,1.8,24.5,4.2
E00024378,64.4,10.6,4.4,17.8,2.8
E00024379,69.5,2.2,1.2,24.3,2.7
E00024380,60.3,6.4,1.4,27.9,3.9
E00024381,50.7,7.5,4.8,34.6,2.4
E00024383,62.4,1.1,1,28.3,7.2
E00024384,57.1,1.5,1.5,34.8,5.1
E00024385,61.6,0.3,2.1,32.3,3.7
E00024386,46.1,2.1,1.7,48.2,1.9
E00024387,63.2,1.7,1.7,26.4,7.1
E00024388,32.9,4.6,2.3,57.1,3.1
E00024389,16.7,4.4,4.1,74,0.8
E00024391,10,2.5,3.8,80.8,2.9
E00024392,68.2,1.5,1.3,26.9,2.1
E00024394,42.9,4.6,2.9,44.6,5
E00024395,45.8,2.2,2.2,47.1,2.6
E00024396,31.1,6.4,6.4,56.1,0
E00024397,38.6,8.2,1.8,49.8,1.5
E00024398,28.3,19.9,1,46.1,4.7
E00024399,36.1,0,0.9,63,0
E00024400,37.6,4,2.3,50.2,5.9
E00024401,49.4,6.5,1.5,41.5,1.1
E00024402,21.5,1.3,0.8,75.3,1.1
E00024403,4.9,0,0,93.2,1.9
E00024404,7.5,0.4,3.4,88.7,0
E00024405,68.2,12.7,2.3,14.3,2.5
E00024406,53.4,16.5,1.5,26.6,1.9
E00024407,27.5,13.4,4.9,44.8,9.4
E00024408,34.1,7.1,1.6,45.1,12.2
E00024409,72,12.2,1.2,12,2.7
E00024410,85,2.5,1.9,8.9,1.7
E00024411,87.4,0.8,0.8,9.7,1.2
E00024412,62.5,3,3,27.4,4
E00024413,79.3,1.4,1.7,15.8,1.7
E00024416,3.6,38.1,0.5,54.8,3
E00024417,44.6,16.6,2.2,31.5,5.1
E00024418,77.3,2.4,0,17.8,2.4
E00024419,95.1,1.5,1,2.3,0
E00024420,71.9,9.2,4.1,12.3,2.4
E00024421,62.5,2.3,0.7,25.2,9.3
E00024422,88.6,1.6,1.4,7.5,0.8
