geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00024141,5,62,33
E00024142,4.7,66.3,29.1
E00024143,13.6,50.5,35.9
E00024144,10.3,75.6,14.1
E00024145,13.7,64.5,21.8
E00024146,5.2,70.4,24.3
E00024147,6.9,71.8,21.4
E00024148,19.8,48.1,32.1
E00024150,10,72.2,17.8
E00024151,10.1,49.4,40.4
E00024152,12.5,57.8,29.7
E00024153,11.5,48.3,40.2
E00024154,7.9,53.2,38.9
E00024155,11.4,55.3,33.3
E00024156,7.6,64.8,27.6
E00024157,15.6,39.8,44.5
E00024158,13.9,45.9,40.2
E00024159,4.8,76.6,18.6
E00024160,15.3,51.4,33.3
E00024161,12.9,50.5,36.6
E00024162,10.1,68.5,21.3
E00024163,8.9,50.9,40.2
E00024164,12.7,55.5,31.8
E00024165,5.8,66,28.2
E00024166,5.1,56.6,38.2
E00024167,12.1,69.5,18.4
E00024168,7.5,66.4,26.2
E00024169,8.9,66.7,24.4
E00024170,11.4,62.3,26.3
E00024171,9.5,73,17.6
E00024172,16.1,37.3,46.6
E00024173,13.5,57.9,28.6
E00024175,13.9,54.5,31.7
E00024176,10.1,67.7,22.2
E00024177,16.7,60.6,22.7
E00024178,14.7,67.4,17.9
E00024179,7.3,77.3,15.5
E00024180,12.3,65.8,21.9
E00024181,8.7,69.9,21.4
E00024182,4.4,73.5,22.1
E00024183,12.6,64,23.4
E00024184,7.8,76.7,15.5
E00024185,9.3,79.4,11.2
E00024186,9.7,74.3,15.9
E00024187,12.7,69.6,17.6
E00024230,4.1,68,27.9
E00024231,9.1,63.6,27.3
E00024232,5.3,79.8,14.9
E00024233,13,71,16
E00024234,10.3,67,22.7
E00024235,12.3,53.4,34.4
E00024236,7.9,73.7,18.4
E00024237,8.1,73.7,18.2
E00024238,2,86.3,11.8
E00024239,5.6,83.9,10.5
E00024240,14.7,74.3,11
E00024241,15.5,63.4,21.1
E00024242,3.6,80.6,15.8
E00024243,8.1,82.4,9.6
E00024244,7.8,75.5,16.7
E00024245,14.9,62.1,23
E00024246,4.9,79.7,15.4
E00024247,7.1,86.6,6.3
E00024248,7.1,75.7,17.1
E00024249,12.7,63.3,24.1
E00024250,9.3,74.6,16.1
E00024251,11.7,79.2,9.2
E00024252,7.1,67.9,25
E00024253,11.5,61.5,26.9
E00024254,7.9,59.4,32.7
E00024255,7.2,63.1,29.7
E00024256,14.5,44.2,41.3
E00024257,9.8,48,42.2
E00024258,11,56,33
E00024259,8.6,75.2,16.2
E00024260,15.1,66.3,18.6
E00024261,7.4,86,6.6
E00024262,10.8,75.8,13.3
E00024263,10.4,72.6,17
E00024264,9.7,73.8,16.5
E00024265,10.4,81.6,8
E00024266,15.8,53.9,30.3
E00024267,5.8,80.2,14
E00024268,4,84.1,11.9
E00024269,6.3,87.4,6.3
E00024270,7.4,78.7,13.9
E00024271,8.5,69,22.5
E00024272,6,78.4,15.5
E00024273,2.3,70.1,27.6
E00024274,3.9,79.5,16.5
E00024275,18.1,59.7,22.2
E00024276,11.1,46.8,42.1
E00024277,4.7,74.5,20.8
E00024278,8.4,66.4,25.2
E00024279,11.9,56,32.1
E00024280,10.4,45.1,44.4
E00024281,13.5,43.9,42.6
E00024282,18.4,61.2,20.4
E00024283,12.3,50.9,36.8
E00024284,9.1,33.9,57
E00024285,6.8,66.1,27.1
E00024286,9.5,59.9,30.7
E00024287,9.4,41.7,48.8
E00024288,8.8,40.4,50.7
E00024289,13.4,62.2,24.4
E00024290,3.3,66.7,30
E00024291,11.3,69.1,19.6
E00024292,14.8,59.1,26.1
E00024293,14.8,69.6,15.7
E00024294,8.5,61.3,30.2
E00024295,8.7,69.8,21.4
E00024296,2.8,76.1,21.1
E00024297,14.9,57.5,27.6
E00024298,8.8,57,34.2
E00024299,6.4,76.1,17.4
E00024300,13.8,48.7,37.5
E00024301,9.5,65.7,24.8
E00024302,9.5,68.6,21.9
E00024303,7.3,82.3,10.4
E00024304,11.2,46.6,42.2
E00024305,14,74.8,11.2
E00024306,11.8,62.4,25.8
E00024307,8.6,57.8,33.6
E00024308,6.3,73,20.6
E00024309,3.9,79.7,16.4
E00024310,10.2,68.4,21.4
E00024311,9.2,75.6,15.1
E00024312,11,70.7,18.3
E00024314,9.6,72.4,17.9
E00024315,4.1,65.6,30.3
E00024316,11.2,36.9,52
E00024317,9.6,42.2,48.2
E00024318,12.9,42.2,44.9
E00024319,12.1,65.5,22.4
E00024320,5.5,82.7,11.8
E00024321,17.9,59.5,22.6
E00024322,8.8,74.6,16.6
E00024323,12.8,62.4,24.8
E00024324,22.5,67.4,10.1
E00024325,8.3,77.8,13.9
E00024326,8.8,81.6,9.6
E00024327,5,73.4,21.6
E00024328,8.7,73.9,17.4
E00024329,14.7,65.3,20
E00024330,5.1,71.4,23.5
E00024331,14.3,71.4,14.3
E00024332,12,63.9,24.1
E00024333,14.6,59.2,26.2
E00024334,9.7,71,19.4
E00024335,10.5,81.4,8.1
E00024336,15.1,72.3,12.6
E00024337,16.3,63.8,20
E00024338,5.5,78.2,16.4
E00024339,7.9,53.9,38.2
E00024340,11.5,68.1,20.4
E00024341,14.8,51.9,33.3
E00024342,7.3,58.5,34.1
E00024343,9.8,54.5,35.8
E00024344,12.6,60.1,27.3
E00024345,15.1,41.9,43
