geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00024141,85,10.9,4.1
E00024142,80.4,14.1,5.6
E00024143,87,10.7,2.3
E00024144,78.9,11.3,9.8
E00024145,86.7,10.3,3
E00024146,84.6,12.4,3
E00024147,82.4,13.7,3.9
E00024148,90.1,6.5,3.4
E00024150,80.6,12.7,6.8
E00024151,82.7,11.3,6
E00024152,80.7,13,6.3
E00024153,88.2,8.9,2.9
E00024154,77.3,16.2,6.5
E00024155,73.9,18.7,7.4
E00024156,75.7,16,8.3
E00024157,88.6,8.6,2.8
E00024158,72.5,16.7,10.8
E00024159,77,16.3,6.7
E00024160,83.2,10.6,6.2
E00024161,81.1,13.4,5.5
E00024162,81.7,13.5,4.8
E00024163,79.5,15.1,5.4
E00024164,82.5,12.2,5.3
E00024165,60.1,28.4,11.5
E00024166,80.5,13.6,5.9
E00024167,77.4,11.5,11.1
E00024168,75.7,16.8,7.5
E00024169,67.7,26,6.3
E00024170,79.4,12.8,7.8
E00024171,84.9,11.2,3.9
E00024172,83.7,10.3,6
E00024173,60.5,20.2,19.3
E00024175,82.8,12.1,5.1
E00024176,89.4,8.1,2.6
E00024177,91.9,6.8,1.3
E00024178,89.1,8,2.9
E00024179,86.4,10.7,3
E00024180,90,6.2,3.8
E00024181,90.7,6,3.4
E00024182,85.4,9.9,4.7
E00024183,88.6,8.6,2.8
E00024184,80.7,14.5,4.8
E00024185,76.4,19.3,4.2
E00024186,81.4,14,4.6
E00024187,86.4,9.9,3.7
E00024230,68.6,21.5,10
E00024231,77.7,15,7.3
E00024232,75.3,14.2,10.5
E00024233,84,10.9,5.1
E00024234,89.8,8.4,1.9
E00024235,79.4,11.9,8.7
E00024236,80.8,13.8,5.4
E00024237,82.5,11.8,5.7
E00024238,71.5,16.5,12
E00024239,85.6,10.8,3.6
E00024240,78.9,15.1,6
E00024241,83.1,13.1,3.7
E00024242,78.4,15.2,6.4
E00024243,78.5,16.2,5.3
E00024244,82.5,12.6,4.8
E00024245,76.4,17.6,6
E00024246,80,14.4,5.6
E00024247,80.4,14.7,4.9
E00024248,76,18.6,5.4
E00024249,86.3,10.5,3.2
