geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00024141,41.4,42.9,2.3,13.5
E00024142,50.5,29.7,0,19.8
E00024143,40,40.8,2.4,16.8
E00024144,44.6,43.8,1.7,9.9
E00024145,52,40.9,0.8,6.3
E00024146,63,26,1.6,9.4
E00024147,63.4,29.8,0.8,6.1
E00024148,28.7,56.6,4.1,10.7
E00024150,43.1,26.6,16.5,13.8
E00024151,23.7,35.1,36,5.3
E00024152,11.7,6.2,75.9,6.2
E00024153,33.3,38.6,5.3,22.8
E00024154,38.1,42.1,3.2,16.7
E00024155,25.9,21.6,34.5,18.1
E00024156,23.6,24.8,42.7,8.9
E00024157,47.5,37.7,0,14.8
E00024158,5.1,8.8,78.8,7.3
E00024159,63.6,25.6,4.1,6.6
E00024160,35.5,24,2.5,38
E00024161,32.5,31.2,4.5,31.8
E00024162,32.6,40,4.4,23
E00024163,7.4,6.6,83.6,2.5
E00024164,28.7,42.7,15.2,13.5
E00024165,9.9,10.8,54.1,25.2
E00024166,32.6,33.3,21,13
E00024167,43.4,32.4,16.2,8.1
E00024168,31.5,21.7,17.5,29.4
E00024169,21.5,16.9,19.2,42.3
E00024170,38.7,32.1,8,21.2
E00024171,48.8,39.8,3,8.4
E00024172,26.3,24.8,8,40.9
E00024173,17.2,10.4,41.8,30.6
E00024175,35.2,36.8,4,24
E00024176,43.4,47.5,0,9
E00024177,33.6,58,0.7,7.7
E00024178,44.7,50.4,0,4.9
E00024179,48.6,45.1,0.7,5.6
E00024180,33.6,45.3,1.6,19.5
E00024181,56.9,37.3,2.9,2.9
E00024182,67.3,25,1.9,5.8
E00024183,34.2,52.2,0.5,13
E00024184,56,35.3,0,8.6
E00024185,64.2,29.2,0,6.7
E00024186,57.7,40.8,0.8,0.8
E00024187,51.6,41.3,1.6,5.6
E00024230,55.3,24.4,15.4,4.9
E00024231,23.7,28.8,28.8,18.6
E00024232,38.9,10.6,44.2,6.2
E00024233,41.7,51.2,0.8,6.3
E00024234,54.8,41.1,0,4
E00024235,26.3,21.1,46.7,5.9
E00024236,32.9,38,18.4,10.8
E00024237,51.2,38,3.3,7.4
E00024238,57.9,25.9,7.6,8.6
E00024239,51.3,36.7,0.7,11.3
E00024240,54.2,30.8,1.7,13.3
E00024241,36.6,34.4,1.5,27.5
E00024242,74.4,21.8,0.8,3
E00024243,65.4,29.1,0.8,4.7
E00024244,50.4,38.5,0.9,10.3
E00024245,27,28.7,39.3,4.9
E00024246,62,32.6,0.8,4.7
E00024247,58.4,31.2,0.8,9.6
E00024248,63.8,29.9,3.1,3.1
E00024249,29.3,57.7,2.4,10.6
E00024250,55.5,35.9,0.8,7.8
E00024251,62,35.7,0,2.3
E00024252,43.1,48.4,0.7,7.8
E00024253,35.5,38.3,17.8,8.4
E00024254,3.4,8.5,80.5,7.6
E00024255,13.2,16.2,55.9,14.7
E00024256,6.3,9.8,75.5,8.4
E00024257,7.5,11.7,73.3,7.5
E00024258,20,20.8,51.2,8
E00024259,52.8,33.1,0,14.2
E00024260,49.5,38.6,4,7.9
E00024261,71.2,24.8,0,4
E00024262,57.4,34.8,1.7,6.1
E00024263,34,34.6,16,15.4
E00024264,56.4,36.8,1.7,5.1
