geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00024141,89.9,1.1,9
E00024142,84.4,5.2,10.4
E00024143,87,6.6,6.4
E00024144,90.1,1.1,8.8
E00024145,90.8,3.3,6
E00024146,91.6,1.3,7
E00024147,91.2,4.6,4.2
E00024148,90.8,3.1,6.2
E00024150,85.5,2.1,12.4
E00024151,78.7,6.3,15
E00024152,71.9,6.6,21.6
E00024153,83.5,7.3,9.2
E00024154,77.7,5.1,17.1
E00024155,72.8,3,24.2
E00024156,71.1,3.2,25.7
E00024157,82.6,11.6,5.8
E00024158,68.3,4.7,27
E00024159,82.5,2.8,14.7
E00024160,78.6,6.8,14.6
E00024161,83.8,5.5,10.7
E00024162,84.3,2.2,13.5
E00024163,65.2,8.2,26.5
E00024164,84.1,3.8,12
E00024165,72.1,7.7,20.2
E00024166,78.5,3.7,17.8
E00024167,89.8,1.2,9
E00024168,77.1,11.6,11.3
E00024169,75.8,6.7,17.5
E00024170,87.9,0.7,11.4
E00024171,91.4,1.7,6.9
E00024172,73.7,14.1,12.1
E00024173,70,5.2,24.9
E00024175,73.6,14.6,11.9
E00024176,91.1,1.9,7
E00024177,95.6,0.8,3.6
E00024178,90.9,3.7,5.4
E00024179,94.1,1.8,4.1
E00024180,89.6,2.1,8.3
E00024181,91,2.6,6.3
E00024182,94.9,0,5.1
E00024183,92.3,1.6,6.1
E00024184,91.6,1.3,7.1
E00024185,89.2,1.4,9.4
E00024186,88.3,2.3,9.4
E00024187,87.7,1.2,11.1
E00024230,80.8,1.1,18
E00024231,75.5,5.6,18.9
E00024232,81.6,2.3,16.1
E00024233,88.8,1.9,9.3
E00024234,94.7,0.6,4.6
E00024235,71.8,6,22.2
E00024236,89.8,0.6,9.6
E00024237,90,1.1,8.9
E00024238,87.6,0.3,12.1
E00024239,94.3,0.6,5.1
E00024240,88.8,2,9.2
E00024241,80.4,3.4,16.2
E00024242,90.1,0.8,9.2
E00024243,88.4,1.1,10.6
E00024244,90.7,0.7,8.6
E00024245,87.2,0.9,11.9
E00024246,86,2.4,11.5
E00024247,86.8,1.5,11.7
