geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00024141,90.9,0.3,8.5,0.3
E00024142,88,0,9.4,2.6
E00024143,96.8,0,2.4,0.9
E00024144,95.8,0.4,3.8,0
E00024145,89.3,0,10.7,0
E00024146,93.9,0,6.1,0
E00024147,89.5,0,10.2,0.3
E00024148,94.6,0,5.1,0.3
E00024150,95.7,0,3.4,0.9
E00024151,91.3,0,8.7,0
E00024152,96,0,4,0
E00024153,92.6,0,7.4,0
E00024154,91.7,0,7.4,0.9
E00024155,94.9,0,5.1,0
E00024156,93.3,0,6.7,0
E00024157,96.7,0,2.8,0.5
E00024158,95.3,0,4.4,0.3
E00024159,97.6,0,2,0.4
E00024160,92.3,0,6.1,1.6
E00024161,88.8,0,10.1,1.2
E00024162,95.1,0,4.6,0.3
E00024163,94.9,0,4.8,0.4
E00024164,93.6,0,4.3,2
E00024165,94.5,0,5.5,0
E00024166,90.6,0.6,8.3,0.6
E00024167,91,0,9,0
E00024168,92.4,0,7.6,0
E00024169,84.2,0,15.8,0
E00024170,94.6,0,5.4,0
E00024171,86.9,1,12.1,0
E00024172,85,0,14.7,0.3
E00024173,84.3,0,14.3,1.3
E00024175,94.7,0,4.6,0.6
E00024176,94.6,1,4.5,0
E00024177,96.6,0.3,3.1,0
E00024178,95.9,0.6,3.5,0
E00024179,91,0.3,8.7,0
E00024180,88.2,0,11.8,0
E00024181,99.6,0,0.4,0
E00024182,93.2,0,6.8,0
E00024183,88.7,0.7,10.6,0
E00024184,91.5,0,8.5,0
E00024185,94.3,0,5.7,0
E00024186,92.2,0.3,5.2,2.3
E00024187,93.8,0.3,5.6,0.3
E00024230,97.3,0,2.7,0
E00024231,94.3,0,4.9,0.8
E00024232,89.9,0,9.2,0.9
E00024233,94.4,0,5.6,0
E00024234,96,0,4,0
E00024235,95.7,0,4.3,0
E00024236,96.4,0.3,3.3,0
E00024237,95.3,0,4,0.7
E00024238,93.5,0,5.9,0.6
E00024239,90.1,0.3,9,0.6
E00024240,96.4,0,3.6,0
E00024241,87.5,0.4,10.6,1.5
E00024242,93.2,0,5.7,1.1
E00024243,94.3,0,5.7,0
E00024244,95.5,0,4.1,0.4
E00024245,92.5,0,7.5,0
E00024246,88.3,0.7,11,0
E00024247,94.3,0,4.9,0.8
E00024248,93.9,0,5.7,0.4
E00024249,96.4,0,3.6,0
E00024250,95.7,0,4.3,0
E00024251,92.1,0.3,7,0.6
E00024252,92.4,0,7.6,0
E00024253,96.3,0,3.3,0.4
E00024254,95.3,0,4.7,0
E00024255,88.2,0,11.8,0
E00024256,98.7,0,1.1,0.3
E00024257,92.6,0,7.4,0
E00024258,92.1,0,6.9,1.1
E00024259,96.5,0.3,3.2,0
