geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00132009,47.7,27.5,13.8,11
E00132010,27.7,19.1,46.8,6.4
E00132014,57.7,31.7,3.3,7.3
E00132015,32.1,24.8,37.6,5.5
E00132016,38.1,34,14.8,13.1
E00132017,53,40.1,2,5
E00132018,25.1,25.6,43.4,5.9
E00132019,38.9,36.7,13.3,11.1
E00132020,36.9,29.3,22.7,11.1
E00133256,25,36.8,27.9,10.3
E00133258,25.6,33.1,19,22.3
E00133259,24.7,28.8,37.7,8.9
E00133260,53.4,34.7,2.8,9.1
E00133261,29.2,47.7,16.4,6.7
E00133262,22.1,23.1,46.2,8.7
E00133264,54.3,24.5,0.7,20.5
E00133265,21.5,21.5,46.8,10.2
E00133266,46.2,33.3,14.7,5.8
E00133267,54,31.7,3.6,10.8
E00133268,53.7,22.3,13.2,10.7
E00133269,56.3,38.8,0,5
E00133270,57,24.3,11.2,7.5
E00133271,42.5,19.8,31.1,6.6
E00133272,44.8,38.1,5.2,11.9
E00133273,57.8,33.3,2.2,6.7
E00133288,36.6,26.9,29.7,6.9
E00133289,63,21.3,6.3,9.4
E00133290,55.2,29.3,3.4,12.1
E00133291,58.9,28.7,7.8,4.7
E00133292,53.1,21.2,10.6,15
E00133293,39.6,25.9,5,29.5
E00133294,53,33.3,0.8,12.9
E00133305,50,32,9,9
E00133307,47.8,30.4,13.9,7.8
E00133316,44.2,41.1,4.3,10.4
E00133326,37.2,41.5,6.7,14.6
E00133329,58.8,29.7,5.4,6.1
E00133358,36.4,41.1,13.2,9.3
E00133359,34.3,32.1,22.1,11.4
E00133360,60.9,30.4,2.6,6.1
E00133361,37.3,36.6,17.9,8.2
E00133362,64.6,27.7,0,7.7
E00133363,33.3,28.6,18.5,19.6
E00133364,7.1,9.7,72.6,10.6
E00133365,49.5,25.2,4.5,20.7
E00133366,40.7,41.4,7.9,10
E00133367,65.3,20.3,1.7,12.7
E00133368,33.3,18.9,37.8,9.9
E00133369,39.4,31.9,5.3,23.4
E00133370,53.3,32.8,4.1,9.8
E00133371,51.8,31.6,9.6,7
E00133372,48.3,38.9,4.4,8.3
E00133373,55.3,30.9,5.9,7.9
