geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00132009,0.9,22.1,48.7,28.3
E00132010,0,31.8,50,18.2
E00132014,5.6,33.9,39.5,21
E00132015,0,36.5,56.7,6.7
E00132016,5,22.7,49.2,23.1
E00132017,2.5,27,43.1,27.5
E00132018,2.8,40.8,43.6,12.8
E00132019,0,13,68.5,18.5
E00132020,4.1,21.3,44.7,29.9
E00133256,1.5,22.8,52.2,23.5
E00133258,1.7,23.3,63.3,11.7
E00133259,2.1,26.9,49,22.1
E00133260,1.7,33.7,41.7,22.9
E00133261,0.5,26,50.5,22.9
E00133262,0,44.2,47.1,8.7
E00133264,6,38.4,38.4,17.2
E00133265,8.1,33.3,51.1,7.5
E00133266,5.1,24.4,51.3,19.2
E00133267,3.6,12.3,52.9,31.2
E00133268,0.8,38.3,49.2,11.7
E00133269,0,8,51.2,40.7
E00133270,3.7,18.3,56,22
E00133271,1.9,35.5,46.7,15.9
E00133272,0.7,26.9,50.7,21.6
E00133273,4.5,15.9,54.5,25
E00133288,8.3,22.1,48.3,21.4
E00133289,4.8,27,46,22.2
E00133290,1.7,27.6,44.8,25.9
E00133291,0.8,14.1,57.8,27.3
E00133292,5.3,38.9,48.7,7.1
E00133293,10.8,33.1,34.5,21.6
E00133294,1.5,18.2,35.6,44.7
E00133305,1,18.8,62.4,17.8
E00133307,6.1,24.3,50.4,19.1
E00133316,0.6,13,48.8,37.7
E00133326,1.2,32.5,44,22.3
E00133329,1.4,23.3,56.2,19.2
E00133358,0.8,29.5,51.9,17.8
E00133359,0.7,47.8,40.6,10.9
E00133360,0.9,22.6,47,29.6
E00133361,0.8,22.6,60.9,15.8
E00133362,0,8.5,49.2,42.3
E00133363,1.2,35.7,48.8,14.3
E00133364,35.1,21.1,40.4,3.5
E00133365,5.4,17.9,46.4,30.4
E00133366,0.7,24.6,51.4,23.2
E00133367,0.8,33.1,51.7,14.4
E00133368,0.9,27.5,55,16.5
E00133369,4.3,47.9,37.2,10.6
E00133370,7.5,31.7,48.3,12.5
E00133371,3.5,21.1,58.8,16.7
E00133372,0,24.2,51.7,24.2
E00133373,3.3,27.2,52.3,17.2
E00133374,0,17.6,45.8,36.6
E00133376,4.2,19.4,56.9,19.4
E00133377,31,37,17.5,14.5
E00133378,10.3,42.7,39.3,7.7
E00133379,0.8,12.8,37.6,48.8
E00133380,2.8,13.6,32.8,50.8
E00133381,0,8.8,53.1,38.1
E00133382,46.3,23.3,13.2,17.2
E00133383,0,31.4,50.8,17.8
E00133384,33.9,32.2,21.9,12
E00133385,1.4,21,39.1,38.4
E00133386,15.1,32.3,35.5,17.2
E00133388,2.1,13.6,57.1,27.1
E00133389,6.5,14.6,65.9,13
E00133390,16,30.7,41.3,12
E00133391,1.6,3.9,85.8,8.7
E00133392,0.8,28.1,47.9,23.1
E00133393,0.9,31.9,51.7,15.5
E00133394,11.6,29.9,49.4,9.1
E00133395,0,38.1,45.2,16.7
E00133396,7.3,30.9,56.1,5.7
E00133397,1.8,12.3,78.1,7.9
E00133398,4.7,24.8,61.1,9.4
E00133399,1.6,32.5,54,11.9
E00133400,9.6,10.3,43.4,36.8
E00133401,19.5,26.6,33.8,20.1
E00133402,6.5,33.8,43.2,16.5
E00133403,28.2,40.5,21.5,9.7
E00133404,49.3,24.9,10,15.7
E00133405,8.9,48.3,37.8,5
E00133406,6.9,44.1,36.2,12.8
E00133407,7.7,60.9,24.9,6.5
E00133409,0,31.9,46,22.1
E00133410,13.7,41.6,33.2,11.6
E00133411,0.9,34.5,51.7,12.9
E00133412,6.8,26.5,53,13.6
E00133413,4.3,12.2,51.8,31.7
E00133414,7.6,26.5,54.5,11.4
E00133415,1.4,25,56.4,17.1
E00133416,4.3,25.2,62.6,7.9
E00133417,8.2,24.7,38.4,28.8
E00133418,11.1,20.5,46.2,22.2
E00133419,0,13.2,46.5,40.3
E00133420,0.7,30.9,49,19.5
E00133421,29.6,45.9,21.4,3.1
E00133422,72,7.2,16.8,4
E00133423,0,32.6,45.3,22.1
E00133424,3.5,33.9,56.5,6.1
E00133425,4.6,28.6,48.5,18.3
E00133426,5,36.9,34,24.1
E00133427,0.8,18.2,55.4,25.6
E00133428,2,27.5,63.1,7.4
E00133429,2.4,27.6,66.1,3.9
E00133430,5.3,44.3,43.5,6.9
E00133431,12.3,22.1,57.8,7.8
E00133432,20.6,40,32.8,6.7
E00133433,41,42.4,15.8,0.7
E00133434,18.2,35,40.9,5.8
E00133435,0,26.2,56.4,17.4
E00133436,3.9,18.4,58.6,19.1
E00133437,14.6,39.6,34.7,11.1
E00133438,0,1.5,54.2,44.3
E00133439,5.9,19.8,42.8,31.6
E00133440,27.8,28.4,26.1,17.6
E00133441,11.6,49.3,27.5,11.6
E00133442,0,29.5,41.8,28.7
E00133443,1.3,27,36.2,35.5
E00133444,0.6,16.5,53,29.9
E00133446,5.2,32.4,43.3,19
E00133448,0.8,24.4,56.3,18.5
E00133449,32.3,28.5,34.6,4.6
E00133450,4.1,48.2,31.8,15.9
E00133451,4,43.5,45.2,7.3
E00133452,0,25.8,50.2,24
E00133454,6.5,31,51.6,11
E00133455,3.4,23.1,51.7,21.8
E00133456,0.9,30.4,42.6,26.1
E00133457,1.2,28.3,46.4,24.1
E00133458,3.3,20.9,44,31.9
E00133459,0.7,17,59.6,22.7
E00133460,4,21.2,46.4,28.5
E00133461,3.2,16.9,50,29.8
E00133462,6,26,38.7,29.3
E00133463,0,21.3,54.4,24.4
E00133487,0.8,17.5,62.7,19
E00133488,4.2,23.2,33.8,38.7
E00133489,3.4,18.6,45.8,32.2
E00133490,2.5,23.9,50.3,23.3
E00133491,1.7,23.3,50,25
E00133492,3.3,23.7,44.1,28.9
E00133493,1,32.8,36.9,29.2
E00133494,1.7,24,40.6,33.7
E00133495,1.4,27.7,54.7,16.2
E00133496,1.2,25.3,45.9,27.6
E00133497,1.7,20.2,36,42.1
E00133498,2.4,23.8,50,23.8
E00133499,1.6,23,46.8,28.6
E00133500,1.3,21.7,48.4,28.7
E00133501,16.7,22.2,54,7.1
E00133502,0.8,10,56.2,33.1
E00133503,4.9,22.1,41.7,31.3
E00133504,0.7,19.4,45.3,34.5
E00133505,1.8,17.9,46.4,33.9
E00133506,3.6,22.6,49.3,24.4
E00133507,1,40,48.6,10.5
E00133508,1.4,17.7,66,14.9
E00133509,1.3,19.4,50.3,29
E00133510,4,33.8,41.1,21.2
E00133511,0,10.8,55.8,33.3
E00133512,1.7,38.3,42.6,17.4
E00133513,3,13.3,48.9,34.8
E00133531,1.3,17.1,50,31.6
E00133534,2.3,13.3,46.1,38.3
E00133535,2.8,18.7,48.6,29.9
E00133907,4.8,26.4,32.8,36
E00133908,3.5,19.9,34.3,42.3
E00133909,10.7,34.8,30.9,23.6
E00133910,4,20,62.4,13.6
E00133913,10.2,8.7,44.9,36.2
E00133914,2.9,22.2,34.8,40.1
E00133915,0,2.8,33.8,63.4
E00133918,0,16.7,37,46.4
E00133921,0.7,37.2,44.6,17.6
E00133922,1.7,14,47.1,37.2
E00133923,1.4,16.5,48.9,33.1
E00169383,14.4,43.2,37.6,4.8
E00169384,1.1,9.2,47.1,42.5
E00169385,0.4,30,52.9,16.6
E00169386,3.6,35.7,41.1,19.6
E00169387,4.5,13.5,36,45.9
