geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00132009,10.7,21.4,67.9
E00132010,6.7,28.9,64.4
E00132014,6.6,28.7,64.8
E00132015,2.8,26.4,70.8
E00132016,4.9,22.3,72.9
E00132017,2.5,22.8,74.8
E00132018,2.3,28,69.7
E00132019,9.8,15.2,75
E00132020,7.5,23.6,68.8
E00133256,10.8,18.7,70.5
E00133258,2.5,17.4,80.2
E00133259,8.6,20.5,70.9
E00133260,0,28.6,71.4
E00133261,2.1,27.3,70.6
E00133262,3.8,19.2,76.9
E00133264,5.4,43.6,51
E00133265,5.3,26.7,67.9
E00133266,5.1,26.1,68.8
E00133267,2.2,23.9,73.9
E00133268,3.4,26.1,70.6
E00133269,6.2,17.9,75.9
E00133270,13.2,19.8,67
E00133271,1.9,24.1,74.1
E00133272,7.5,27.8,64.7
E00133273,11.1,17.8,71.1
E00133288,5.6,33.6,60.8
E00133289,6.4,31.2,62.4
E00133290,4.8,23.8,71.4
E00133291,6.9,15.4,77.7
E00133292,2.6,41.2,56.1
E00133293,7.9,34.3,57.9
E00133294,2.3,23.8,73.8
E00133305,4.9,17.5,77.7
E00133307,7.8,20.7,71.6
E00133316,5.6,15.5,78.9
E00133326,9,28.3,62.7
E00133329,2.1,31.5,66.4
E00133358,8.1,17.8,74.1
E00133359,5.8,27.5,66.7
E00133360,8.6,24.1,67.2
E00133361,5.2,23.1,71.6
E00133362,9.1,26.5,64.4
E00133363,4.7,23.5,71.8
E00133364,5.2,46.6,48.3
E00133365,8.3,24.1,67.6
E00133366,8,14.5,77.5
E00133367,3.4,28.4,68.1
E00133368,8.5,19.8,71.7
E00133369,5.1,35.7,59.2
E00133370,2.4,35,62.6
E00133371,2.6,26.1,71.3
E00133372,3.3,18.8,77.9
E00133373,5.1,25.9,69
E00133374,9.8,18,72.2
E00133376,1.4,32.4,66.2
E00133377,15.3,37.4,47.3
E00133378,22.4,25.9,51.7
E00133379,5.6,18.4,76
E00133380,10.1,21.9,68
E00133381,10.1,26.8,63.1
E00133382,4.5,58.9,36.6
E00133383,5.8,22.5,71.7
E00133384,9.9,42.5,47.5
E00133385,5,19.9,75.2
E00133386,2.7,40.6,56.7
E00133388,8.5,22.7,68.8
E00133389,8.9,23.4,67.7
E00133390,12.7,25.3,62
E00133391,10.9,11.7,77.3
E00133392,4.9,26.2,68.9
E00133393,3.4,24.6,72
E00133394,8.2,27.6,64.2
E00133395,4.8,25.4,69.8
E00133396,8.2,27.9,63.9
E00133397,13.2,18.4,68.4
E00133398,15.6,23.8,60.5
E00133399,7.9,28.6,63.5
E00133400,9.3,24.3,66.4
E00133401,14.1,37.8,48.1
E00133402,12.2,30.2,57.6
E00133403,14.4,31.4,54.1
E00133404,6.6,55.7,37.7
E00133405,14.5,24,61.5
E00133406,10.1,30.3,59.6
E00133407,9.8,32.9,57.2
E00133409,9.7,29.2,61.1
E00133410,4.2,37.2,58.6
E00133411,5.6,30.9,63.5
E00133412,5.3,31.6,63.2
E00133413,4.9,20.4,74.6
E00133414,7.4,22.8,69.9
E00133415,4.2,32.2,63.6
E00133416,10.9,25.5,63.5
E00133417,6.8,27.4,65.8
E00133418,6,28.4,65.5
E00133419,3.9,18.8,77.3
E00133420,6.1,30.4,63.5
E00133421,6.5,37,56.5
E00133422,6.4,73.6,20
E00133423,6.1,19.4,74.5
