geography_code,heating_type_3a-001,heating_type_3a-002
E00127023,0,100
E00127411,0,100
E00129625,1,99
E00129626,0.8,99.2
E00129709,0,100
E00129712,0,100
E00129713,0.8,99.2
E00129717,2.5,97.5
E00129718,0.7,99.3
E00129719,0.7,99.3
E00129720,1.8,98.2
E00129721,4.8,95.2
E00129723,0,100
E00129724,0.6,99.4
E00129725,1.5,98.5
E00129726,0,100
E00129727,3.3,96.7
E00129728,0,100
E00129729,1.2,98.8
E00129730,0,100
E00129731,0,100
E00129732,0,100
E00129733,1.8,98.2
E00129734,0.9,99.1
E00129840,0.5,99.5
E00129841,0,100
E00129842,0,100
E00129843,0,100
E00129844,1.6,98.4
E00129845,1.6,98.4
E00129848,1.8,98.2
E00129849,0.8,99.2
E00129852,0.5,99.5
E00129853,1.6,98.4
E00129854,1.1,98.9
E00129855,0.7,99.3
E00129856,1,99
E00129857,0,100
E00129859,2.7,97.3
E00129860,1.3,98.7
E00129863,0.8,99.2
E00129864,1.3,98.7
E00129865,0,100
E00170174,1.7,98.3
E00170180,0,100
E00185571,0,100
E00185579,1.5,98.5
E00185588,0,100
E00185601,1.5,98.5
E00185616,0.5,99.5
