geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00127023,2.1,26.6,36.2,35.1
E00127411,5.1,34.1,42.8,18.1
E00129625,8.7,49.5,32.2,9.6
E00129626,10.7,58.2,26.2,4.9
E00129709,17.2,30.5,41.4,10.9
E00129712,8.8,40.1,38,13.1
E00129713,4.9,39.3,36.9,18.9
E00129717,0.8,43.4,32,23.8
E00129718,5.6,24.5,36.4,33.6
E00129719,4.3,30.7,42.1,22.9
E00129720,8.4,40.4,42.2,9
E00129721,19,46,24.6,10.3
E00129723,9.4,42.4,33.8,14.4
E00129724,11.3,41.1,38.4,9.3
E00129725,7.4,58.1,25,9.6
E00129726,6.8,41.9,37.8,13.5
E00129727,5,21.7,48.3,25
E00129728,9.3,51.9,26.4,12.4
E00129729,17.8,48.3,19.5,14.4
E00129730,6,33.7,45.8,14.5
E00129731,14.9,69,13.8,2.3
E00129732,6.6,43.8,33.1,16.5
E00129733,5.3,43.3,34.5,17
E00129734,6.7,39,32.3,22
E00129840,5,34.8,38.5,21.7
E00129841,3.4,31.5,46.3,18.8
E00129842,7.6,42.7,33,16.8
E00129843,8.2,43.8,28.8,19.2
E00129844,3.1,32.5,38.7,25.7
E00129845,3.8,31.5,40.8,23.8
E00129848,27.2,47.5,21.6,3.7
E00129849,17.2,53.9,23.4,5.5
E00129852,15.5,54.6,22.2,7.7
E00129853,4.6,37.7,36.9,20.8
E00129854,10.2,54.5,28.3,7
E00129855,15,51,25.2,8.8
E00129856,7.1,48,26.3,18.7
E00129857,6.7,44.7,30.7,18
E00129859,19.8,40.5,26.1,13.5
E00129860,17.8,55.5,17.8,8.9
E00129863,21,41.2,26.1,11.8
E00129864,13.4,41.6,36.9,8.1
E00129865,12.4,52.2,30.1,5.3
E00170174,6.1,37.4,36.5,20
E00170180,6.1,29.6,41.7,22.6
E00185571,8,36,41.5,14.5
E00185579,9,43.2,32.2,15.6
E00185588,15.2,43.5,41.3,0
E00185601,10.8,29.2,38.5,21.5
E00185616,6.4,36.7,37.6,19.3
