geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00127023,97.9,2.1,0
E00127411,86.2,5.1,8.7
E00129625,89.7,10.3,0
E00129626,100,0,0
E00129709,96.1,3.9,0
E00129712,100,0,0
E00129713,100,0,0
E00129717,86,0.8,13.2
E00129718,97.9,0,2.1
E00129719,99.3,0.7,0
E00129720,80.2,5.4,14.4
E00129721,67.5,19.8,12.7
E00129723,96.4,3.6,0
E00129724,100,0,0
E00129725,97.8,2.2,0
E00129726,94,5.3,0.7
E00129727,98.3,1.7,0
E00129728,99.2,0.8,0
E00129729,42.8,0.6,56.6
E00129730,99.4,0.6,0
E00129731,28.2,10.6,61.2
E00129732,99.2,0.8,0
E00129733,98.2,1.2,0.6
E00129734,71.3,0.4,28.3
E00129840,92.3,0.5,7.2
E00129841,96.6,1.3,2
E00129842,95.2,0.5,4.3
E00129843,63.5,2.7,33.8
E00129844,68.3,1.1,30.7
E00129845,100,0,0
E00129848,59.3,40.7,0
E00129849,100,0,0
E00129852,51.3,0.5,48.2
E00129853,100,0,0
E00129854,84.7,0,15.3
E00129855,99.3,0.7,0
E00129856,82.9,0,17.1
E00129857,100,0,0
E00129859,88.3,11.7,0
E00129860,98.6,1.4,0
E00129863,100,0,0
E00129864,92,5.3,2.7
E00129865,89.9,9.2,0.9
E00170174,99.1,0.9,0
E00170180,99.1,0,0.9
E00185571,71.5,2,26.5
E00185579,98,2,0
E00185588,82.6,17.4,0
E00185601,90.8,6.2,3.1
E00185616,97.3,1.8,0.9
