areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00037597,13.5,41.7,7.6,34.5,2.7
E00037598,21.2,27.4,2.7,46,2.7
E00037643,7.3,37,2.8,51.9,0.9
E00055464,21.5,32.5,10.6,33.2,2.2
E00055465,11.8,38.7,3.4,45,1.3
E00055466,12,46.4,8.5,30.4,2.7
E00055467,29,42.1,5.6,21,2.4
E00055468,20.5,45.7,5.6,25.5,2.8
E00055470,9.9,48.3,7.2,32,2.7
E00055471,21.9,45.2,8.6,22.4,1.9
E00055473,21.5,43.9,7.9,26.6,0
E00055474,35.3,39.2,7.8,13.7,3.9
E00055476,38,29.2,13.1,15.3,4.4
E00055477,11.9,43.9,6.5,34.4,3.4
E00055479,20.4,44.4,8.8,22.2,4.2
E00055480,12,40.2,9.6,34.5,3.6
E00055482,14.4,52.3,7.2,26.1,0
E00055483,44.9,29.1,5.7,15.8,4.4
E00055484,22.2,43,5.8,25.6,3.4
E00055485,24.1,35.4,5.1,30.7,4.7
E00055487,26.8,41.6,7.9,21.1,2.6
E00055488,31.7,31.7,10.3,24,2.3
E00055489,23.8,47.1,4.5,21.3,3.3
E00055490,21,45.9,4.7,27.9,0.4
E00055491,26.6,37.3,4.8,29.9,1.5
E00055492,13,36.2,6.2,40.4,4.2
E00055493,9.7,35.1,7.3,46.4,1.6
E00055494,24.9,51,8.2,15.9,0
E00055495,26.3,40.3,9.1,21.4,2.9
E00055496,7.6,34.9,4.6,50.8,2.1
E00055497,11.3,43.2,8.6,37,0
E00055498,20.6,47.2,9.4,22.8,0
E00055499,8.9,35.1,3.5,51,1.5
E00055500,23.9,37.9,7.4,28.8,2.1
E00055501,14.4,39.2,6.7,36.6,3.1
E00055502,12.9,40.4,7.7,36.4,2.6
E00055503,12.2,26.3,7.3,50.7,3.4
E00055505,20.1,43.6,6.9,25.5,3.9
E00055506,35.3,41.2,11.8,11.8,0
E00055507,27.4,31.3,8,28.9,4.5
E00055984,11.5,38.9,7.6,39.3,2.7
E00055985,16.4,40.6,7,32.4,3.5
E00055986,24.2,30.7,8.7,34.7,1.8
E00055987,18.3,37.3,3.4,40.7,0.3
E00055988,12.8,42.6,5.9,35.6,3.2
E00055989,17.6,39.8,10.6,29.6,2.3
E00055990,27.3,30.4,8.8,31.4,2.1
E00055991,14.8,38.6,6.2,36.9,3.4
E00055992,23.6,32.4,8.4,32.4,3.2
