areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00037597,99.2,0.4,0.4
E00037598,96.1,2.3,1.6
E00037643,96.4,2.1,1.4
E00055464,99,0,1
E00055465,96.5,0.3,3.1
E00055466,91.7,0.8,7.5
E00055467,95.5,0.6,3.8
E00055468,97.9,0.8,1.3
E00055470,95,1.4,3.5
E00055471,92.2,0.8,7
E00055473,94.6,2.3,3.1
E00055474,92.5,2.3,5.2
E00055476,94.9,1.5,3.6
E00055477,95.5,0.3,4.2
E00055479,92.9,1.9,5.2
E00055480,93.6,1.1,5.3
E00055482,96.2,1.5,2.3
E00055483,90.2,2.6,7.2
E00055484,87.9,2.7,9.4
E00055485,90.2,1.7,8.1
E00055487,95.3,0,4.7
E00055488,98.3,0,1.7
E00055489,89.5,1.6,8.9
E00055490,97.3,0.7,2
E00055491,90.1,1.4,8.5
E00055492,95.7,1.6,2.7
E00055493,96.8,1.1,2.2
E00055494,92.7,1.3,5.9
E00055495,88.7,1.4,9.9
E00055496,95.5,2.1,2.4
E00055497,97,0.7,2.4
E00055498,96.8,1.6,1.6
E00055499,96.8,1.2,2
E00055500,95,1.3,3.7
E00055501,96,0.9,3.1
E00055502,99.7,0.3,0
E00055503,98.2,0,1.8
E00055505,95.3,0.7,4
E00055506,93.2,0.4,6.4
E00055507,95.4,0.5,4.1
E00055984,99.3,0,0.7
E00055985,97.4,2,0.7
E00055986,97.5,0.6,1.9
E00055987,95.8,2.2,2
E00055988,99.1,0.5,0.5
E00055989,98.5,0,1.5
E00055990,97.7,0,2.3
E00055991,98.5,1.2,0.3
E00055992,96.6,1,2.4
E00055993,97,2.1,0.9
E00055994,99.3,0.7,0
E00055995,95.9,2.3,1.8
E00055996,97.8,0,2.2
E00055997,97.7,0.3,1.9
E00055998,97.5,0.4,2.2
E00055999,97,1.2,1.8
E00056000,98.6,0.3,1.1
E00056001,96,3.2,0.7
E00056002,98.4,0.3,1.3
E00056003,97.1,0.4,2.5
E00056004,99,0.3,0.7
E00056005,99.4,0,0.6
E00056006,96.4,0.9,2.7
E00056008,98.7,0.9,0.4
E00056009,96.9,0.3,2.7
E00056010,97.1,0.2,2.7
E00056011,97.9,0.8,1.3
E00056012,98.7,0.3,1
E00056013,99.5,0,0.5
E00056014,99.6,0,0.4
E00056015,96.3,1.3,2.3
E00056016,98.9,0.6,0.6
E00056017,99,0,1
E00056018,97.3,1.2,1.6
E00056019,97.5,0.9,1.6
E00056020,97.6,0.7,1.7
E00056021,98,1,1
E00056022,98.4,0.3,1.3
E00056023,99.2,0.4,0.4
E00056024,98.5,0,1.5
E00056025,98.3,0,1.7
E00056026,98.1,0.8,1
E00056027,98.5,0.3,1.2
E00056028,93.2,3.9,2.8
E00056029,99,0,1
E00056030,97.2,1.7,1.1
E00056031,99,0.7,0.3
E00056032,97.4,1.1,1.5
E00056033,96.8,1.2,2
E00056034,99,1,0
E00056035,98.2,0,1.8
E00056036,97.2,1.2,1.6
E00056037,98.9,0.7,0.4
E00056038,99.3,0.4,0.4
E00056039,99.6,0,0.4
E00056040,99.4,0,0.6
E00056041,97.9,0.8,1.3
E00056042,97.5,0.6,1.9
E00056280,97.2,0.9,1.9
E00056325,95.8,1.4,2.8
E00056331,98.2,1.1,0.8
E00056353,97.4,2.6,0
E00056357,94.4,2,3.6
E00056358,97,0,3
E00056362,96.5,0.3,3.3
E00056380,90.6,2.4,7
E00056381,98.3,0.7,1
E00056382,97.2,0.9,1.8
E00056383,96.9,0,3.1
E00056384,99.1,0.3,0.6
E00056385,98.4,0.4,1.2
E00056386,97.2,0.9,1.9
E00056387,97.9,0,2.1
E00056389,95.7,0,4.3
E00056390,98.6,0.4,1.1
E00056391,97.1,1.6,1.3
E00056392,98.3,0.7,1
E00056394,99.1,0.2,0.7
E00056395,95.8,0.2,4
E00056396,96.5,1.8,1.8
E00056397,97.5,0.4,2.1
E00056398,97.6,0.5,1.9
E00056399,96.2,1.5,2.3
E00056400,99.1,0,0.9
E00056401,97.6,0.4,2
E00056402,96.5,0.9,2.7
E00056403,97.6,0.4,2
E00056404,96.6,1.5,1.9
E00056405,94.6,0.7,4.7
E00056406,97.2,0.4,2.4
E00056407,97.2,0.6,2.2
E00056408,100,0,0
E00056409,97.9,0.3,1.7
E00056410,97.6,0.4,2
E00056411,97.9,1,1
E00056412,96.5,0.6,2.9
E00056413,96.7,0,3.3
E00056414,99.2,0,0.8
E00056415,98.6,0,1.4
E00056416,97.3,0.3,2.3
E00056417,98.4,0,1.6
E00056418,96.7,0.7,2.6
E00056419,97.9,0.9,1.1
E00056420,96.9,0.8,2.4
E00056421,93.6,1.6,4.8
E00056422,96.5,0.4,3.2
E00056423,97.1,0.9,2
E00056424,96.1,0,3.9
E00056425,97.5,1.1,1.4
E00056426,97.6,1.2,1.2
E00056427,97.7,0.6,1.8
E00056428,97.3,0,2.7
E00056429,98.3,1,0.7
E00056430,99,0,1
E00056431,95.2,1.5,3.3
E00056432,95.1,1,3.9
E00060193,96.8,0.4,2.8
E00060195,97,0.8,2.1
E00168748,97.6,0.2,2.1
E00175535,97.1,0.6,2.3
E00175546,97.6,0.5,1.9
E00175547,96.6,0,3.4
E00175548,95,1.4,3.6
E00178670,98.3,0,1.7
E00178681,98.3,0.2,1.5
E00178706,99.4,0.6,0
E00178719,99.1,0.4,0.5
E00180032,99,0,1
E00180074,97.3,1.5,1.1
