areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00037597,82.4,12.5,5.1
E00037598,81.3,15.6,3.1
E00037643,91,6.4,2.6
E00055464,80.5,16.9,2.6
E00055465,79,14,7
E00055466,86,10,4.1
E00055467,76.5,16.4,7.1
E00055468,80.6,14,5.4
E00055470,87,9.1,3.9
E00055471,82,13.3,4.7
E00055473,79.1,15.5,5.4
E00055474,50.9,30.6,18.5
E00055476,41.1,40.4,18.4
E00055477,86.9,11.1,2
E00055479,77.2,15.1,7.7
E00055480,83.5,12.9,3.6
E00055482,81.2,14.9,3.8
E00055483,63.9,22.2,13.9
E00055484,78.5,17.8,3.7
E00055485,80.8,14.3,5
E00055487,73.7,14.4,11.9
E00055488,76.6,15.4,8
E00055489,73.6,17.5,8.9
E00055490,80.3,14.4,5.4
E00055491,78.8,13.2,8
E00055492,82.4,12.5,5.1
E00055493,82.9,12.1,5
E00055494,64.1,29.9,5.9
E00055495,79,14.5,6.5
E00055496,84.5,13.1,2.5
E00055497,84,11.9,4.1
E00055498,82.5,15.1,2.4
E00055499,83.1,12.9,4
E00055500,75.7,16.6,7.6
E00055501,79.6,13.7,6.6
E00055502,82.7,9.3,8
E00055503,82.3,14.6,3.1
E00055505,74,18.9,7.1
E00055506,74.9,15.3,9.8
E00055507,71.6,20.2,8.3
E00055984,86.5,10.6,2.9
E00055985,82.2,12.8,4.9
E00055986,70.8,22.4,6.8
E00055987,86.6,10.9,2.5
E00055988,84.7,9.7,5.6
E00055989,76.8,13.6,9.6
E00055990,68,21,11
E00055991,81.7,12.8,5.5
E00055992,78.8,15.1,6
E00055993,88.5,8.2,3.3
E00055994,86.1,11.1,2.9
E00055995,86.6,9.9,3.4
E00055996,87.2,11.3,1.6
E00055997,79.1,16.4,4.5
E00055998,82.1,12.9,5
E00055999,84.6,10.7,4.7
E00056000,78.2,16.9,4.8
E00056001,80.6,15.1,4.3
E00056002,88.1,9.3,2.6
E00056003,88.7,8.1,3.3
E00056004,84.5,10.9,4.6
E00056005,86.8,11.6,1.6
E00056006,78.9,14.7,6.4
E00056008,81.1,12.3,6.6
E00056009,88.5,8.8,2.7
E00056010,81.5,13.3,5.1
E00056011,85.4,10.8,3.8
E00056012,86.2,10.5,3.3
E00056013,82.9,11.8,5.2
E00056014,72.8,19,8.2
E00056015,87,11,2
E00056016,86,9.8,4.2
E00056017,44.7,27.2,28.2
E00056018,87,9.5,3.6
E00056019,83.8,9.6,6.6
E00056020,79.5,15.6,4.9
E00056021,74,15.8,10.3
E00056022,90.4,6.1,3.5
E00056023,80.7,13.4,5.9
E00056024,87.6,10.4,2
E00056025,83.7,10.7,5.6
E00056026,85.8,10.4,3.8
E00056027,85.5,11.5,3
E00056028,86,9.8,4.2
E00056029,69.7,21.7,8.7
E00056030,89.9,7.9,2.2
E00056031,86.2,10.5,3.3
E00056032,86.5,9.9,3.6
E00056033,88.4,7.6,4
E00056034,90.9,7.4,1.6
E00056035,90.1,8.3,1.6
E00056036,87.3,9.9,2.8
E00056037,90.3,7.9,1.8
E00056038,86.1,10.6,3.3
E00056039,77.2,16,6.8
E00056040,91.5,7,1.6
E00056041,92.1,6.3,1.7
E00056042,88.1,9.4,2.5
E00056280,87.9,6.5,5.6
E00056325,90.2,8.1,1.8
E00056331,86.1,11.2,2.7
E00056353,90,7.7,2.3
E00056357,84.6,12.1,3.3
E00056358,81.4,15.9,2.7
E00056362,89.3,8.5,2.2
E00056380,90.5,9,0.5
E00056381,85,11.1,3.9
E00056382,86.9,10.7,2.4
E00056383,79.4,14.1,6.6
E00056384,87.7,10.5,1.9
E00056385,69.5,22.8,7.7
E00056386,83.6,13.5,2.8
E00056387,82.1,14.6,3.3
E00056389,72,20.6,7.4
E00056390,80.9,13.1,6
E00056391,87.8,9.1,3.1
E00056392,86.5,10.8,2.7
E00056394,88.6,9,2.4
E00056395,77.5,13.1,9.4
E00056396,84.6,11.4,4
E00056397,90.1,7.2,2.6
E00056398,75.2,12.4,12.4
E00056399,82.1,13.2,4.7
E00056400,87,11.1,1.9
E00056401,82.6,15,2.4
E00056402,72.6,19,8.4
E00056403,83.3,11.9,4.8
E00056404,85,9.8,5.3
E00056405,77.3,15.2,7.6
E00056406,84.3,11.8,3.9
E00056407,79.2,13.3,7.5
E00056408,77.6,19.4,3
E00056409,84.7,12.2,3.1
E00056410,83.6,14.4,2
E00056411,89,8.1,2.9
E00056412,88.3,9.7,1.9
E00056413,85.8,9.8,4.5
E00056414,87.7,8.2,4.1
E00056415,88.4,9.7,1.9
E00056416,87.7,9.9,2.3
E00056417,84.7,11.2,4
E00056418,74.2,18.2,7.6
E00056419,88,9.4,2.5
E00056420,83.5,10.2,6.3
E00056421,83.7,13.4,2.9
E00056422,86.5,9.6,3.9
E00056423,88,7.4,4.6
E00056424,66.8,23.2,10
E00056425,85.1,12.8,2.1
E00056426,86.8,9.7,3.5
E00056427,88.8,8.5,2.6
E00056428,82.9,14.4,2.7
E00056429,81,14.3,4.7
E00056430,89.5,8,2.4
E00056431,88.2,7,4.8
E00056432,88.2,6.9,4.9
E00060193,73.3,21,5.7
E00060195,78.4,17.8,3.8
E00168748,73,19.5,7.5
E00175535,94.5,4.2,1.3
E00175546,84.1,13.5,2.4
E00175547,92.7,5.7,1.7
E00175548,93.6,6.4,0
E00178670,90.1,9.3,0.5
E00178681,88.1,9,2.9
E00178706,80.5,11,8.4
E00178719,90.5,7.3,2.2
E00180032,94,4.5,1.5
E00180074,81.3,12.5,6.3
