areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00037597,97.6,2.4,0,0,0
E00037598,96.1,3.9,0,0,0
E00037643,96.7,3.3,0,0,0
E00055464,97.1,2.5,0,0,0.3
E00055465,90.9,7,1.8,0.4,0
E00055466,87.8,6.7,2.9,1.2,1.4
E00055467,90.4,7.7,0.3,0.3,1.3
E00055468,94.8,4.1,0,0.8,0.3
E00055470,92.8,4.9,1,0.4,0.8
E00055471,91,3.5,3.5,2,0
E00055473,96.2,1.9,1.5,0.4,0
E00055474,88.4,9.8,1.2,0,0.6
E00055476,91.2,6.6,0,1.5,0.7
E00055477,93.2,5.1,0.3,0.6,0.8
E00055479,94.4,3,1.1,1.5,0
E00055480,91.8,7.5,0.4,0.4,0
E00055482,95,5,0,0,0
E00055483,84,10.3,4.1,0.5,1
E00055484,85.9,11.4,2,0.7,0
E00055485,82.3,11.9,4.1,1.7,0
E00055487,92.4,7.6,0,0,0
E00055488,92.7,7.3,0,0,0
E00055489,80.6,13.3,1.6,2.9,1.6
E00055490,96,2.7,1.3,0,0
E00055491,85.7,7.4,2.8,3.3,0.8
E00055492,92.4,5.4,1.4,0.8,0
E00055493,96.8,2.5,0.4,0,0.4
E00055494,88.8,5.6,3,1.3,1.3
E00055495,84.2,11.3,0.8,3.7,0
E00055496,94,4.9,0,1.1,0
E00055497,95.9,3.4,0,0.7,0
E00055498,89.8,7.9,1.6,0.8,0
E00055499,95.2,4.8,0,0,0
E00055500,92.6,6,0.3,0,1
E00055501,97.3,2.7,0,0,0
E00055502,97.4,1.9,0.6,0,0
E00055503,96,2.7,0,0,1.3
E00055505,94.3,5.7,0,0,0
E00055506,89.1,9.2,0.8,0.8,0
E00055507,91.7,6.4,1.8,0,0
E00055984,98.4,1.6,0,0,0
E00055985,97,2.6,0.3,0,0
E00055986,96,4,0,0,0
E00055987,96.9,1.9,0.6,0.3,0.3
E00055988,97.5,2.3,0.2,0,0
E00055989,98.5,1.5,0,0,0
E00055990,96.8,1.8,0.5,0.5,0.5
E00055991,98.5,1.2,0.3,0,0
E00055992,96.9,1,0.7,0.7,0.7
E00055993,97.3,2.1,0.3,0,0.3
E00055994,98.2,1.4,0,0,0.4
E00055995,98.4,1,0.3,0.3,0
E00055996,98.4,1.3,0,0.3,0
E00055997,96.8,1.9,1.3,0,0
E00055998,97.1,2.2,0,0.4,0.4
E00055999,97,2.1,0.3,0.3,0.3
E00056000,99.4,0,0.3,0.3,0
E00056001,100,0,0,0,0
E00056002,97.7,2.1,0,0,0.3
E00056003,96,2.5,1.3,0.2,0
E00056004,99,1,0,0,0
E00056005,98.4,1.3,0,0,0.3
E00056006,96.6,2.1,1.2,0,0
E00056008,97.8,0.9,0,1.3,0
E00056009,95.3,4.4,0,0.3,0
E00056010,95.3,2.9,1,0.8,0
E00056011,94.8,2.3,1,0.8,1
E00056012,96.4,3.6,0,0,0
E00056013,98.7,0.8,0.5,0,0
E00056014,98.5,1.5,0,0,0
E00056015,96,2.3,0.3,0.7,0.7
E00056016,98.3,1.7,0,0,0
E00056017,97.6,2.4,0,0,0
E00056018,96.8,2.4,0.8,0,0
E00056019,97.1,2.3,0.5,0,0
E00056020,96.9,2.1,1,0,0
E00056021,97.3,2.7,0,0,0
E00056022,97.6,2.1,0.3,0,0
E00056023,99.2,0.4,0.4,0,0
E00056024,97.5,1,1.5,0,0
E00056025,96.1,3,0.9,0,0
E00056026,97.3,2.3,0.4,0,0
E00056027,97,3,0,0,0
E00056028,96.1,1.7,1.1,0,1.1
E00056029,98.3,1.7,0,0,0
E00056030,98.1,1.6,0.3,0,0
E00056031,96.4,2.3,0,1.3,0
E00056032,99.6,0.4,0,0,0
E00056033,97.2,1.2,0.4,0,1.2
E00056034,97.4,2.6,0,0,0
E00056035,97.9,1.6,0.5,0,0
E00056036,95.3,3.7,0.9,0,0
E00056037,98.6,1.1,0.4,0,0
E00056038,97.1,2.9,0,0,0
E00056039,98,1.6,0,0.4,0
E00056040,97.8,2.2,0,0,0
E00056041,96.2,3.3,0.4,0,0
E00056042,96.6,3.1,0.3,0,0
E00056280,96.3,3.7,0,0,0
E00056325,97.5,2.5,0,0,0
E00056331,96.3,3.7,0,0,0
E00056353,98,2,0,0,0
E00056357,95.4,2.3,0.3,0.7,1.3
E00056358,97,1.8,1.2,0,0
E00056362,95.9,3.5,0.3,0,0.3
E00056380,88.4,3.6,1.7,1.6,4.7
E00056381,96.4,3.2,0.5,0,0
E00056382,96,3.1,0.3,0,0.6
E00056383,97.5,1.9,0.3,0.3,0
E00056384,95.7,4,0.3,0,0
E00056385,97.1,2,0.4,0,0.4
E00056386,96.9,2.8,0.3,0,0
E00056387,97,2.4,0.3,0,0.3
E00056389,93.8,2.3,1.6,2.3,0
E00056390,94.7,5.3,0,0,0
E00056391,95.3,4.7,0,0,0
E00056392,96.6,2.4,0.7,0.3,0
E00056394,96.5,3,0,0.4,0.2
E00056395,92.1,4.3,1.2,0.8,1.6
E00056396,95.5,2.5,0,0,2
E00056397,97.2,2.5,0.4,0,0
E00056398,96.2,3.3,0,0.5,0
E00056399,93.5,5,0.6,0.3,0.6
E00056400,96.9,2.8,0.3,0,0
E00056401,96,1.2,2,0,0.8
E00056402,97.3,1.3,0.9,0.4,0
E00056403,96.8,1.6,1.2,0,0.4
E00056404,95.5,3,1.5,0,0
E00056405,90.9,9.1,0,0,0
E00056406,95.3,2.4,0.8,1.2,0.4
E00056407,96.8,2,1,0.2,0
E00056408,97.4,2.6,0,0,0
E00056409,97.6,2.1,0,0.3,0
E00056410,96.8,2.8,0.4,0,0
E00056411,97.4,2.6,0,0,0
E00056412,93.5,4.5,0.6,0.6,0.6
E00056413,94.7,4.9,0,0,0.4
E00056414,98.7,0.8,0.3,0,0.3
E00056415,95.2,4.8,0,0,0
E00056416,96.7,2.7,0.3,0,0.3
E00056417,96.4,3.6,0,0,0
E00056418,96.4,2.3,0,0.3,1
E00056419,95.9,3.9,0.2,0,0
E00056420,97.3,2.7,0,0,0
E00056421,96.5,3.5,0,0,0
E00056422,96.4,3.6,0,0,0
E00056423,95.4,4,0.3,0.3,0
E00056424,98.2,1.4,0.4,0,0
E00056425,98.2,1.4,0.4,0,0
E00056426,98,1.2,0.3,0.3,0.3
E00056427,98.5,1.5,0,0,0
E00056428,97.6,1.8,0,0.6,0
E00056429,98.3,1.3,0.3,0,0
E00056430,99.3,0.7,0,0,0
E00056431,94.4,2.6,2.6,0.4,0
E00056432,95.1,3.9,1,0,0
E00060193,96.4,3.6,0,0,0
E00060195,96.2,2.5,0.4,0.8,0
