areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00037597,10.2,16.9,49.2,23.7
E00037598,15.6,17.2,57.8,9.4
E00037643,8.6,16.2,55.4,19.8
E00055464,11.9,19.8,58.7,9.5
E00055465,12,20.5,54.7,12.8
E00055466,6.4,24.2,61.5,7.9
E00055467,9.6,21.6,64,4.8
E00055468,10.6,20.6,58.9,10
E00055470,5.7,20.2,67.2,6.9
E00055471,8,22.4,60.8,8.8
E00055473,12.6,20.2,60.5,6.7
E00055474,0,26.5,65.3,8.2
E00055476,18.5,22.2,51.9,7.4
E00055477,8.1,17.8,65.4,8.6
E00055479,4.8,24.6,66.7,4
E00055480,9,15.9,66.9,8.3
E00055482,3.8,18.3,72.5,5.3
E00055483,12.9,21,64.5,1.6
E00055484,6.9,27.6,57.8,7.8
E00055485,10.6,28.9,56.3,4.2
E00055487,4.7,29,66.4,0
E00055488,11.8,20.6,52,15.7
E00055489,6.7,21.6,67.2,4.5
E00055490,6.7,23,65.2,5.2
E00055491,5.8,23.4,64.3,6.5
E00055492,12.2,18.6,64.7,4.5
E00055493,12,20.5,55.6,12
E00055494,5,13,78,4
E00055495,6.7,24.2,65.8,3.3
E00055496,14.5,28.2,44.5,12.7
E00055497,1.9,27.8,63.9,6.3
E00055498,11.8,31.8,49.1,7.3
E00055499,9.8,23.9,55.4,10.9
E00055500,9,17.2,68,5.7
E00055501,9.7,21.2,58.4,10.6
E00055502,10,23.6,54.3,12.1
E00055503,13.5,15.7,53.9,16.9
E00055505,10.9,17.4,58.7,13
E00055506,11.7,28.7,56.4,3.2
E00055507,7.5,16.3,66.3,10
E00055984,8,16,60.7,15.3
E00055985,7.9,17.3,64.7,10.1
E00055986,9.5,20.3,54.4,15.8
E00055987,9.3,19.3,65.2,6.2
E00055988,9.1,15.2,60,15.7
E00055989,15.2,17.9,55.4,11.6
E00055990,5.3,12,66.7,16
E00055991,5.4,19.6,67.6,7.4
E00055992,9.3,19.5,57.6,13.6
E00055993,8.6,22.9,60,8.6
E00055994,8.3,16.7,61.1,13.9
E00055995,8.5,14.1,67.3,10.1
E00055996,13.6,18.9,60.4,7.1
E00055997,12.5,13.7,63.7,10.1
E00055998,13.3,22.7,60.9,3.1
E00055999,10.9,17.9,59.8,11.4
E00056000,7.4,20.7,62.2,9.6
E00056001,14.4,19.2,53.8,12.5
E00056002,10.6,23.4,53.7,12.2
E00056003,10.8,16.1,53.1,19.9
E00056004,9,24.4,50,16.7
E00056005,12.7,18.4,60.1,8.9
E00056006,9.4,19.5,60.4,10.7
E00056008,8.3,19.3,64.2,8.3
E00056009,7,18.7,62.6,11.7
E00056010,8.1,17.9,63,11.1
E00056011,3.5,14.7,65,16.8
E00056012,6.9,18.8,68.1,6.3
E00056013,11.3,16.9,56.9,15
E00056014,11.1,20.5,57.3,11.1
E00056015,10.8,17.5,60.2,11.4
E00056016,6.7,22.7,60.7,9.8
E00056017,6.8,20.5,59.1,13.6
E00056018,14.6,13.9,51.4,20.1
E00056019,9.8,14.3,62.8,13.2
E00056020,6.1,24.4,50,19.5
E00056021,10.9,12.4,63.6,13.2
E00056022,9.7,15,63.1,12.1
E00056023,4.2,16.7,76,3.1
E00056024,19.7,16.4,55.7,8.2
E00056025,10,25,53.3,11.7
E00056026,4.2,18.6,62.4,14.8
E00056027,6.8,19.3,64,9.9
E00056028,12.7,12,59.5,15.8
E00056029,13.7,19.7,52.1,14.5
E00056030,9.2,20,58.9,11.9
E00056031,13.4,16.2,55.6,14.8
E00056032,16.9,13.1,58.5,11.5
E00056033,13.5,18,48.9,19.5
E00056034,7.8,21,55.1,16.2
E00056035,7.8,25.3,59,7.8
E00056036,9,16.3,57.9,16.9
E00056037,6.4,21.7,59.2,12.7
E00056038,5.8,24,52.9,17.4
E00056039,12.7,19.1,59.1,9.1
E00056040,11.5,20.8,58.5,9.3
E00056041,9.4,17.4,51.4,21.7
E00056042,17.4,19.7,52.3,10.6
E00056280,12.5,8.3,56.3,22.9
E00056325,12.8,18.9,58.1,10.1
E00056331,9.9,16.4,59.6,14
E00056353,12.2,18.4,58.5,10.9
E00056357,14.3,14.3,53.2,18.2
E00056358,11,11,64.5,13.4
E00056362,11.7,21.8,51.8,14.7
E00056380,50.3,19.1,24.8,5.7
E00056381,7.1,14.3,61,17.6
E00056382,12.6,19.2,55.6,12.6
E00056383,14.5,19.3,52.4,13.8
E00056384,10.3,20.6,55.1,14
E00056385,5.6,19.4,63,12
E00056386,12.1,19.4,51.5,17
E00056387,8.5,16.4,61.8,13.3
E00056389,11.8,20.2,60.5,7.6
E00056390,8.5,23.3,50.4,17.8
E00056391,7.6,22.3,58.2,12
E00056392,13.3,17.8,54.8,14.1
E00056394,10.3,21,52.3,16.5
E00056395,7.6,18.6,67.3,6.5
E00056396,8.2,19.1,62.4,10.3
E00056397,6.9,18.6,59.7,14.8
E00056398,13.2,21.1,57.9,7.9
E00056399,6,21.7,65.2,7.1
E00056400,16.4,21.1,42.1,20.4
E00056401,10,26.7,56.7,6.7
E00056402,10.5,14.7,56.8,17.9
E00056403,7.3,19.5,65,8.1
E00056404,8.8,19.1,59.6,12.5
E00056405,6.6,27,58.4,8
E00056406,16,13.6,60.8,9.6
E00056407,5.7,18.9,64,11.4
E00056408,7.6,19.3,64.7,8.4
E00056409,4.5,21.2,63.6,10.6
E00056410,6.7,16.7,67.5,9.2
E00056411,17,19.6,50,13.4
E00056412,12.1,14.3,60,13.6
E00056413,11,20.2,57.8,11
E00056414,14.4,14.9,53.8,16.9
E00056415,12,21.3,58.7,8
E00056416,13.8,28.5,43.1,14.6
E00056417,6.6,25.4,58.2,9.8
E00056418,10.2,23.7,48.3,17.8
E00056419,10.5,28.1,51.4,10
