areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037597,0.9,9.6,43.9,45.6
E00037598,0,20.3,37.3,42.4
E00037643,1.4,12,14.8,71.8
E00055464,0.8,17.8,51.7,29.7
E00055465,9.8,31.1,16.7,42.4
E00055466,3,31.2,45.5,20.3
E00055467,2.9,35.5,58.7,2.9
E00055468,2.7,34.2,42.3,20.8
E00055470,1.4,16.3,56.7,25.5
E00055471,4.9,60.2,29.3,5.7
E00055473,0.9,54.3,37.9,6.9
E00055474,63.9,8.3,26.9,0.9
E00055476,80.2,9,8.1,2.7
E00055477,2.6,28.3,51.3,17.8
E00055479,2.5,44.3,43.4,9.8
E00055480,0,17.7,51.6,30.6
E00055482,0.9,19,72.4,7.8
E00055483,44.3,41.2,11.3,3.1
E00055484,13.9,35.7,45.2,5.2
E00055485,0,0.8,68,31.1
E00055487,10.4,51.9,34.9,2.8
E00055488,2,39.9,43.9,14.2
E00055489,16.4,18.7,61.2,3.7
E00055490,3.2,54.4,32,10.4
E00055491,2.2,13.7,77,7.2
E00055492,2.4,40.2,37.2,20.1
E00055493,0,17.3,43.6,39.1
E00055494,11.4,33.3,50,5.3
E00055495,0.8,17.2,77,4.9
E00055496,1.6,15,27.6,55.9
E00055497,0,25.8,65.2,9.1
E00055498,5.4,39.6,48.6,6.3
E00055499,0.9,15.5,27.3,56.4
E00055500,15.4,30.1,47.6,7
E00055501,29.1,38.6,26,6.3
E00055502,2.2,27.7,27.7,42.3
E00055503,2.6,35.7,31.3,30.4
E00055505,5.3,21.8,58.6,14.3
E00055506,6,47.4,43.1,3.4
E00055507,19.4,42.7,24.2,13.7
E00055984,7.8,16.3,34.9,41.1
E00055985,0,5.5,57,37.5
E00055986,4.9,41.3,42.7,11.2
E00055987,2.2,26.1,37.3,34.3
E00055988,5.4,28.6,39.4,26.6
E00055989,9.6,28.1,49.1,13.2
E00055990,25.6,31.4,17.4,25.6
E00055991,2,32.7,43.1,22.2
E00055992,0.5,17.5,36.9,45.1
E00055993,6.1,23.7,30.5,39.7
E00055994,1.5,34.6,41.5,22.3
E00055995,3.6,28,33.3,35.1
E00055996,8.6,32.9,42.8,15.8
E00055997,8.4,35.1,34.4,22.1
E00055998,20,11.3,53.9,14.8
E00055999,2.6,30.3,40.8,26.3
E00056000,5.4,9.5,58.1,27
E00056001,5.9,28.9,42.2,23
E00056002,3.7,21.5,43.6,31.3
E00056003,2.8,25,36.6,35.6
E00056004,2.9,16.8,29.9,50.4
E00056005,0.8,23.7,39.7,35.9
E00056006,3.4,22.8,44.1,29.7
E00056008,3.2,29.8,54.3,12.8
E00056009,4.3,14.8,47,33.9
E00056010,5.9,29.2,29.7,35.1
E00056011,0,11.8,49.1,39.1
E00056012,0.8,43,41.3,14.9
E00056013,1.9,22.6,25.2,50.3
E00056014,16.5,40.2,32.3,11
E00056015,14.7,40.4,35.3,9.6
E00056016,1.3,25,51.3,22.4
E00056017,40.2,42.4,10.6,6.8
E00056018,4.9,22.3,33,39.8
E00056019,1.9,22.8,31.6,43.7
E00056020,0.7,20.1,35.4,43.8
E00056021,8.8,38,44.5,8.8
E00056022,3,24.1,31.3,41.6
E00056023,0,19,66.4,14.7
E00056024,4.7,48.2,21.2,25.9
E00056025,0,10.9,60.9,28.3
E00056026,3.4,33,37.9,25.6
E00056027,1.3,13.7,53.6,31.4
E00056028,1.4,16.4,29.5,52.7
E00056029,9.9,38,37.3,14.8
E00056030,3.2,12.8,49.4,34.6
E00056031,1.5,20.7,45.9,31.9
E00056032,0.8,25.6,33.1,40.5
E00056033,0.9,17,47.2,34.9
E00056034,0,13.9,19.1,67
E00056035,0,13.9,62.8,23.4
E00056036,4.9,27.5,37.3,30.3
E00056037,2.4,29.9,50.4,17.3
E00056038,2.6,21.7,44.3,31.3
E00056039,9.7,26.6,47.6,16.1
E00056040,1.8,3.5,61.4,33.3
E00056041,0,2.6,10.3,87.2
E00056042,0,11.9,49.6,38.5
E00056280,4.7,27.9,34.9,32.6
E00056325,11.6,31.8,32.6,24
E00056331,2.4,15.9,31.7,50
E00056353,5.7,16.4,43.4,34.6
E00056357,2.3,20.8,35.4,41.5
E00056358,12.6,41.1,26.3,20
E00056362,5.9,31.4,32.5,30.2
E00056380,0,6.5,45.7,47.8
E00056381,16.7,34.4,23,25.8
E00056382,1.4,14.3,34.3,50
E00056383,8,25.5,32.1,34.3
E00056384,1.4,13.5,40.4,44.7
E00056385,10.5,24.8,56.2,8.6
E00056386,4.3,30.7,26.4,38.6
E00056387,3.7,24.3,52.9,19.1
E00056389,10,32.3,41.5,16.2
E00056390,6.5,18.5,46.8,28.2
E00056391,2.9,26.6,42.2,28.3
E00056392,1.6,16.7,38.9,42.9
E00056394,2.9,10,42.6,44.5
E00056395,4.7,30.7,37,27.6
E00056396,5.2,22,20.8,52
E00056397,4.7,16.3,39.1,39.9
E00056398,37.7,49.1,6.6,6.6
E00056399,0,30.5,53.9,15.6
E00056400,2.3,11.7,39.8,46.1
E00056401,1.7,31.9,38.7,27.7
E00056402,3.6,41.4,49.5,5.4
E00056403,7.8,32.8,47.4,12.1
E00056404,0.8,22,62.7,14.4
E00056405,2.6,43,47.4,7
E00056406,0.9,35,37.6,26.5
E00056407,14,22,47,17
E00056408,2.4,10.3,65.9,21.4
E00056409,0.8,11.6,53.7,33.9
E00056410,1.7,38.5,39.3,20.5
E00056411,3.7,20.5,37.9,37.9
E00056412,9.4,24.6,31.9,34.1
E00056413,9.1,35.5,28.1,27.3
E00056414,12.8,15.5,36.4,35.3
E00056415,4.1,25.5,55.1,15.3
E00056416,0,15.3,36.6,48.1
E00056417,1,12.9,67.3,18.8
E00056418,3.3,35.8,48.3,12.5
E00056419,4.1,20.3,28.5,47.1
E00056420,3.4,31.9,53.8,10.9
E00056421,4.5,25.4,41,29.1
E00056422,11.9,34.1,23.8,30.2
E00056423,2.2,8.8,43.1,46
E00056424,34.3,22.9,35,7.9
E00056425,3.3,18.7,49.6,28.5
E00056426,0.7,11.2,49.3,38.8
E00056427,2.1,21.4,32.9,43.6
E00056428,2.9,11.8,54.4,30.9
E00056429,1.5,16.8,35.1,46.6
E00056430,0.8,11.6,34.7,52.9
E00056431,5.1,20.3,36.4,38.1
E00056432,2.5,14.8,42,40.7
E00060193,9.8,39.8,42.9,7.5
E00060195,4.3,37.4,50.4,7.8
E00168748,0.9,11.3,47.2,40.6
E00175535,1,4,30,65
E00175546,4.9,33.3,51,10.8
E00175547,1,9.3,27.8,61.9
E00175548,2.1,9.3,19.6,69.1
E00178670,5.8,26.1,43.5,24.6
E00178681,2.4,28.6,32,36.9
E00178706,0,28.6,39.7,31.7
E00178719,0,12.6,32,55.3
E00180032,1.4,13.5,31.1,54.1
E00180074,0.4,27.3,43.3,29
