geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00043747,98.1,0,0.6,1.2
E00043750,94.9,0,5.1,0
E00043752,79.5,0.3,20.2,0
E00043757,93.7,0,6.3,0
E00043768,90.3,0.3,9.1,0.3
E00043770,87.4,1,11.3,0.3
E00043771,96.7,0.6,2.5,0.3
E00043772,88.7,0,10.6,0.7
E00043773,93.9,0,6.1,0
E00043779,93.6,0.3,5.4,0.7
E00043780,93.4,0,6.6,0
E00043784,96.7,0,2.9,0.4
E00043785,99.6,0,0.4,0
E00043787,95.2,0,4.1,0.7
E00043788,96.1,0.4,3.5,0
E00043789,92.9,0,6.5,0.6
E00043790,95.3,0,4.4,0.3
E00043791,94,0,6,0
E00043792,95.9,0,4.1,0
E00043793,95.5,0,4.5,0
E00043794,90.3,0,9.7,0
E00043796,96.4,0,3.6,0
E00043827,92,0,6.9,1.1
E00043828,94.2,0,5.8,0
E00043830,94.6,0,5.4,0
E00043833,98.8,0,1.2,0
E00043834,95,0,5,0
E00043843,95.2,0,4.8,0
E00043846,97.8,0.4,1.8,0
E00043847,96.6,0.3,3.1,0
E00043848,96,0,4,0
E00043849,95.7,0,3.4,0.9
E00043850,93.5,0.7,5.1,0.7
E00043851,91.3,0,8.7,0
E00044089,94.5,0,5.5,0
E00044090,91.5,0,8.1,0.4
E00044091,94.8,0.3,4.9,0
E00044092,89.4,0,10.1,0.5
E00044093,96.6,0.3,3.1,0
E00044094,94.8,0.3,4.9,0
E00044095,98.1,0,1.9,0
E00044096,97.6,0.5,1.9,0
E00044097,90.9,0,9.1,0
E00044098,94.7,0,5.3,0
E00044099,98.7,0,0.9,0.4
E00044100,92.8,0,5.4,1.8
E00044101,92.3,0,6.3,1.4
E00044102,95.8,0,4.2,0
E00044103,70.1,0,29.9,0
E00044104,97.9,0,2.1,0
E00044105,88.3,0,11.2,0.5
E00044106,90.7,0.3,8.9,0
E00044109,96,0,4,0
E00044111,94.4,0,5.6,0
E00044112,97,0,2.6,0.4
E00044113,95.8,0,4.2,0
E00044176,94.2,1.2,4.7,0
E00044178,95.4,0,4.6,0
E00044179,91,0,9,0
E00044180,92,0,5.3,2.7
E00044181,83.9,1.6,10.9,3.6
E00044182,89.6,0,9.6,0.8
E00044183,92.3,0,7.7,0
E00044187,81.9,0.4,12.6,5.2
E00044188,90,0,10,0
E00044190,81.2,0.7,16.2,1.8
E00044193,86.7,0.3,10.5,2.4
E00044194,89.6,0,7.2,3.2
E00044195,95.9,0,4.1,0
E00044196,93.6,0,5.3,1.1
E00044198,83.3,0.4,14.4,1.9
E00044199,91.9,0,8.1,0
E00044201,92.6,0.3,6.6,0.6
E00044202,94.9,0,4.5,0.7
E00044204,63,1.4,31.5,4
E00044205,86.6,0.6,8.4,4.4
E00044206,81.4,1,14.1,3.5
E00044207,79.8,0.3,13.4,6.5
E00044208,90.3,2.2,6.3,1.3
E00044209,90.1,0,7.8,2
E00044210,94.1,0.3,5.6,0
E00044211,89.9,0,8.2,1.9
E00044212,94.5,0,5.5,0
E00044213,93.5,0,6.5,0
E00044214,96.2,0.3,3.5,0
E00044216,90.3,0,9.7,0
E00044217,95.7,0,4.3,0
E00044218,93.3,0.3,3.7,2.7
E00044219,94.1,0,5.9,0
E00044220,94.5,0,5.1,0.4
E00044221,96.4,0,3.6,0
E00044222,97.4,0,2.4,0.2
E00044224,95.8,0,3.5,0.7
E00044226,93.2,1.1,4.1,1.6
E00044227,91.8,0.4,7.4,0.4
E00044228,91.9,0,8.1,0
E00044230,92.4,1.2,6.4,0
E00044231,89.9,0,10.1,0
E00044232,92.5,0,6,1.5
E00044233,92.6,0,7,0.4
E00044234,92.2,0.8,7,0
E00044235,90,1.3,8,0.7
E00044236,91,0.8,7.1,1.1
E00044237,94.1,0,5.9,0
E00044238,92.3,0,7.3,0.4
E00044239,95.8,0,4.2,0
E00044240,93.6,0,6.4,0
E00044241,86.5,0,12.5,0.9
E00044283,95.3,0.4,3,1.3
E00044284,91.4,0,6.9,1.7
E00044285,97.5,0,2.1,0.4
E00044286,92,1,6.8,0.3
E00044287,91.7,0,6.8,1.5
E00044288,98.3,0,1.7,0
E00044289,94.2,0.4,5.4,0
E00044290,92.1,0,7.9,0
E00044291,96.3,0,3.7,0
E00044292,90.8,0,9.2,0
E00044293,93.5,0,6.1,0.5
E00044294,94.3,0,5.7,0
E00044295,94.3,0.8,4.9,0
E00044296,94.3,0,5.7,0
E00044297,93.2,0.7,5.8,0.3
E00044298,97.1,0,2.9,0
E00044299,91.7,1.2,7.1,0
E00044300,94.5,0,4.3,1.2
E00044301,82.6,0,17.4,0
E00044302,85.9,0,10.8,3.3
E00044303,93.3,0,6.3,0.4
E00044304,91.5,0.7,7.5,0.3
E00044305,96.2,0,3.5,0.3
E00044306,94.6,0,5,0.4
E00044307,94.2,0,5.8,0
E00044308,97.8,0,2.2,0
E00044309,91.9,0,8.1,0
E00044310,97.4,0.4,2.2,0
E00044311,92.1,0,7.9,0
E00044312,96.2,0,3.8,0
E00044313,89.8,0,9.9,0.4
E00044314,96.6,0,3.4,0
E00044315,94.4,0.3,5.3,0
E00044316,90.7,0,8.9,0.3
E00044350,86.9,0.5,12.6,0
E00044351,86.7,0.4,12.9,0
E00044352,90,0,9.7,0.4
E00044353,89.3,0,10.3,0.4
E00044354,92.5,0,7.5,0
E00044355,89.2,0,10.4,0.4
E00044356,94.2,0,5.8,0
E00044357,85.3,0,14.2,0.5
E00044358,96.4,0,2.9,0.6
E00044359,86.6,0,10.4,3
E00044360,98.2,0,1.8,0
E00044361,93.8,0.4,5.4,0.4
E00044362,91.6,0,8.4,0
E00044363,93.6,0,6.4,0
E00044364,93.6,0,5,1.4
E00044365,93.7,0.3,5.7,0.3
E00044366,94.6,0.3,5.1,0
E00044367,93.3,0,4.7,2
E00044368,95.9,0.4,3.4,0.4
E00044369,97.1,0,2.9,0
E00044370,96.9,0.3,2.8,0
E00044371,95.8,0,4.2,0
E00044372,94,0,6,0
E00044373,90,0.4,8.7,0.8
E00044374,87.3,0,12.7,0
E00044375,93.3,0,6.1,0.6
E00044376,85.2,0,14.8,0
E00044377,85.3,0.5,12.2,2
E00044378,88.7,0,10.8,0.5
E00044379,88.3,0,11.7,0
E00044381,77.5,2,17.5,3
E00044382,87.7,0,12.3,0
E00044383,83.4,0,16.2,0.5
E00044384,83.1,0,11.9,5
E00044498,95.2,0.4,4.4,0
E00044499,95,0,5,0
E00044500,97,0,3,0
E00044501,91.1,0,8.9,0
E00044502,92,0,7.8,0.3
E00044511,97.7,0,2.3,0
E00044516,94.7,0,4.9,0.3
E00044517,95.3,0,4.7,0
E00044518,90.8,0,8.8,0.4
E00044519,95,0,5,0
E00044520,98.4,0,1.6,0
E00044521,97.5,0,2.1,0.4
E00044522,91.2,0,8.8,0
E00044523,89.8,0,10.2,0
E00044524,98.7,0,1.3,0
E00044525,95.4,0,4.6,0
E00044526,94.5,0,5.5,0
E00044527,96.1,0,3.9,0
E00044528,97,0,2,1
E00044529,95.2,0,4.4,0.4
E00044530,90.5,0.6,8.9,0
E00044531,93.5,0,6.5,0
E00044532,95,0,5,0
E00044533,91.6,0,8.4,0
E00044534,91.5,0,8.5,0
E00044535,92.3,0.4,7.4,0
E00044536,94.3,0,5.7,0
E00044537,93.8,0,5.9,0.3
E00044538,92.5,0,7.5,0
E00044539,91.5,0.6,7.5,0.3
E00044540,82.8,0,15.2,2
E00044541,95,0.3,4.6,0
E00044578,91.6,0.6,7.5,0.3
E00044579,85.6,0,13.3,1.1
E00044580,93.7,0,6.3,0
E00044581,93.8,0,6.2,0
E00044582,94.7,0,4.5,0.8
E00044583,95.8,0.4,3.8,0
E00044584,96.5,0,3.5,0
E00044585,94.3,0,5.7,0
E00044587,95,0,3.5,1.4
E00044588,96.5,0,3.1,0.3
E00044589,93.2,0,5.4,1.5
E00044590,93.3,0.4,6.3,0
E00044591,97,0,3,0
E00044592,88.7,0,11.3,0
E00044593,90.9,0,9.1,0
E00044594,95.5,0,4.5,0
E00044595,94.8,0,5.2,0
E00044596,95.4,0,4.6,0
E00044597,96.5,0,2.3,1.3
E00044598,95.6,0,4.4,0
E00044599,90.2,0,9.8,0
E00044600,91.6,0.4,6.9,1.1
E00044601,91.8,0,7.8,0.4
E00044602,95.8,0,3.3,0.9
E00044603,92.3,0.3,7.4,0
E00044604,93.8,0,6.2,0
E00044605,94.2,0,5.4,0.4
E00044606,96.2,0,3.8,0
E00044607,98.9,0,1.1,0
E00044608,95.4,0,4.6,0
E00044610,94.6,0,5.1,0.3
E00044611,95.1,0,4.9,0
E00044612,95.6,0,4.4,0
E00044613,89.9,0.5,8.2,1.4
E00044614,95.7,0,4,0.3
E00044615,93.7,0,6.3,0
E00044616,95.8,0.4,3.8,0
E00044617,93.3,0,6.7,0
E00044618,94.5,0.3,4.8,0.3
E00044619,87.9,0.4,11.7,0
E00044620,93.6,0,6.4,0
E00044621,87.4,0.5,12.1,0
E00044622,94,0,6,0
E00044623,88,0.4,11.6,0
E00044624,94.4,0,5.6,0
E00044625,90.2,0,9.8,0
E00044626,80.1,0.6,19.3,0
E00044627,93.7,0.4,5.5,0.4
E00044628,96.6,0,3.4,0
E00044629,90.6,0,9.1,0.3
E00044630,90.9,0,7.7,1.4
E00044631,95.8,0,3.8,0.4
E00044632,70.9,3.1,21.7,4.2
E00044633,91.1,0,8.9,0
E00044634,75.4,0.4,14.9,9.3
E00044635,90.3,0.6,7.1,1.9
E00044636,94.1,1.3,4.7,0
E00044637,82.1,1.2,13.6,3.1
E00044638,92.7,0,6.5,0.8
E00044639,97.1,0,2.9,0
E00044640,92.9,0,7.1,0
E00044641,85.9,1.3,12.8,0
E00044642,81.1,1.1,12.6,5.2
E00044644,93.8,0.7,5.2,0.3
E00044645,91,0,9,0
E00044646,90.8,0,8.7,0.5
E00044647,92.1,1,6.9,0
E00044648,95.8,0,4.2,0
E00044695,87.5,0.3,12.1,0
E00044696,91.8,0,8.2,0
E00044697,89.4,0,10.6,0
E00044698,95.9,0.5,3.7,0
E00044699,94.5,0,5.5,0
E00044701,90.7,0,9.3,0
E00044702,91.7,0,8.3,0
E00044705,98.3,0,1.7,0
E00044706,95.2,0,4.8,0
E00044710,88.1,0,11.1,0.8
E00044712,94.4,0,5.6,0
E00044714,87.1,0,12.9,0
E00044715,92.4,0.7,7,0
E00044716,89.3,0,10.7,0
E00044717,95.4,0,4.6,0
E00044720,97.9,0.7,1.4,0
E00044721,98.3,0,1.7,0
E00044728,97.4,0,2.6,0
E00044734,86,0,14,0
E00044773,86.5,0,12.3,1.2
E00044787,96.3,0,3.7,0
E00044788,91.7,0,8,0.3
E00044795,95.6,0,4.4,0
E00044797,91.3,0,7.7,1
E00044833,89.2,0,10.8,0
E00044835,72.1,2,23,2.9
E00044836,93.3,0,6.7,0
E00044837,96.8,0,3.2,0
E00044838,90.4,1.5,7.4,0.7
E00044839,79.5,3.4,12.8,4.4
E00044841,76.2,3.8,11.9,8.1
E00044842,81.9,0,11.9,6.3
E00044843,67.4,0.8,23.8,8
E00044844,68,0.8,19.7,11.5
E00044845,94,0,4.1,1.9
E00044847,79.1,2.1,13.5,5.2
E00044849,74.2,1.8,22.7,1.3
E00044850,92.2,0,7.5,0.3
E00044851,93.7,0.6,5.7,0
E00044852,84.2,1.6,7.9,6.3
E00044853,87.4,0.9,11.2,0.5
E00044854,92.8,0,5.9,1.3
