geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00043747,10.7,36.6,34.4,18.3
E00043750,14.1,43.7,27.4,14.8
E00043752,4.4,39.4,43.1,13.1
E00043757,11.1,34.9,34.9,19
E00043768,9,40.4,37.2,13.5
E00043770,10.6,42.3,36.6,10.6
E00043771,16.6,33.1,36.3,14
E00043772,40.5,40.5,15.5,3.4
E00043773,59.2,28.2,12.6,0
E00043779,5.2,41.5,43.7,9.6
E00043780,47.7,35.8,9.9,6.6
E00043784,9.2,46.6,36.6,7.6
E00043785,11.6,40.5,36.4,11.6
E00043787,12.1,34.6,36.4,16.8
E00043788,5.9,39.2,37.3,17.6
E00043789,63.9,27.7,5.9,2.5
E00043790,24.5,34.3,31.5,9.8
E00043791,45,42,9,4
E00043792,52.4,30.6,13.7,3.2
E00043793,61.5,27.9,10.6,0
E00043794,56.4,40.4,2.1,1.1
E00043796,20.9,50.4,20,8.7
E00043827,30.4,42,25,2.7
E00043828,39.7,49.6,8.3,2.5
E00043830,47.5,41,8.2,3.3
E00043833,31.4,52.1,14.9,1.7
E00043834,41.2,46.2,11.8,0.8
E00043843,23.5,43.2,22.7,10.6
E00043846,22.4,50.9,23.3,3.4
E00043847,20.5,44.9,28.3,6.3
E00043848,31.9,33.6,26.7,7.8
E00043849,33.8,46.8,15.1,4.3
E00043850,32.5,37.5,25.8,4.2
E00043851,22.1,49.2,20.5,8.2
E00044089,33.3,49.2,12.9,4.5
E00044090,45.5,41,11.2,2.2
E00044091,22.9,37.6,29.4,10.1
E00044092,26.2,40.5,25,8.3
E00044093,12.3,38.6,36.8,12.3
E00044094,33.5,48.7,13.3,4.4
E00044095,31.6,40.4,21.1,7
E00044096,5.3,37.9,46.3,10.5
E00044097,33.1,42.7,21.8,2.4
E00044098,33.1,42.6,16.9,7.4
E00044099,28.7,44.3,18.3,8.7
E00044100,20.7,44,26.7,8.6
E00044101,15,42.5,36.3,6.2
E00044102,33,50.3,14.6,2.2
E00044103,38,46.3,11.1,4.6
E00044104,9.2,42.2,34.9,13.8
E00044105,24.3,52.3,15.9,7.5
E00044106,7.6,44.1,34.7,13.6
E00044109,29.5,40.2,27.7,2.7
E00044111,11.5,44.3,27.9,16.4
E00044112,14.7,42.2,33.6,9.5
E00044113,12.2,46.9,32.7,8.2
E00044176,57.1,34.7,5.1,3.1
E00044178,51.9,34.1,10.1,3.9
E00044179,66.3,26.3,7.4,0
E00044180,81.4,18.1,0,0.6
E00044181,56.4,33.7,7.9,2
E00044182,44.4,36.8,17.9,0.9
