geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00043747,95.5,3.7,0,0.7
E00043750,97,0.7,0.7,1.5
E00043752,98.5,0.7,0,0.7
E00043757,97.6,1.6,0,0.8
E00043768,98.1,1.3,0,0.6
E00043770,99.3,0,0,0.7
E00043771,97.4,1.9,0,0.6
E00043772,99.1,0.9,0,0
E00043773,98,1,1,0
E00043779,97,2.2,0,0.7
E00043780,99.3,0,0,0.7
E00043784,100,0,0,0
E00043785,99.2,0.8,0,0
E00043787,100,0,0,0
E00043788,99,0,1,0
E00043789,100,0,0,0
E00043790,100,0,0,0
E00043791,100,0,0,0
E00043792,99.2,0.8,0,0
E00043793,98.1,1.9,0,0
E00043794,100,0,0,0
E00043796,100,0,0,0
E00043827,100,0,0,0
E00043828,98.4,0,1.6,0
E00043830,97.5,2.5,0,0
E00043833,99.2,0,0.8,0
E00043834,99.2,0,0,0.8
E00043843,100,0,0,0
E00043846,99.1,0.9,0,0
E00043847,100,0,0,0
E00043848,100,0,0,0
E00043849,98.6,0,0,1.4
E00043850,100,0,0,0
E00043851,98.4,1.6,0,0
E00044089,98.5,1.5,0,0
E00044090,100,0,0,0
E00044091,100,0,0,0
E00044092,98.8,0,0.6,0.6
E00044093,100,0,0,0
E00044094,100,0,0,0
E00044095,99.1,0,0,0.9
E00044096,98.9,1.1,0,0
E00044097,100,0,0,0
E00044098,97.8,1.5,0.7,0
E00044099,99.1,0.9,0,0
E00044100,100,0,0,0
E00044101,99.1,0.9,0,0
E00044102,99.5,0,0,0.5
E00044103,100,0,0,0
E00044104,99.1,0.9,0,0
E00044105,99.1,0.9,0,0
E00044106,99.2,0.8,0,0
E00044109,100,0,0,0
E00044111,98.4,1.6,0,0
E00044112,98.3,0.9,0,0.9
E00044113,100,0,0,0
E00044176,98,0,0,2
E00044178,98.4,0.8,0,0.8
E00044179,94.7,1.1,0,4.2
E00044180,96.6,2.2,0.6,0.6
E00044181,94.1,1,1,4
E00044182,97.4,1.7,0,0.9
E00044183,97,1.5,0,1.5
E00044187,89.7,5.2,0.9,4.3
E00044188,94.4,1.9,0,3.7
E00044190,84.8,3.6,1.4,10.1
E00044193,90.8,0.8,0,8.5
E00044194,90.9,1.8,2.7,4.5
E00044195,94.6,1.1,0,4.3
E00044196,89.3,2.5,0.8,7.4
E00044198,78.2,6.7,1.7,13.4
E00044199,98.2,0.5,0.5,0.9
E00044201,74.6,13.8,3.1,8.5
E00044202,83.3,10,0.8,5.8
E00044204,70.4,13,0.9,15.7
E00044205,79.9,6.5,3.6,10.1
E00044206,80.3,9,0.8,9.8
E00044207,76.4,7.9,3.1,12.6
E00044208,75.8,10,0,14.2
E00044209,82.1,7.7,2.6,7.7
E00044210,98.4,0.8,0,0.8
E00044211,91.8,1.8,0.9,5.5
E00044212,100,0,0,0
E00044213,98,0,2,0
E00044214,100,0,0,0
E00044216,98.5,0.5,0,1
E00044217,96.6,2.6,0,0.9
E00044218,98.4,0,0,1.6
E00044219,98.4,1.6,0,0
E00044220,99.2,0.8,0,0
E00044221,97.5,0,1.2,1.2
E00044222,97.6,1.2,0.6,0.6
