geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00043747,62.4,31.6,6,0,0
E00043750,57.5,33.6,8.2,0.7,0
E00043752,74.5,21.2,2.9,1.5,0
E00043757,54.4,37.6,7.2,0.8,0
E00043768,57.4,31.6,11,0,0
E00043770,66.4,23.1,9.8,0.7,0
E00043771,57.6,25.3,17.1,0,0
E00043772,22.6,33.9,38.3,5.2,0
E00043773,7.6,15.2,75.2,1.9,0
E00043779,75.7,19.9,4.4,0,0
E00043780,20.7,26.7,52.7,0,0
E00043784,48.9,42.7,7.6,0.8,0
E00043785,50.4,38,11.6,0,0
E00043787,44.3,42.5,11.3,0.9,0.9
E00043788,57.1,25.7,17.1,0,0
E00043789,9.2,10.1,79,1.7,0
E00043790,37.8,39.9,18.9,3.5,0
E00043791,17,39,41,2,1
E00043792,37.1,25,37.9,0,0
E00043793,12.5,30.8,49,7.7,0
E00043794,16.3,25.5,52,6.1,0
E00043796,43.2,37.3,16.9,2.5,0
E00043827,37.5,47.3,13.4,1.8,0
E00043828,28.1,40.5,27.3,3.3,0.8
E00043830,25.4,41.8,27.9,4.9,0
E00043833,5,55.4,37.2,2.5,0
E00043834,33.9,28,31.4,5.9,0.8
E00043843,35.6,42.4,20.5,1.5,0
E00043846,45.2,30.4,22.6,1.7,0
E00043847,55.5,28.1,14.8,1.6,0
E00043848,38.8,27.6,31.9,1.7,0
E00043849,24.1,48.2,23.4,4.4,0
E00043850,39.2,45,12.5,2.5,0.8
E00043851,26.8,46.3,24.4,2.4,0
E00044089,25.2,59.3,15.6,0,0
E00044090,6.7,29.1,61.9,2.2,0
E00044091,43,34.6,21.5,0.9,0
E00044092,39.3,33.3,24.4,2.4,0.6
E00044093,45.1,45.1,9.7,0,0
E00044094,29.7,36.7,31,2.5,0
E00044095,30.6,42.6,25,1.9,0
E00044096,82.1,14.7,3.2,0,0
E00044097,32.8,33.6,32.8,0.8,0
E00044098,24.3,39,34.6,2.2,0
E00044099,19.5,55.1,23.7,1.7,0
E00044100,52.6,28.9,18.4,0,0
E00044101,48.2,25.9,25,0,0.9
E00044102,18.1,48.9,33,0,0
E00044103,21.3,37,40.7,0.9,0
E00044104,72.5,22,5.5,0,0
E00044105,32.1,52.3,15.6,0,0
E00044106,54.6,35.3,10.1,0,0
E00044109,45.5,39.3,15.2,0,0
E00044111,38.5,41.5,13.8,6.2,0
E00044112,50,32.2,16.1,1.7,0
E00044113,63.9,27.2,8.2,0.7,0
E00044176,11.1,29.3,57.6,2,0
E00044178,33.3,33.3,32.6,0.8,0
E00044179,12.2,42.9,41.8,3.1,0
E00044180,4.5,34.8,59,1.7,0
E00044181,15.8,55.4,25.7,3,0
E00044182,19.5,46.6,30.5,3.4,0
E00044183,18.3,45.8,33.6,2.3,0
E00044187,17.9,47.9,31.6,2.6,0
E00044188,6.5,37.4,51.4,2.8,1.9
E00044190,18.1,43.5,35.5,2.2,0.7
E00044193,35.4,34.6,23.8,5.4,0.8
E00044194,37.6,28.4,28.4,3.7,1.8
E00044195,3.2,30.9,64.9,1.1,0
E00044196,24,41.3,33.1,1.7,0
E00044198,18.8,33.3,43.6,2.6,1.7
E00044199,10.1,51.4,37.6,0.9,0
E00044201,16.7,30.3,46.2,4.5,2.3
E00044202,16.7,42.5,38.3,2.5,0
E00044204,15.1,40.6,40.6,2.8,0.9
E00044205,13.8,44.2,35.5,6.5,0
E00044206,23,43.4,25.4,6.6,1.6
E00044207,8.7,51.6,33.3,5.6,0.8
E00044208,22.2,44.4,23.1,9.4,0.9
E00044209,28.8,41.5,24.6,5.1,0
E00044210,22.1,45.8,26.7,5.3,0
E00044211,21.6,48.6,24.3,3.6,1.8
E00044212,14.5,37.1,47.2,1.3,0
E00044213,30.5,42.4,23.8,2,1.3
E00044214,53.2,33.9,12.9,0,0
E00044216,8.4,39.4,49.8,2.5,0
E00044217,9.2,54.6,34.5,1.7,0
E00044218,50.8,39.7,9.5,0,0
E00044219,57.1,31.7,9.5,1.6,0
E00044220,31.9,46.2,21.8,0,0
E00044221,12.3,59.3,24.7,3.7,0
E00044222,52.7,38.8,8.5,0,0
E00044224,34.3,46.7,17.5,1.5,0
E00044226,38,44.4,16.2,1.4,0
E00044227,22.8,40.2,33.9,3.1,0
E00044228,1.6,54.9,41.8,0.8,0.8
E00044230,8.5,39.8,49.2,2.5,0
E00044231,11.3,36.5,52.2,0,0
E00044232,18,35.3,42.9,3.8,0
E00044233,8,48.2,40.9,2.9,0
E00044234,21.9,46.7,29.2,2.2,0
E00044235,0.9,48.6,50.5,0,0
E00044236,68.8,22.2,7.6,1.4,0
E00044237,29.9,35.1,32.5,2.6,0
E00044238,57.8,31,10.3,0.9,0
E00044239,18.4,56.6,23.5,1.5,0
E00044240,63.6,28.8,7.6,0,0
E00044241,48.1,32.3,17.3,2.3,0
E00044283,16.4,54.3,27.6,0.9,0.9
E00044284,29.6,43.2,25.6,1.6,0
E00044285,37.8,41.7,20.5,0,0
E00044286,66.4,26.4,6.4,0.8,0
E00044287,23.6,54.3,20.5,1.6,0
E00044288,68.6,21.2,9.3,0.8,0
E00044289,20,49.2,29.2,1.5,0
E00044290,18.4,54.4,25.4,1.8,0
E00044291,36.6,39.8,22.8,0.8,0
E00044292,10.8,69.2,19.2,0.8,0
E00044293,13.4,39.6,46.3,0.7,0
E00044294,56.7,33.1,7.9,2.4,0
E00044295,23,60.7,14.8,1.5,0
E00044296,42.5,44.1,11,2.4,0
E00044297,57.8,33.6,8.6,0,0
E00044298,67.6,21.9,10.5,0,0
E00044299,28.3,48.7,22.1,0.9,0
E00044300,75.4,21.8,2.1,0.7,0
E00044301,71.3,24.4,4.3,0,0
E00044302,54.2,35.5,10.2,0,0
E00044303,53,38.3,7,1.7,0
E00044304,59.2,27.2,11.2,2.4,0
E00044305,55.1,38.6,6.3,0,0
E00044306,53.5,33.3,12.3,0.9,0
E00044307,48.4,35.7,14.3,0.8,0.8
E00044308,54.7,35,10.2,0,0
E00044309,38.6,50,10.6,0.8,0
E00044310,37.9,25,34.5,1.7,0.9
E00044311,43.7,45.4,10.9,0,0
E00044312,36.2,48.8,15,0,0
E00044313,55.9,36.4,6.8,0.8,0
E00044314,55.2,36.8,8,0,0
E00044315,35.9,51.4,12.7,0,0
E00044316,53.1,39.9,7,0,0
E00044350,15,45,33.8,5,1.3
E00044351,17,46.2,28.3,7.5,0.9
E00044352,28.4,44,25.9,1.7,0
E00044353,20,54.7,22.1,3.2,0
E00044354,15.3,49.2,29,6.5,0
E00044355,52,33,13.4,0.6,1.1
E00044356,53.5,28.3,17.3,0.8,0
E00044357,26.7,47.6,24.8,1,0
E00044358,66.4,22.1,9.8,1.6,0
E00044359,21.7,57.6,19.6,1.1,0
E00044360,39.6,37.6,20.8,2,0
E00044361,31.5,45,22.5,0.9,0
E00044362,26.3,49.1,24,0.6,0
E00044363,60,34.4,5.6,0,0
E00044364,30.6,36.1,31.5,1.9,0
E00044365,31.9,34.5,26.7,6,0.9
E00044366,50,40.6,6.5,2.2,0.7
E00044367,18.3,47.3,32.8,1.5,0
E00044368,54.1,33,11.9,0.9,0
E00044369,22.3,50.5,25.2,1.9,0
E00044370,58.7,31.3,9.3,0.7,0
E00044371,42.9,39.1,18,0,0
E00044372,57.5,30.1,11.5,0.9,0
E00044373,26.2,29.5,41,3.3,0
E00044374,18,45.9,35.2,0.8,0
E00044375,10.3,11.2,77.6,0.9,0
E00044376,34.6,43.2,22.2,0,0
E00044377,17.8,46.5,31.7,3,1
E00044378,19.4,41.8,36.7,2,0
E00044379,20.3,31.6,43.6,3.8,0.8
E00044381,6.6,36.8,54.7,0,1.9
E00044382,24,42.3,30.8,1,1.9
E00044383,28.3,45.7,25.1,0.9,0
E00044384,6.4,52.1,39.4,1.1,1.1
E00044498,55.9,34.6,8.7,0.8,0
E00044499,35.2,50,12,2.8,0
E00044500,52.3,32,11.7,3.1,0.8
E00044501,27.1,28,43.2,0.8,0.8
E00044502,37.9,41.8,18.1,2.3,0
E00044511,37.9,29.9,29.9,2.3,0
E00044516,27.7,37.7,32.3,2.3,0
E00044517,18.3,45.2,34.1,2.4,0
E00044518,59.6,27.5,12.8,0,0
E00044519,35.2,48.2,15.6,1,0
E00044520,23,31.9,40.7,4.4,0
E00044521,27.8,50.4,18.3,3.5,0
E00044522,14.4,41.5,39,5.1,0
E00044523,34.4,25.8,39.1,0,0.8
E00044524,52,28.5,17.1,1.6,0.8
E00044525,15.2,32.1,49.1,1.8,1.8
E00044526,31,51.3,16.8,0.9,0
E00044527,13,45.2,38.3,2.6,0.9
E00044528,46.4,40.7,12.1,0.7,0
E00044529,14.2,39.4,44.1,2.4,0
E00044530,28.4,30.5,37.6,3.5,0
E00044531,20.3,24.7,51.1,3.8,0
E00044532,35.3,40.3,22.7,1.7,0
E00044533,20.6,38.6,36,4.8,0
E00044534,19.7,30.7,48.8,0.8,0
E00044535,39.1,43,18,0,0
E00044536,21.2,43.1,32.1,2.2,1.5
E00044537,20,46.9,27.6,5.5,0
E00044538,28.4,41,27.6,3,0
E00044539,45,45,10,0,0
E00044540,70.8,20.8,7.8,0.6,0
E00044541,40.5,42.2,17.2,0,0
E00044578,59.7,24.7,14.9,0.6,0
E00044579,68.9,24.4,6.7,0,0
E00044580,43.9,48.8,6.5,0.8,0
E00044581,56.8,31.7,11.5,0,0
E00044582,47.6,41.9,10.5,0,0
E00044583,66.9,29.8,2.5,0.8,0
E00044584,64,28.8,7.2,0,0
E00044585,38.8,41,18.7,1.4,0
E00044587,61.7,28.7,8.7,0.9,0
E00044588,66.9,22.3,10.7,0,0
E00044589,11.7,32.1,54,2.2,0
E00044590,19.2,45.8,30.8,4.2,0
E00044591,54,30.1,15,0.9,0
E00044592,16.3,28.4,50.4,5,0
E00044593,7.2,46.4,40.8,5.6,0
E00044594,25.4,29.2,42.3,3.1,0
E00044595,17.4,26.2,53.7,2.7,0
E00044596,35.9,40.6,22.7,0.8,0
E00044597,47.6,39.5,10.5,2.4,0
E00044598,55.2,34.4,10.4,0,0
E00044599,42.3,24.4,31.7,0.8,0.8
E00044600,55.6,19.7,24.8,0,0
E00044601,37.9,50,10.7,0.7,0.7
E00044602,30.1,60.2,8.8,0.9,0
E00044603,56.3,38.9,4,0.8,0
E00044604,53.4,38.9,7.6,0,0
E00044605,57.7,33.3,8.1,0.9,0
E00044606,60.3,29.4,7.9,2.4,0
E00044607,57.3,36.8,5.1,0.9,0
E00044608,64.9,27.2,7,0.9,0
E00044610,58.1,30.6,10.5,0.8,0
E00044611,52,38.6,9.4,0,0
E00044612,51.2,36.2,12.6,0,0
E00044613,13.9,51.6,31.1,3.3,0
E00044614,59.5,27.3,12.4,0,0.8
E00044615,13.9,64.2,19.7,2.2,0
E00044616,27.8,56.5,13,1.7,0.9
E00044617,38.5,51,9.8,0.7,0
E00044618,56.5,27,13,1.7,1.7
E00044619,27.1,39.3,30.7,1.4,1.4
E00044620,32.1,41.2,24.4,2.3,0
E00044621,14.2,56.7,29.2,0,0
E00044622,20.8,65.3,13.9,0,0
