geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00043747,15.1,21.6,42.4,20.9
E00043750,16.1,8.5,55.1,20.3
E00043752,8.3,18.3,56.2,17.2
E00043757,11,19.9,55.9,13.2
E00043768,8.3,19.6,56.5,15.5
E00043770,6.1,22.1,58,13.7
E00043771,9.4,18.9,58.3,13.4
E00043772,9.3,25,58.3,7.4
E00043773,2.5,35,52.5,10
E00043779,13.7,16.1,54,16.1
E00043780,10.8,29.2,47.7,12.3
E00043784,7.3,29.2,54.2,9.4
E00043785,10.5,26.3,55.8,7.4
E00043787,8.3,24.8,58.6,8.3
E00043788,8.3,19.4,57.6,14.6
E00043789,9.3,37.2,51.2,2.3
E00043790,6.5,20.3,62.1,11.1
E00043791,13.2,26.4,58.2,2.2
E00043792,15.6,24.7,54.5,5.2
E00043793,5,26.7,65,3.3
E00043794,0,30.4,64.3,5.4
E00043796,5.7,26.2,60.7,7.4
E00043827,11.2,31.6,48,9.2
E00043828,12.6,19.4,58.3,9.7
E00043830,9.4,34.1,49.4,7.1
E00043833,7.5,20.6,62.6,9.3
E00043834,9.2,27.6,55.3,7.9
E00043843,6.6,27.1,60.8,5.4
E00043846,18,21.3,48.4,12.3
E00043847,9.9,22.5,55,12.6
E00043848,8,23.2,54.4,14.4
E00043849,8.3,23.5,61.4,6.8
E00043850,10.2,23.7,59.3,6.8
E00043851,13.8,20.7,56,9.5
E00044089,9.7,20.8,61.1,8.3
E00044090,8.9,22.8,62,6.3
E00044091,10,20,57.9,12.1
E00044092,7.9,24.2,56.2,11.8
E00044093,7.1,21.4,53.6,17.9
E00044094,14.2,15,62.2,8.7
E00044095,8.1,24.4,61.6,5.8
E00044096,16.9,16.9,44.2,22.1
E00044097,11,17.6,61.5,9.9
E00044098,6.7,20.2,60.5,12.6
E00044099,6.7,21.2,64.4,7.7
E00044100,6.6,14.2,74.5,4.7
E00044101,6.2,26.4,57.4,10.1
E00044102,13.7,21,58.9,6.5
E00044103,4.9,19.7,67.2,8.2
